"delay","stop.id","stop.sequence","route"
134,"8404",9,"26702-20170214155712_v51.8"
127,"8355",8,"24901-20170214155712_v51.8"
92,"8667",12,"29901-20170214155712_v51.8"
-415,"7151",34,"27701-20170214155712_v51.8"
148,"8738",3,"30201-20170214155712_v51.8"
-135,"8815",15,"24301-20170214155712_v51.8"
-23,"7024",23,"27401-20170214155712_v51.8"
-48,"6573",3,"32101-20170214155712_v51.8"
-516,"8067",28,"32101-20170214155712_v51.8"
341,"8717",26,"31201-20170214155712_v51.8"
-51,"4777",31,"98301-20170214155712_v51.8"
-64,"7105",35,"22301-20170214155712_v51.8"
107,"5779",43,"15301-20170214155712_v51.8"
19,"7055",31,"30201-20170214155712_v51.8"
97,"8158",4,"39001-20170214155712_v51.8"
-220,"7231",32,"52501-20170214155712_v51.8"
134,"7618",5,"50501-20170214155712_v51.8"
484,"5914",28,"11503-20170214155712_v51.8"
149,"5095",15,"04801-20170214155712_v51.8"
99,"8213",22,"22301-20170214155712_v51.8"
74,"8510",12,"27702-20170214155712_v51.8"
124,"8906",5,"25801-20170214155712_v51.8"
-11,"4615",14,"99201-20170214155712_v51.8"
5,"7084",4,"02002-20170214155712_v51.8"
-19,"7641",8,"32201-20170214155712_v51.8"
34,"1049",7,"00501-20170214155712_v51.8"
-173,"7868",8,"71505-20170214155712_v51.8"
48,"7536",6,"74503-20170214155712_v51.8"
111,"8486",4,"02001-20170214155712_v51.8"
88,"4501",4,"98108-20170214155712_v51.8"
95,"4610",18,"98802-20170214155712_v51.8"
81,"4641",7,"98205-20170214155712_v51.8"
146,"4501",4,"98204-20170214155712_v51.8"
143,"3484",65,"83701-20170214155712_v51.8"
-312,"3186",14,"88201-20170214155712_v51.8"
443,"3149",19,"87501-20170214155712_v51.8"
49,"4778",2,"98105-20170214155712_v51.8"
22,"5855",5,"22401-20170214155712_v51.8"
278,"5281",20,"11303-20170214155712_v51.8"
-281,"5010",9,"17201-20170214155712_v51.8"
247,"5368",44,"08701-20170214155712_v51.8"
30,"5701",25,"08701-20170214155712_v51.8"
-468,"8861",29,"22101-20170214155712_v51.8"
65,"7148",6,"22202-20170214155712_v51.8"
-34,"5396",8,"07901-20170214155712_v51.8"
55,"3030",15,"83901-20170214155712_v51.8"
76,"7170",4,"30202-20170214155712_v51.8"
-1334,"7141",41,"32201-20170214155712_v51.8"
75,"8032",20,"00706-20170214155712_v51.8"
76,"7384",21,"76901-20170214155712_v51.8"
282,"8407",34,"26701-20170214155712_v51.8"
-137,"7149",42,"24801-20170214155712_v51.8"
260,"5516",10,"15401-20170214155712_v51.8"
54,"5865",38,"13501-20170214155712_v51.8"
46,"7022",3,"24902-20170214155712_v51.8"
435,"4144",6,"97301-20170214155712_v51.8"
154,"7071",36,"97301-20170214155712_v51.8"
85,"4144",6,"95703-20170214155712_v51.8"
-175,"4019",22,"96601-20170214155712_v51.8"
295,"3961",33,"97401-20170214155712_v51.8"
24,"3891",23,"95501-20170214155712_v51.8"
-17,"3759",6,"95501-20170214155712_v51.8"
