"delay","stop.id","stop.sequence","route"
288,"1088",3,"87502-20170214155712_v51.8"
22,"3408",1,"07356-20170214155712_v51.8"
-132,"8473",26,"31202-20170214155712_v51.8"
405,"8320",23,"24602-20170214155712_v51.8"
29,"7413",4,"70301-20170214155712_v51.8"
30,"5924",4,"14501-20170214155712_v51.8"
-39,"8196",22,"39001-20170214155712_v51.8"
208,"1028",6,"62502-20170214155712_v51.8"
92,"7148",6,"24302-20170214155712_v51.8"
103,"8473",7,"00456-20170214155712_v51.8"
20,"7202",1,"39004-20170214155712_v51.8"
-3,"8126",20,"01002-20170214155712_v51.8"
140,"7170",4,"30202-20170214155712_v51.8"
776,"7345",30,"76701-20170214155712_v51.8"
165,"7107",4,"01262-20170214155712_v51.8"
-345,"7524",32,"53206-20170214155712_v51.8"
338,"8402",8,"25802-20170214155712_v51.8"
295,"8906",5,"25801-20170214155712_v51.8"
77,"7105",55,"24901-20170214155712_v51.8"
-351,"7149",42,"26701-20170214155712_v51.8"
23,"8631",28,"29901-20170214155712_v51.8"
-283,"7202",7,"39002-20170214155712_v51.8"
234,"8300",14,"24902-20170214155712_v51.8"
12,"8415",28,"25801-20170214155712_v51.8"
167,"8202",6,"26704-20170214155712_v51.8"
529,"7178",7,"32202-20170214155712_v51.8"
638,"8365",57,"24902-20170214155712_v51.8"
-495,"8676",40,"29902-20170214155712_v51.8"
168,"7431",14,"00701-20170214155712_v51.8"
168,"7164",3,"29902-20170214155712_v51.8"
5,"8683",8,"26701-20170214155712_v51.8"
-289,"7175",39,"31201-20170214155712_v51.8"
-160,"7175",26,"60601-20170214155712_v51.8"
347,"5795",22,"13501-20170214155712_v51.8"
282,"8380",5,"31201-20170214155712_v51.8"
245,"8709",16,"30201-20170214155712_v51.8"
314,"8416",15,"25502-20170214155712_v51.8"
467,"8325",30,"24901-20170214155712_v51.8"
-10,"7058",1,"25802-20170214155712_v51.8"
588,"1097",47,"00708-20170214155712_v51.8"
-266,"8728",18,"30202-20170214155712_v51.8"
78,"4644",27,"98204-20170214155712_v51.8"
-348,"7083",28,"03001-20170214155712_v51.8"
517,"3304",5,"02058-20170214155712_v51.8"
