"delay","stop.id","stop.sequence","route"
-457,"1536",20,"32201-20170214155712_v51.8"
253,"8639",24,"29901-20170214155712_v51.8"
77,"8689",5,"26701-20170214155712_v51.8"
1,"1626",2,"13902-20170214155712_v51.8"
-7,"7190",6,"65502-20170214155712_v51.8"
195,"8121",16,"03001-20170214155712_v51.8"
327,"8203",46,"24901-20170214155712_v51.8"
-199,"7151",41,"26701-20170214155712_v51.8"
-189,"7055",45,"29901-20170214155712_v51.8"
97,"8010",6,"00501-20170214155712_v51.8"
-232,"7518",29,"53206-20170214155712_v51.8"
215,"7140",2,"27702-20170214155712_v51.8"
61,"8286",13,"24801-20170214155712_v51.8"
-96,"8713",14,"30201-20170214155712_v51.8"
-176,"8817",16,"24301-20170214155712_v51.8"
-373,"1097",29,"32101-20170214155712_v51.8"
55,"3131",31,"87901-20170214155712_v51.8"
17,"8164",7,"39001-20170214155712_v51.8"
12,"7862",20,"71501-20170214155712_v51.8"
-89,"7233",22,"02001-20170214155712_v51.8"
-176,"7180",6,"30202-20170214155712_v51.8"
-308,"3186",14,"88201-20170214155712_v51.8"
53,"4228",1,"88103-20170214155712_v51.8"
552,"7292",16,"22402-20170214155712_v51.8"
-96,"7087",71,"15301-20170214155712_v51.8"
213,"4619",16,"99201-20170214155712_v51.8"
-81,"8479",23,"31202-20170214155712_v51.8"
211,"7375",15,"76701-20170214155712_v51.8"
69,"7171",40,"39001-20170214155712_v51.8"
139,"7156",5,"52504-20170214155712_v51.8"
614,"7201",42,"50501-20170214155712_v51.8"
-132,"8316",21,"24302-20170214155712_v51.8"
163,"5399",3,"13501-20170214155712_v51.8"
-19,"5396",8,"07901-20170214155712_v51.8"
130,"8509",29,"27701-20170214155712_v51.8"
-255,"5046",26,"15404-20170214155712_v51.8"
203,"7081",1,"04902-20170214155712_v51.8"
187,"7014",4,"22202-20170214155712_v51.8"
-99,"5814",28,"15302-20170214155712_v51.8"
-15,"5703",25,"08501-20170214155712_v51.8"
4,"8671",6,"27701-20170214155712_v51.8"
136,"7894",14,"25801-20170214155712_v51.8"
360,"7089",42,"25801-20170214155712_v51.8"
75,"4789",50,"99201-20170214155712_v51.8"
-290,"3075",8,"85003-20170214155712_v51.8"
-727,"7227",37,"32201-20170214155712_v51.8"
66,"7699",5,"01001-20170214155712_v51.8"
13,"7315",52,"75601-20170214155712_v51.8"
618,"8713",28,"31201-20170214155712_v51.8"
71,"7812",4,"52501-20170214155712_v51.8"
-5,"7179",26,"70301-20170214155712_v51.8"
