"delay","stop.id","stop.sequence","route"
-424,"5538",47,"11502-20170214155712_v51.8"
121,"7093",3,"22202-20170214155712_v51.8"
42,"4227",1,"89101-20170214155712_v51.8"
-364,"8981",60,"71901-20170214155712_v51.8"
1016,"7018",9,"88103-20170214155712_v51.8"
79,"8319",4,"24601-20170214155712_v51.8"
66,"8851",10,"01101-20170214155712_v51.8"
-59,"7176",5,"30202-20170214155712_v51.8"
618,"8066",46,"00708-20170214155712_v51.8"
-56,"8070",22,"32102-20170214155712_v51.8"
313,"8719",25,"31201-20170214155712_v51.8"
-285,"7086",47,"22401-20170214155712_v51.8"
136,"5841",1,"14501-20170214155712_v51.8"
-78,"7141",58,"59501-20170214155712_v51.8"
188,"1422",29,"77102-20170214155712_v51.8"
379,"7417",27,"65501-20170214155712_v51.8"
-634,"7058",45,"26701-20170214155712_v51.8"
432,"8596",25,"25802-20170214155712_v51.8"
165,"8943",32,"29902-20170214155712_v51.8"
-4,"7058",43,"25801-20170214155712_v51.8"
402,"7999",25,"23301-20170214155712_v51.8"
119,"7164",3,"29902-20170214155712_v51.8"
55,"8727",8,"30201-20170214155712_v51.8"
121,"7968",76,"00708-20170214155712_v51.8"
-999,"7081",58,"04901-20170214155712_v51.8"
54,"7166",8,"24902-20170214155712_v51.8"
0,"7099",2,"23302-20170214155712_v51.8"
-121,"8037",56,"00707-20170214155712_v51.8"
-237,"7149",49,"24901-20170214155712_v51.8"
-43,"7285",26,"25502-20170214155712_v51.8"
364,"7177",38,"29901-20170214155712_v51.8"
-10,"4550",9,"98502-20170214155712_v51.8"
-339,"3362",50,"87901-20170214155712_v51.8"
-119,"4809",19,"98401-20170214155712_v51.8"
217,"7063",28,"30201-20170214155712_v51.8"
16,"8272",23,"24901-20170214155712_v51.8"
100,"7979",25,"75704-20170214155712_v51.8"
1829,"7813",64,"75704-20170214155712_v51.8"
-311,"7105",26,"24601-20170214155712_v51.8"
-236,"7149",39,"22101-20170214155712_v51.8"
181,"8312",21,"23302-20170214155712_v51.8"
65,"7308",6,"76902-20170214155712_v51.8"
-346,"7171",40,"39001-20170214155712_v51.8"
232,"4694",10,"98302-20170214155712_v51.8"
-120,"8017",21,"03002-20170214155712_v51.8"
284,"8281",38,"24902-20170214155712_v51.8"
156,"3282",18,"83902-20170214155712_v51.8"
196,"3345",7,"91302-20170214155712_v51.8"
37,"5841",1,"11501-20170214155712_v51.8"
-264,"7149",20,"24601-20170214155712_v51.8"
-150,"7140",2,"59502-20170214155712_v51.8"
192,"7435",27,"00707-20170214155712_v51.8"
188,"7345",30,"76701-20170214155712_v51.8"
67,"8424",19,"26702-20170214155712_v51.8"
104,"7815",63,"75704-20170214155712_v51.8"
76,"8716",14,"31202-20170214155712_v51.8"
162,"7544",16,"71901-20170214155712_v51.8"
-174,"7082",2,"04902-20170214155712_v51.8"
-139,"5249",36,"11303-20170214155712_v51.8"
257,"5841",1,"22401-20170214155712_v51.8"
-483,"8211",33,"22101-20170214155712_v51.8"
704,"7307",48,"76901-20170214155712_v51.8"
60,"8681",9,"26701-20170214155712_v51.8"
323,"7024",23,"27401-20170214155712_v51.8"
159,"8408",11,"25502-20170214155712_v51.8"
343,"8242",29,"22102-20170214155712_v51.8"
26,"8222",19,"22402-20170214155712_v51.8"
-707,"5878",47,"22402-20170214155712_v51.8"
70,"5029",30,"15401-20170214155712_v51.8"
144,"8120",14,"13502-20170214155712_v51.8"
-97,"7139",43,"26702-20170214155712_v51.8"
261,"8409",33,"26701-20170214155712_v51.8"
-139,"8407",16,"25501-20170214155712_v51.8"
1046,"8029",66,"00707-20170214155712_v51.8"
97,"8407",32,"25801-20170214155712_v51.8"
123,"8431",22,"26701-20170214155712_v51.8"
20,"7128",2,"25502-20170214155712_v51.8"
-466,"8532",22,"27402-20170214155712_v51.8"
-240,"7037",49,"87501-20170214155712_v51.8"
44,"1338",1,"32102-20170214155712_v51.8"
305,"7826",29,"74502-20170214155712_v51.8"
-295,"8065",30,"32101-20170214155712_v51.8"
142,"4705",5,"98801-20170214155712_v51.8"
181,"3095",20,"85803-20170214155712_v51.8"
-213,"3462",25,"81302-20170214155712_v51.8"
-10,"7035",3,"79702-20170214155712_v51.8"
-94,"1325",17,"79702-20170214155712_v51.8"
-421,"1084",10,"79702-20170214155712_v51.8"
250,"1325",17,"79702-20170214155712_v51.8"
-233,"7052",7,"79702-20170214155712_v51.8"
52,"7059",13,"79702-20170214155712_v51.8"
-355,"1094",69,"73102-20170214155712_v51.8"
173,"7200",12,"73102-20170214155712_v51.8"
999,"8062",51,"72101-20170214155712_v51.8"
35,"8048",36,"72101-20170214155712_v51.8"
-2,"8493",55,"73102-20170214155712_v51.8"
120,"8515",24,"73102-20170214155712_v51.8"
528,"8051",33,"73102-20170214155712_v51.8"
