"delay","stop.id","stop.sequence","route"
-321,"1079",51,"87501-20170214155712_v51.8"
-386,"8109",29,"04801-20170214155712_v51.8"
-227,"8213",22,"22301-20170214155712_v51.8"
576,"5221",10,"17201-20170214155712_v51.8"
645,"7346",2,"76901-20170214155712_v51.8"
301,"3889",18,"91301-20170214155712_v51.8"
3000,"3139",1,"86303-20170214155712_v51.8"
87,"8532",22,"27402-20170214155712_v51.8"
151,"7527",62,"71902-20170214155712_v51.8"
-410,"7147",39,"32201-20170214155712_v51.8"
-175,"7149",20,"24601-20170214155712_v51.8"
144,"8380",5,"31201-20170214155712_v51.8"
-633,"7611",25,"32201-20170214155712_v51.8"
435,"7201",23,"30201-20170214155712_v51.8"
-4,"5536",29,"11304-20170214155712_v51.8"
42,"8301",29,"24301-20170214155712_v51.8"
301,"8530",15,"01102-20170214155712_v51.8"
353,"5860",35,"14501-20170214155712_v51.8"
102,"7302",3,"74502-20170214155712_v51.8"
-206,"7051",28,"02001-20170214155712_v51.8"
72,"7509",30,"53205-20170214155712_v51.8"
11,"8491",28,"02002-20170214155712_v51.8"
150,"7149",34,"52501-20170214155712_v51.8"
508,"1626",1,"13901-20170214155712_v51.8"
-175,"7151",19,"24601-20170214155712_v51.8"
219,"8298",44,"24902-20170214155712_v51.8"
689,"8066",43,"00706-20170214155712_v51.8"
821,"7890",59,"71901-20170214155712_v51.8"
-214,"1323",39,"74501-20170214155712_v51.8"
5,"7105",26,"24601-20170214155712_v51.8"
122,"7846",15,"77101-20170214155712_v51.8"
15,"7345",40,"77102-20170214155712_v51.8"
-22,"7058",40,"25803-20170214155712_v51.8"
4,"7149",21,"25503-20170214155712_v51.8"
872,"8905",38,"25802-20170214155712_v51.8"
133,"7151",47,"24909-20170214155712_v51.8"
-630,"8385",34,"31202-20170214155712_v51.8"
308,"8906",5,"25801-20170214155712_v51.8"
146,"8501",33,"27701-20170214155712_v51.8"
326,"8663",14,"29901-20170214155712_v51.8"
426,"8432",23,"25802-20170214155712_v51.8"
137,"8439",18,"26701-20170214155712_v51.8"
1359,"8353",51,"24902-20170214155712_v51.8"
443,"7146",5,"24902-20170214155712_v51.8"
397,"8019",52,"00701-20170214155712_v51.8"
5,"7055",31,"30201-20170214155712_v51.8"
519,"8725",9,"30201-20170214155712_v51.8"
224,"8402",8,"25502-20170214155712_v51.8"
185,"7170",4,"39002-20170214155712_v51.8"
55,"7055",31,"60501-20170214155712_v51.8"
149,"7171",40,"29901-20170214155712_v51.8"
1115,"7818",67,"00706-20170214155712_v51.8"
496,"7151",37,"23301-20170214155712_v51.8"
329,"8044",20,"23302-20170214155712_v51.8"
264,"7055",45,"39001-20170214155712_v51.8"
-379,"7058",45,"26701-20170214155712_v51.8"
48,"8044",37,"00711-20170214155712_v51.8"
360,"7064",2,"29902-20170214155712_v51.8"
-340,"4540",52,"98301-20170214155712_v51.8"
377,"3353",15,"85804-20170214155712_v51.8"
-37,"3213",46,"87705-20170214155712_v51.8"
181,"7180",6,"30202-20170214155712_v51.8"
642,"1088",39,"24301-20170214155712_v51.8"
468,"7145",57,"59501-20170214155712_v51.8"
215,"7282",5,"32102-20170214155712_v51.8"
621,"7417",21,"62501-20170214155712_v51.8"
26,"7821",1,"65501-20170214155712_v51.8"
1929,"7205",28,"52501-20170214155712_v51.8"
249,"7269",10,"02002-20170214155712_v51.8"
76,"7821",39,"62502-20170214155712_v51.8"
