"delay","stop.id","stop.sequence","route"
-69,"8146",26,"11502-20170214155712_v51.8"
-11,"7089",31,"22301-20170214155712_v51.8"
-62,"4402",24,"89102-20170214155712_v51.8"
-510,"3111",46,"87502-20170214155712_v51.8"
139,"7828",31,"71901-20170214155712_v51.8"
1552,"4228",1,"88103-20170214155712_v51.8"
346,"7055",45,"31201-20170214155712_v51.8"
320,"8820",29,"00708-20170214155712_v51.8"
-118,"8616",10,"32102-20170214155712_v51.8"
259,"8378",4,"31201-20170214155712_v51.8"
-50,"8863",33,"22401-20170214155712_v51.8"
214,"8852",21,"01102-20170214155712_v51.8"
-116,"5446",24,"14501-20170214155712_v51.8"
110,"7601",47,"59501-20170214155712_v51.8"
185,"7405",31,"63501-20170214155712_v51.8"
195,"7620",27,"32102-20170214155712_v51.8"
-805,"7086",41,"23301-20170214155712_v51.8"
14,"7202",1,"77102-20170214155712_v51.8"
8,"7821",1,"65501-20170214155712_v51.8"
42,"8427",24,"26701-20170214155712_v51.8"
180,"7160",3,"25802-20170214155712_v51.8"
-76,"8353",51,"24902-20170214155712_v51.8"
14,"7201",37,"31201-20170214155712_v51.8"
226,"8602",7,"29902-20170214155712_v51.8"
566,"8423",24,"25801-20170214155712_v51.8"
425,"8596",25,"25802-20170214155712_v51.8"
601,"7105",44,"23301-20170214155712_v51.8"
256,"8452",5,"23301-20170214155712_v51.8"
235,"7151",41,"29901-20170214155712_v51.8"
-170,"8714",13,"30202-20170214155712_v51.8"
320,"8070",49,"00708-20170214155712_v51.8"
-141,"8397",28,"31202-20170214155712_v51.8"
-274,"7089",22,"24601-20170214155712_v51.8"
137,"8067",39,"00707-20170214155712_v51.8"
-185,"7024",23,"27401-20170214155712_v51.8"
182,"8321",32,"24901-20170214155712_v51.8"
2,"7128",2,"25502-20170214155712_v51.8"
124,"8651",19,"29901-20170214155712_v51.8"
302,"4661",21,"98205-20170214155712_v51.8"
-80,"3117",24,"87901-20170214155712_v51.8"
-42,"4564",3,"98401-20170214155712_v51.8"
129,"8709",16,"30201-20170214155712_v51.8"
-4,"5908",1,"24901-20170214155712_v51.8"
1797,"7943",42,"75704-20170214155712_v51.8"
99,"7015",30,"02001-20170214155712_v51.8"
555,"7141",37,"62501-20170214155712_v51.8"
-235,"8205",16,"24601-20170214155712_v51.8"
192,"8235",22,"22101-20170214155712_v51.8"
129,"7146",5,"23302-20170214155712_v51.8"
-108,"8194",21,"39001-20170214155712_v51.8"
3000,"4787",48,"98301-20170214155712_v51.8"
-192,"7084",3,"03002-20170214155712_v51.8"
415,"1406",15,"24902-20170214155712_v51.8"
271,"7036",6,"83902-20170214155712_v51.8"
395,"4225",16,"88104-20170214155712_v51.8"
-102,"3277",34,"89101-20170214155712_v51.8"
-258,"8201",9,"22001-20170214155712_v51.8"
-192,"7135",25,"03001-20170214155712_v51.8"
133,"8928",34,"23302-20170214155712_v51.8"
-20,"7340",21,"76702-20170214155712_v51.8"
231,"7058",42,"26703-20170214155712_v51.8"
208,"7953",37,"75704-20170214155712_v51.8"
9,"7164",3,"31202-20170214155712_v51.8"
68,"5525",13,"11303-20170214155712_v51.8"
575,"5812",45,"08704-20170214155712_v51.8"
-331,"8201",45,"22201-20170214155712_v51.8"
460,"8117",61,"13501-20170214155712_v51.8"
188,"5330",36,"14902-20170214155712_v51.8"
5,"1441",14,"22101-20170214155712_v51.8"
1007,"7384",21,"76901-20170214155712_v51.8"
95,"7058",12,"26707-20170214155712_v51.8"
37,"8501",17,"27401-20170214155712_v51.8"
415,"7166",8,"22102-20170214155712_v51.8"
-5,"7093",3,"22402-20170214155712_v51.8"
60,"8242",29,"22402-20170214155712_v51.8"
-268,"8123",58,"15401-20170214155712_v51.8"
15,"5850",3,"15401-20170214155712_v51.8"
316,"7087",71,"15301-20170214155712_v51.8"
251,"8402",8,"25502-20170214155712_v51.8"
143,"8418",16,"26702-20170214155712_v51.8"
83,"8683",8,"26701-20170214155712_v51.8"
1232,"8055",46,"00707-20170214155712_v51.8"
208,"8921",12,"25801-20170214155712_v51.8"
-191,"7139",43,"26702-20170214155712_v51.8"
-260,"8503",21,"25501-20170214155712_v51.8"
176,"7146",3,"27402-20170214155712_v51.8"
41,"3362",37,"87501-20170214155712_v51.8"
3000,"7306",5,"74502-20170214155712_v51.8"
-376,"7631",18,"32101-20170214155712_v51.8"
-505,"4708",34,"98802-20170214155712_v51.8"
-68,"7055",32,"60601-20170214155712_v51.8"
-238,"7034",18,"79702-20170214155712_v51.8"
-459,"7131",11,"79702-20170214155712_v51.8"
-173,"7131",11,"79702-20170214155712_v51.8"
-493,"1061",20,"79702-20170214155712_v51.8"
-71,"7050",6,"79702-20170214155712_v51.8"
365,"7415",29,"77001-20170214155712_v51.8"
-136,"7119",60,"73102-20170214155712_v51.8"
7,"7088",2,"73102-20170214155712_v51.8"
920,"8863",33,"72101-20170214155712_v51.8"
-9,"8496",15,"72101-20170214155712_v51.8"
-75,"7999",36,"73102-20170214155712_v51.8"
-22,"7198",11,"73102-20170214155712_v51.8"
356,"8712",18,"73102-20170214155712_v51.8"
122,"8879",45,"73102-20170214155712_v51.8"
261,"8034",28,"72101-20170214155712_v51.8"
82,"7006",1,"72101-20170214155712_v51.8"
97,"7052",3,"79801-20170214155712_v51.8"
37,"7214",22,"79902-20170214155712_v51.8"
159,"7186",4,"79902-20170214155712_v51.8"
-95,"7227",17,"79902-20170214155712_v51.8"
194,"7185",33,"79801-20170214155712_v51.8"
-50,"7018",35,"79902-20170214155712_v51.8"
791,"7211",16,"79801-20170214155712_v51.8"
147,"7200",11,"79902-20170214155712_v51.8"
-11,"7108",7,"79801-20170214155712_v51.8"
494,"7223",10,"79801-20170214155712_v51.8"
38,"7743",32,"60602-20170214155712_v51.8"
-75,"7423",18,"62501-20170214155712_v51.8"
376,"7227",33,"62501-20170214155712_v51.8"
-13,"1028",6,"50502-20170214155712_v51.8"
905,"7141",49,"50501-20170214155712_v51.8"
450,"1759",38,"59502-20170214155712_v51.8"
-221,"8607",35,"32101-20170214155712_v51.8"
137,"7141",58,"59501-20170214155712_v51.8"
264,"7402",13,"63502-20170214155712_v51.8"
391,"7519",25,"53205-20170214155712_v51.8"
-51,"7441",9,"62501-20170214155712_v51.8"
401,"8841",15,"01001-20170214155712_v51.8"
-275,"8030",24,"01002-20170214155712_v51.8"
-161,"1323",67,"71901-20170214155712_v51.8"
-15,"7004",4,"79702-20170214155712_v51.8"
33,"7599",11,"50501-20170214155712_v51.8"
268,"4809",17,"98105-20170214155712_v51.8"
-1800,"3869",14,"85804-20170214155712_v51.8"
-32,"3243",41,"83901-20170214155712_v51.8"
321,"7216",16,"02001-20170214155712_v51.8"
64,"1319",63,"87901-20170214155712_v51.8"
-34,"3218",20,"84302-20170214155712_v51.8"
-162,"4632",33,"98204-20170214155712_v51.8"
157,"3224",41,"87705-20170214155712_v51.8"
137,"3859",25,"91301-20170214155712_v51.8"
420,"3547",9,"87902-20170214155712_v51.8"
-62,"4540",16,"98501-20170214155712_v51.8"
644,"5954",31,"08701-20170214155712_v51.8"
32,"5779",2,"22301-20170214155712_v51.8"
-110,"7105",50,"22401-20170214155712_v51.8"
135,"5797",21,"13501-20170214155712_v51.8"
-33,"8114",12,"15302-20170214155712_v51.8"
165,"5748",33,"15402-20170214155712_v51.8"
165,"5805",13,"22401-20170214155712_v51.8"
-188,"5841",71,"15302-20170214155712_v51.8"
-84,"5914",20,"17201-20170214155712_v51.8"
1178,"5249",27,"11501-20170214155712_v51.8"
158,"5803",41,"14901-20170214155712_v51.8"
-334,"5914",42,"15301-20170214155712_v51.8"
602,"7061",29,"30201-20170214155712_v51.8"
488,"8418",16,"25502-20170214155712_v51.8"
-88,"8419",10,"25501-20170214155712_v51.8"
166,"7867",24,"71902-20170214155712_v51.8"
-492,"8560",50,"22202-20170214155712_v51.8"
-322,"5810",50,"13502-20170214155712_v51.8"
-188,"1090",54,"24901-20170214155712_v51.8"
393,"7203",41,"50501-20170214155712_v51.8"
-478,"7105",26,"24601-20170214155712_v51.8"
