"delay","stop.id","stop.sequence","route"
-135,"7151",27,"30201-20170214155712_v51.8"
-161,"1338",49,"32101-20170214155712_v51.8"
43,"7064",2,"30202-20170214155712_v51.8"
-170,"7612",15,"39002-20170214155712_v51.8"
-107,"8700",9,"31202-20170214155712_v51.8"
103,"8421",27,"26701-20170214155712_v51.8"
62,"7605",31,"39001-20170214155712_v51.8"
210,"7151",41,"31201-20170214155712_v51.8"
-45,"8727",22,"31201-20170214155712_v51.8"
-58,"1097",29,"32101-20170214155712_v51.8"
111,"7058",27,"25501-20170214155712_v51.8"
-30,"8584",42,"25802-20170214155712_v51.8"
93,"8310",18,"23302-20170214155712_v51.8"
-31,"8423",8,"25501-20170214155712_v51.8"
251,"8601",37,"29901-20170214155712_v51.8"
180,"8430",22,"25502-20170214155712_v51.8"
173,"7149",38,"23301-20170214155712_v51.8"
194,"8317",20,"23301-20170214155712_v51.8"
67,"8689",5,"26701-20170214155712_v51.8"
-99,"8280",35,"24902-20170214155712_v51.8"
419,"8640",20,"29902-20170214155712_v51.8"
84,"4835",2,"98302-20170214155712_v51.8"
518,"3564",46,"87501-20170214155712_v51.8"
127,"7212",6,"03002-20170214155712_v51.8"
-339,"4802",13,"98401-20170214155712_v51.8"
294,"8404",9,"25502-20170214155712_v51.8"
14,"8301",43,"24901-20170214155712_v51.8"
2,"7689",57,"75704-20170214155712_v51.8"
117,"7159",5,"62502-20170214155712_v51.8"
-4,"7055",1,"60602-20170214155712_v51.8"
417,"7244",15,"74502-20170214155712_v51.8"
223,"7407",26,"62501-20170214155712_v51.8"
331,"7162",7,"24602-20170214155712_v51.8"
113,"8462",44,"23302-20170214155712_v51.8"
135,"7896",16,"25801-20170214155712_v51.8"
641,"8428",21,"26702-20170214155712_v51.8"
313,"7179",43,"63501-20170214155712_v51.8"
116,"7022",3,"24902-20170214155712_v51.8"
543,"5111",34,"11304-20170214155712_v51.8"
-299,"3201",41,"87901-20170214155712_v51.8"
264,"7201",51,"59501-20170214155712_v51.8"
93,"8295",13,"24901-20170214155712_v51.8"
218,"7377",14,"76701-20170214155712_v51.8"
-298,"8099",85,"75704-20170214155712_v51.8"
34,"8763",10,"00708-20170214155712_v51.8"
-17,"7145",48,"50501-20170214155712_v51.8"
-779,"8589",26,"30202-20170214155712_v51.8"
128,"7084",3,"13502-20170214155712_v51.8"
39,"8232",24,"22102-20170214155712_v51.8"
189,"5056",17,"15401-20170214155712_v51.8"
219,"5910",29,"11502-20170214155712_v51.8"
-166,"7089",26,"25501-20170214155712_v51.8"
-178,"7151",39,"25801-20170214155712_v51.8"
15,"5912",36,"22402-20170214155712_v51.8"
162,"8411",14,"25501-20170214155712_v51.8"
267,"8064",45,"00708-20170214155712_v51.8"
-96,"7276",74,"00708-20170214155712_v51.8"
-184,"7795",40,"31202-20170214155712_v51.8"
229,"1097",40,"00707-20170214155712_v51.8"
57,"7821",16,"00707-20170214155712_v51.8"
29,"7089",44,"26701-20170214155712_v51.8"
-56,"4229",30,"89102-20170214155712_v51.8"
-21,"7087",29,"03001-20170214155712_v51.8"
299,"7602",13,"50502-20170214155712_v51.8"
-81,"7816",6,"71901-20170214155712_v51.8"
56,"1350",40,"32102-20170214155712_v51.8"
-182,"7668",16,"70304-20170214155712_v51.8"
91,"8502",6,"26702-20170214155712_v51.8"
-221,"7150",4,"50502-20170214155712_v51.8"
25,"3109",13,"85803-20170214155712_v51.8"
309,"7846",40,"71901-20170214155712_v51.8"
204,"1072",19,"79702-20170214155712_v51.8"
52,"7059",13,"79702-20170214155712_v51.8"
-303,"7052",7,"79702-20170214155712_v51.8"
-218,"1325",17,"79702-20170214155712_v51.8"
-22,"7035",3,"79702-20170214155712_v51.8"
-46,"1078",9,"79702-20170214155712_v51.8"
206,"7003",50,"76901-20170214155712_v51.8"
-10,"7115",62,"73102-20170214155712_v51.8"
70,"7192",8,"73102-20170214155712_v51.8"
621,"8060",50,"72101-20170214155712_v51.8"
218,"8030",25,"72101-20170214155712_v51.8"
341,"8704",16,"73102-20170214155712_v51.8"
609,"8513",25,"73102-20170214155712_v51.8"
867,"8049",34,"73102-20170214155712_v51.8"
119,"1043",43,"72101-20170214155712_v51.8"
57,"7122",12,"72101-20170214155712_v51.8"
-315,"7016",1,"79801-20170214155712_v51.8"
127,"7208",12,"79902-20170214155712_v51.8"
-289,"7099",32,"79902-20170214155712_v51.8"
-170,"7135",17,"79801-20170214155712_v51.8"
3,"7196",9,"79902-20170214155712_v51.8"
128,"7189",31,"79801-20170214155712_v51.8"
-63,"7113",27,"79902-20170214155712_v51.8"
-42,"7228",20,"79801-20170214155712_v51.8"
-117,"7018",35,"79902-20170214155712_v51.8"
-233,"7104",5,"79801-20170214155712_v51.8"
-59,"7106",6,"79801-20170214155712_v51.8"
3000,"7431",20,"65501-20170214155712_v51.8"
115,"7442",32,"62502-20170214155712_v51.8"
119,"7758",2,"60601-20170214155712_v51.8"
83,"7823",44,"71902-20170214155712_v51.8"
126,"7816",22,"75703-20170214155712_v51.8"
-257,"7329",68,"75703-20170214155712_v51.8"
385,"8029",31,"01001-20170214155712_v51.8"
331,"8034",27,"01002-20170214155712_v51.8"
-481,"7730",38,"63502-20170214155712_v51.8"
55,"7028",1,"63502-20170214155712_v51.8"
-291,"7054",8,"79702-20170214155712_v51.8"
205,"1775",4,"32101-20170214155712_v51.8"
-484,"7148",12,"88103-20170214155712_v51.8"
76,"4569",1,"98502-20170214155712_v51.8"
112,"4569",1,"98106-20170214155712_v51.8"
-90,"7051",28,"02001-20170214155712_v51.8"
93,"3353",15,"87902-20170214155712_v51.8"
-442,"3502",21,"81302-20170214155712_v51.8"
-124,"8018",15,"03003-20170214155712_v51.8"
230,"1088",3,"87502-20170214155712_v51.8"
115,"7084",4,"02002-20170214155712_v51.8"
57,"4229",1,"98602-20170214155712_v51.8"
-204,"4700",48,"98204-20170214155712_v51.8"
-127,"1319",59,"85803-20170214155712_v51.8"
260,"8484",24,"02002-20170214155712_v51.8"
90,"4835",2,"98206-20170214155712_v51.8"
402,"3340",29,"85804-20170214155712_v51.8"
-838,"8111",48,"11501-20170214155712_v51.8"
1396,"5306",28,"14901-20170214155712_v51.8"
37,"5779",43,"15301-20170214155712_v51.8"
51,"7099",2,"22202-20170214155712_v51.8"
31,"5369",47,"04902-20170214155712_v51.8"
-675,"7087",73,"15401-20170214155712_v51.8"
-304,"5272",32,"11303-20170214155712_v51.8"
163,"8130",19,"15302-20170214155712_v51.8"
143,"7136",4,"08702-20170214155712_v51.8"
62,"8149",19,"22401-20170214155712_v51.8"
171,"7087",73,"13501-20170214155712_v51.8"
-154,"5390",18,"14501-20170214155712_v51.8"
49,"8200",9,"22402-20170214155712_v51.8"
97,"4625",15,"98203-20170214155712_v51.8"
-50,"3395",18,"81301-20170214155712_v51.8"
