"delay","stop.id","stop.sequence","route"
38,"3280",19,"83902-20170214155712_v51.8"
-395,"7631",18,"32101-20170214155712_v51.8"
152,"8727",8,"30201-20170214155712_v51.8"
189,"7201",37,"39001-20170214155712_v51.8"
152,"8727",8,"01101-20170214155712_v51.8"
150,"8711",29,"31201-20170214155712_v51.8"
316,"8412",13,"26702-20170214155712_v51.8"
-12,"8191",23,"39002-20170214155712_v51.8"
159,"8408",11,"25502-20170214155712_v51.8"
44,"8501",22,"25501-20170214155712_v51.8"
-215,"8450",37,"29902-20170214155712_v51.8"
426,"7148",6,"24902-20170214155712_v51.8"
337,"8429",21,"25801-20170214155712_v51.8"
581,"5908",58,"24902-20170214155712_v51.8"
-230,"8355",50,"24902-20170214155712_v51.8"
70,"7170",4,"29902-20170214155712_v51.8"
-54,"7105",44,"23301-20170214155712_v51.8"
-356,"7147",50,"24901-20170214155712_v51.8"
31,"8274",24,"24901-20170214155712_v51.8"
73,"8439",18,"26701-20170214155712_v51.8"
299,"7175",39,"29901-20170214155712_v51.8"
29,"4706",1,"98301-20170214155712_v51.8"
330,"8127",18,"03003-20170214155712_v51.8"
-175,"4692",22,"98401-20170214155712_v51.8"
-202,"7309",77,"75703-20170214155712_v51.8"
-28,"8607",35,"32101-20170214155712_v51.8"
449,"7743",32,"60602-20170214155712_v51.8"
266,"8799",56,"59502-20170214155712_v51.8"
136,"7170",4,"30202-20170214155712_v51.8"
126,"1097",20,"32102-20170214155712_v51.8"
160,"8307",28,"23301-20170214155712_v51.8"
58,"7099",2,"23302-20170214155712_v51.8"
59,"8500",5,"25802-20170214155712_v51.8"
-58,"8407",16,"25501-20170214155712_v51.8"
-258,"1305",44,"63502-20170214155712_v51.8"
193,"8885",8,"29901-20170214155712_v51.8"
-266,"8732",20,"31202-20170214155712_v51.8"
166,"3551",60,"83901-20170214155712_v51.8"
-402,"5914",37,"11303-20170214155712_v51.8"
88,"5814",28,"15302-20170214155712_v51.8"
-438,"7821",39,"74502-20170214155712_v51.8"
414,"7999",19,"23302-20170214155712_v51.8"
96,"8068",48,"00708-20170214155712_v51.8"
