"delay","stop.id","stop.sequence","route"
601,"5725",38,"14902-20170214155712_v51.8"
187,"8866",17,"22302-20170214155712_v51.8"
464,"1626",1,"13901-20170214155712_v51.8"
180,"8732",20,"30202-20170214155712_v51.8"
685,"8404",9,"25502-20170214155712_v51.8"
113,"7055",1,"31202-20170214155712_v51.8"
363,"7064",2,"39002-20170214155712_v51.8"
75,"7816",6,"52501-20170214155712_v51.8"
-2,"5344",5,"14501-20170214155712_v51.8"
152,"7623",19,"32201-20170214155712_v51.8"
193,"7312",8,"76702-20170214155712_v51.8"
1214,"8070",46,"00706-20170214155712_v51.8"
71,"7587",6,"65501-20170214155712_v51.8"
400,"7080",2,"02002-20170214155712_v51.8"
468,"8128",21,"01002-20170214155712_v51.8"
196,"7105",55,"24901-20170214155712_v51.8"
134,"7176",5,"29902-20170214155712_v51.8"
-128,"8889",44,"01001-20170214155712_v51.8"
428,"7244",15,"74502-20170214155712_v51.8"
169,"8016",9,"03001-20170214155712_v51.8"
659,"7147",56,"59501-20170214155712_v51.8"
204,"1704",22,"02002-20170214155712_v51.8"
673,"8076",6,"02004-20170214155712_v51.8"
805,"8596",25,"25502-20170214155712_v51.8"
-133,"1400",25,"39001-20170214155712_v51.8"
172,"7099",2,"24804-20170214155712_v51.8"
30,"8416",15,"25502-20170214155712_v51.8"
20,"8502",6,"26702-20170214155712_v51.8"
36,"7055",1,"29902-20170214155712_v51.8"
308,"7202",7,"39002-20170214155712_v51.8"
393,"8419",10,"25501-20170214155712_v51.8"
704,"8943",32,"29902-20170214155712_v51.8"
157,"8444",29,"26702-20170214155712_v51.8"
323,"8436",25,"26702-20170214155712_v51.8"
146,"7334",18,"76702-20170214155712_v51.8"
610,"1030",31,"71902-20170214155712_v51.8"
1008,"8268",28,"24802-20170214155712_v51.8"
709,"7064",2,"31006-20170214155712_v51.8"
294,"7148",6,"24304-20170214155712_v51.8"
-143,"8503",39,"26701-20170214155712_v51.8"
701,"7175",39,"39001-20170214155712_v51.8"
773,"7148",4,"27702-20170214155712_v51.8"
