"delay","stop.id","stop.sequence","route"
-51,"7203",22,"30201-20170214155712_v51.8"
-278,"3076",71,"83902-20170214155712_v51.8"
22,"5975",1,"13902-20170214155712_v51.8"
-311,"7284",45,"32101-20170214155712_v51.8"
-185,"7180",6,"39002-20170214155712_v51.8"
213,"8740",24,"01102-20170214155712_v51.8"
-72,"7170",4,"31202-20170214155712_v51.8"
157,"8437",19,"26701-20170214155712_v51.8"
-91,"8196",22,"39001-20170214155712_v51.8"
212,"7201",37,"31201-20170214155712_v51.8"
108,"8388",9,"31201-20170214155712_v51.8"
-258,"1536",23,"32101-20170214155712_v51.8"
264,"8401",19,"25501-20170214155712_v51.8"
208,"8933",30,"25802-20170214155712_v51.8"
68,"7148",6,"23302-20170214155712_v51.8"
51,"8631",28,"29901-20170214155712_v51.8"
206,"8365",57,"24902-20170214155712_v51.8"
124,"8410",12,"25502-20170214155712_v51.8"
403,"8301",32,"23301-20170214155712_v51.8"
217,"8272",8,"23301-20170214155712_v51.8"
-139,"8676",40,"29902-20170214155712_v51.8"
-179,"8326",26,"24902-20170214155712_v51.8"
-261,"7105",55,"24901-20170214155712_v51.8"
347,"8602",7,"29902-20170214155712_v51.8"
-237,"4569",54,"98301-20170214155712_v51.8"
435,"3362",37,"87501-20170214155712_v51.8"
32,"7081",1,"03002-20170214155712_v51.8"
117,"7128",2,"25502-20170214155712_v51.8"
301,"8321",32,"24901-20170214155712_v51.8"
83,"7941",43,"75704-20170214155712_v51.8"
62,"7055",32,"60601-20170214155712_v51.8"
326,"7302",3,"74502-20170214155712_v51.8"
169,"7423",18,"62501-20170214155712_v51.8"
37,"7022",3,"24602-20170214155712_v51.8"
-74,"8924",33,"23302-20170214155712_v51.8"
24,"8900",2,"25801-20170214155712_v51.8"
449,"8410",12,"26702-20170214155712_v51.8"
165,"7199",34,"63501-20170214155712_v51.8"
243,"7055",45,"29901-20170214155712_v51.8"
387,"5537",23,"11304-20170214155712_v51.8"
204,"5835",70,"15302-20170214155712_v51.8"
55,"3132",23,"87901-20170214155712_v51.8"
287,"7609",43,"59501-20170214155712_v51.8"
26,"5908",1,"24901-20170214155712_v51.8"
124,"7338",20,"76702-20170214155712_v51.8"
-185,"7912",77,"75704-20170214155712_v51.8"
163,"7177",43,"50501-20170214155712_v51.8"
-230,"8722",16,"30202-20170214155712_v51.8"
491,"7087",71,"15301-20170214155712_v51.8"
68,"8210",13,"22102-20170214155712_v51.8"
157,"5850",3,"15401-20170214155712_v51.8"
202,"8140",23,"11502-20170214155712_v51.8"
-69,"8407",16,"25501-20170214155712_v51.8"
106,"8417",27,"25801-20170214155712_v51.8"
-293,"1627",51,"22402-20170214155712_v51.8"
-62,"1456",32,"22402-20170214155712_v51.8"
122,"8427",6,"25501-20170214155712_v51.8"
114,"8044",35,"00708-20170214155712_v51.8"
57,"8690",42,"26702-20170214155712_v51.8"
197,"7436",60,"00708-20170214155712_v51.8"
-113,"8395",29,"31202-20170214155712_v51.8"
238,"8069",38,"00707-20170214155712_v51.8"
42,"7562",2,"00707-20170214155712_v51.8"
199,"8407",34,"26701-20170214155712_v51.8"
-111,"4214",25,"89102-20170214155712_v51.8"
85,"7211",24,"03001-20170214155712_v51.8"
372,"1028",6,"50502-20170214155712_v51.8"
136,"7624",29,"32102-20170214155712_v51.8"
19,"7028",1,"70304-20170214155712_v51.8"
530,"3076",65,"87902-20170214155712_v51.8"
120,"7180",17,"88103-20170214155712_v51.8"
575,"7560",24,"71901-20170214155712_v51.8"
361,"7049",16,"79702-20170214155712_v51.8"
-336,"7131",11,"79702-20170214155712_v51.8"
-26,"1061",20,"79702-20170214155712_v51.8"
26,"7131",11,"79702-20170214155712_v51.8"
15,"1072",19,"79702-20170214155712_v51.8"
-17,"7052",7,"79702-20170214155712_v51.8"
189,"7319",43,"76901-20170214155712_v51.8"
69,"7401",38,"77101-20170214155712_v51.8"
75,"1049",52,"73102-20170214155712_v51.8"
24,"7023",3,"73102-20170214155712_v51.8"
564,"8413",40,"72101-20170214155712_v51.8"
103,"8496",15,"72101-20170214155712_v51.8"
201,"7196",10,"73102-20170214155712_v51.8"
545,"8708",17,"73102-20170214155712_v51.8"
693,"1404",28,"73102-20170214155712_v51.8"
-243,"8044",34,"72101-20170214155712_v51.8"
-62,"7106",4,"72101-20170214155712_v51.8"
-26,"7185",33,"79801-20170214155712_v51.8"
56,"7194",8,"79902-20170214155712_v51.8"
143,"7180",23,"79801-20170214155712_v51.8"
190,"7134",20,"79902-20170214155712_v51.8"
-48,"7211",16,"79801-20170214155712_v51.8"
-125,"7099",32,"79902-20170214155712_v51.8"
-178,"7016",36,"79801-20170214155712_v51.8"
168,"7052",3,"79801-20170214155712_v51.8"
3000,"7587",6,"65501-20170214155712_v51.8"
203,"7414",18,"62502-20170214155712_v51.8"
-171,"7743",32,"60602-20170214155712_v51.8"
160,"7861",27,"71902-20170214155712_v51.8"
-22,"7922",17,"75703-20170214155712_v51.8"
-61,"7974",53,"75703-20170214155712_v51.8"
378,"8835",18,"01001-20170214155712_v51.8"
279,"8120",17,"01002-20170214155712_v51.8"
9,"7414",20,"63502-20170214155712_v51.8"
217,"7145",36,"62501-20170214155712_v51.8"
-361,"7050",6,"79702-20170214155712_v51.8"
-522,"1315",6,"88103-20170214155712_v51.8"
96,"4501",15,"98501-20170214155712_v51.8"
-34,"3073",44,"87502-20170214155712_v51.8"
332,"4809",17,"98105-20170214155712_v51.8"
-401,"7133",24,"02001-20170214155712_v51.8"
5,"3630",11,"87902-20170214155712_v51.8"
-12,"3389",4,"81302-20170214155712_v51.8"
-173,"7038",66,"87901-20170214155712_v51.8"
289,"7015",30,"02001-20170214155712_v51.8"
-44,"4214",23,"98601-20170214155712_v51.8"
-3,"4636",31,"98204-20170214155712_v51.8"
173,"3564",55,"85803-20170214155712_v51.8"
198,"8076",13,"02002-20170214155712_v51.8"
-173,"4569",30,"98205-20170214155712_v51.8"
183,"4467",20,"85804-20170214155712_v51.8"
-3,"8141",35,"11501-20170214155712_v51.8"
308,"5421",38,"15301-20170214155712_v51.8"
-33,"5089",37,"04902-20170214155712_v51.8"
