"delay","stop.id","stop.sequence","route"
144,"8505",38,"26701-20170214155712_v51.8"
182,"8669",7,"27701-20170214155712_v51.8"
-13,"8229",15,"22301-20170214155712_v51.8"
227,"5052",25,"15301-20170214155712_v51.8"
113,"7812",4,"52501-20170214155712_v51.8"
165,"5283",21,"11503-20170214155712_v51.8"
156,"8131",54,"15401-20170214155712_v51.8"
214,"4736",25,"98203-20170214155712_v51.8"
265,"3135",36,"83701-20170214155712_v51.8"
10,"4511",8,"99101-20170214155712_v51.8"
78,"4745",23,"98206-20170214155712_v51.8"
81,"5789",20,"08701-20170214155712_v51.8"
-74,"7089",31,"22301-20170214155712_v51.8"
-387,"1536",20,"32201-20170214155712_v51.8"
230,"8931",18,"24801-20170214155712_v51.8"
318,"3983",24,"97301-20170214155712_v51.8"
-12,"4166",7,"97401-20170214155712_v51.8"
-40,"2704",8,"37402-20170214155712_v51.8"
-58,"2747",9,"37301-20170214155712_v51.8"
55,"6789",3,"36201-20170214155712_v51.8"
-80,"7970",47,"03301-20170214155712_v51.8"
240,"6051",15,"03301-20170214155712_v51.8"
-295,"3355",5,"10002-20170214155712_v51.8"
-34,"2478",11,"36801-20170214155712_v51.8"
-58,"6755",22,"36501-20170214155712_v51.8"
-318,"2447",27,"36101-20170214155712_v51.8"
110,"8826",19,"00802-20170214155712_v51.8"
192,"8815",15,"00802-20170214155712_v51.8"
-402,"6327",35,"35202-20170214155712_v51.8"
-136,"2494",20,"35201-20170214155712_v51.8"
105,"6136",8,"35202-20170214155712_v51.8"
69,"6050",4,"55201-20170214155712_v51.8"
100,"7168",6,"30006-20170214155712_v51.8"
381,"6482",33,"38012-20170214155712_v51.8"
-112,"2401",24,"38012-20170214155712_v51.8"
60,"6692",14,"31301-20170214155712_v51.8"
166,"6319",7,"32502-20170214155712_v51.8"
-134,"6511",12,"32501-20170214155712_v51.8"
