"delay","stop.id","stop.sequence","route"
480,"1626",1,"13901-20170214155712_v51.8"
444,"3304",4,"07356-20170214155712_v51.8"
13,"7058",1,"26702-20170214155712_v51.8"
-566,"8375",39,"31202-20170214155712_v51.8"
39,"7667",15,"70301-20170214155712_v51.8"
76,"5419",16,"14501-20170214155712_v51.8"
35,"7605",31,"39001-20170214155712_v51.8"
15,"7408",7,"01052-20170214155712_v51.8"
231,"7400",10,"62502-20170214155712_v51.8"
136,"7184",3,"63502-20170214155712_v51.8"
196,"1406",15,"24302-20170214155712_v51.8"
355,"8163",15,"00456-20170214155712_v51.8"
120,"7612",9,"39004-20170214155712_v51.8"
323,"8882",25,"01002-20170214155712_v51.8"
43,"8700",9,"30202-20170214155712_v51.8"
443,"7319",43,"76701-20170214155712_v51.8"
435,"7018",9,"01262-20170214155712_v51.8"
-20,"7919",38,"53206-20170214155712_v51.8"
36,"1443",2,"00952-20170214155712_v51.8"
456,"8420",17,"25802-20170214155712_v51.8"
389,"1407",15,"25801-20170214155712_v51.8"
-21,"7022",3,"24802-20170214155712_v51.8"
166,"8607",34,"29901-20170214155712_v51.8"
15,"7610",14,"39002-20170214155712_v51.8"
126,"8324",25,"24902-20170214155712_v51.8"
-125,"8503",37,"25801-20170214155712_v51.8"
330,"8418",13,"26704-20170214155712_v51.8"
653,"7600",12,"32202-20170214155712_v51.8"
-59,"3168",3,"06160-20170214155712_v51.8"
615,"5908",58,"24902-20170214155712_v51.8"
120,"8069",23,"00701-20170214155712_v51.8"
107,"8602",7,"29902-20170214155712_v51.8"
61,"8437",19,"26701-20170214155712_v51.8"
-488,"7059",44,"31201-20170214155712_v51.8"
-283,"7055",32,"60601-20170214155712_v51.8"
466,"5860",29,"13501-20170214155712_v51.8"
513,"8472",16,"31201-20170214155712_v51.8"
285,"7201",23,"30201-20170214155712_v51.8"
271,"8428",21,"25502-20170214155712_v51.8"
422,"8305",40,"24901-20170214155712_v51.8"
51,"8402",8,"25802-20170214155712_v51.8"
499,"8074",52,"00708-20170214155712_v51.8"
-249,"8739",24,"30202-20170214155712_v51.8"
-479,"4698",47,"98204-20170214155712_v51.8"
21,"3381",1,"89102-20170214155712_v51.8"
846,"3230",10,"02058-20170214155712_v51.8"
-32,"8309",24,"23301-20170214155712_v51.8"
40,"7447",6,"62501-20170214155712_v51.8"
465,"7840",25,"05554-20170214155712_v51.8"
331,"7426",24,"62502-20170214155712_v51.8"
-72,"1030",21,"74502-20170214155712_v51.8"
77,"1443",2,"77104-20170214155712_v51.8"
458,"7430",26,"07354-20170214155712_v51.8"
162,"1356",6,"32101-20170214155712_v51.8"
787,"7034",11,"88104-20170214155712_v51.8"
-945,"7087",73,"15401-20170214155712_v51.8"
10,"8922",30,"24302-20170214155712_v51.8"
77,"8424",19,"25802-20170214155712_v51.8"
152,"8933",30,"25802-20170214155712_v51.8"
258,"7455",8,"00760-20170214155712_v51.8"
377,"7018",9,"01262-20170214155712_v51.8"
-173,"7180",6,"30202-20170214155712_v51.8"
-72,"8606",6,"09952-20170214155712_v51.8"
319,"3232",3,"87552-20170214155712_v51.8"
-380,"1090",43,"23301-20170214155712_v51.8"
166,"3147",33,"87901-20170214155712_v51.8"
37,"3310",2,"04256-20170214155712_v51.8"
304,"3424",8,"81302-20170214155712_v51.8"
-86,"8142",24,"15302-20170214155712_v51.8"
59,"8534",31,"22202-20170214155712_v51.8"
-103,"7085",25,"02001-20170214155712_v51.8"
158,"3111",46,"87502-20170214155712_v51.8"
-277,"8144",25,"13412-20170214155712_v51.8"
215,"7158",5,"27402-20170214155712_v51.8"
-105,"8722",16,"30202-20170214155712_v51.8"
289,"8070",22,"32102-20170214155712_v51.8"
170,"7664",14,"70302-20170214155712_v51.8"
134,"8223",4,"00756-20170214155712_v51.8"
180,"7759",6,"03154-20170214155712_v51.8"
19,"8569",1,"22201-20170214155712_v51.8"
-497,"8866",17,"22002-20170214155712_v51.8"
243,"5029",30,"15401-20170214155712_v51.8"
163,"5530",32,"11304-20170214155712_v51.8"
-12,"1639",9,"22101-20170214155712_v51.8"
10,"5912",1,"12102-20170214155712_v51.8"
180,"8148",27,"11502-20170214155712_v51.8"
86,"7215",6,"01056-20170214155712_v51.8"
517,"8122",15,"13502-20170214155712_v51.8"
1188,"3340",15,"05456-20170214155712_v51.8"
900,"3328",12,"03156-20170214155712_v51.8"
158,"7140",2,"27402-20170214155712_v51.8"
20,"7026",1,"27702-20170214155712_v51.8"
-259,"1503",40,"23302-20170214155712_v51.8"
376,"8425",25,"26701-20170214155712_v51.8"
425,"8882",22,"00712-20170214155712_v51.8"
81,"7128",2,"25502-20170214155712_v51.8"
-150,"8307",10,"24601-20170214155712_v51.8"
-419,"7145",21,"27401-20170214155712_v51.8"
-161,"1090",25,"24601-20170214155712_v51.8"
248,"7139",14,"02262-20170214155712_v51.8"
403,"7158",5,"27702-20170214155712_v51.8"
293,"5271",23,"11303-20170214155712_v51.8"
774,"5173",22,"19516-20170214155712_v51.8"
-330,"8866",17,"22202-20170214155712_v51.8"
55,"8628",7,"03252-20170214155712_v51.8"
158,"8112",11,"15402-20170214155712_v51.8"
-24,"1324",1,"22402-20170214155712_v51.8"
2,"5912",1,"15304-20170214155712_v51.8"
-1143,"5105",6,"07012-20170214155712_v51.8"
-126,"5014",7,"17201-20170214155712_v51.8"
9,"7168",4,"26704-20170214155712_v51.8"
178,"8059",44,"00707-20170214155712_v51.8"
24,"7139",1,"26701-20170214155712_v51.8"
23,"8581",1,"30201-20170214155712_v51.8"
-194,"8009",79,"00707-20170214155712_v51.8"
82,"8906",12,"24901-20170214155712_v51.8"
-154,"8602",7,"29902-20170214155712_v51.8"
-4,"7055",1,"29902-20170214155712_v51.8"
51,"8355",1,"25801-20170214155712_v51.8"
-152,"5908",58,"24902-20170214155712_v51.8"
176,"7148",4,"27402-20170214155712_v51.8"
146,"8434",3,"26752-20170214155712_v51.8"
-175,"8208",12,"23302-20170214155712_v51.8"
107,"8060",43,"00708-20170214155712_v51.8"
-258,"7029",49,"24902-20170214155712_v51.8"
-197,"7208",8,"31202-20170214155712_v51.8"
251,"8430",22,"26702-20170214155712_v51.8"
454,"8610",11,"29902-20170214155712_v51.8"
137,"7014",4,"24602-20170214155712_v51.8"
724,"8652",25,"29902-20170214155712_v51.8"
-7,"8521",7,"27401-20170214155712_v51.8"
319,"8516",15,"27702-20170214155712_v51.8"
1402,"3124",14,"06056-20170214155712_v51.8"
212,"3310",2,"02556-20170214155712_v51.8"
