"delay","stop.id","stop.sequence","route"
18,"8160",5,"39001-20170214155712_v51.8"
72,"8689",5,"26701-20170214155712_v51.8"
-273,"7171",26,"30201-20170214155712_v51.8"
-179,"7147",50,"24901-20170214155712_v51.8"
-481,"7055",45,"31201-20170214155712_v51.8"
1008,"7022",3,"24902-20170214155712_v51.8"
-118,"4259",29,"89102-20170214155712_v51.8"
159,"8640",20,"29902-20170214155712_v51.8"
13,"8500",5,"25502-20170214155712_v51.8"
-51,"7058",1,"26702-20170214155712_v51.8"
-463,"8377",38,"31202-20170214155712_v51.8"
136,"7144",3,"59502-20170214155712_v51.8"
68,"8394",12,"31201-20170214155712_v51.8"
141,"8405",33,"25801-20170214155712_v51.8"
-13,"8034",21,"00710-20170214155712_v51.8"
118,"8365",57,"24902-20170214155712_v51.8"
-105,"8440",27,"26702-20170214155712_v51.8"
3000,"8451",1,"27701-20170214155712_v51.8"
843,"8438",26,"26702-20170214155712_v51.8"
159,"8122",15,"15302-20170214155712_v51.8"
49,"5143",22,"17002-20170214155712_v51.8"
-703,"7105",50,"22401-20170214155712_v51.8"
24,"8151",3,"22301-20170214155712_v51.8"
556,"8454",6,"23301-20170214155712_v51.8"
-395,"7141",22,"27401-20170214155712_v51.8"
115,"7022",3,"23302-20170214155712_v51.8"
223,"8368",4,"24901-20170214155712_v51.8"
10,"8449",6,"29901-20170214155712_v51.8"
95,"8516",15,"27702-20170214155712_v51.8"
-218,"7795",25,"30202-20170214155712_v51.8"
184,"8914",33,"25802-20170214155712_v51.8"
271,"3048",50,"87902-20170214155712_v51.8"
244,"3362",37,"87501-20170214155712_v51.8"
-302,"3568",10,"83902-20170214155712_v51.8"
-26,"1704",22,"02002-20170214155712_v51.8"
-30,"7180",6,"30202-20170214155712_v51.8"
29,"3232",18,"87502-20170214155712_v51.8"
-132,"7050",6,"79702-20170214155712_v51.8"
-104,"1078",9,"79702-20170214155712_v51.8"
28,"7131",11,"79702-20170214155712_v51.8"
-254,"1072",19,"79702-20170214155712_v51.8"
37,"1067",2,"79702-20170214155712_v51.8"
323,"7400",10,"62502-20170214155712_v51.8"
65,"7059",26,"02001-20170214155712_v51.8"
44,"7116",9,"72101-20170214155712_v51.8"
1573,"8863",33,"72101-20170214155712_v51.8"
467,"7185",68,"72101-20170214155712_v51.8"
15,"8222",39,"73102-20170214155712_v51.8"
-110,"7119",60,"73102-20170214155712_v51.8"
1,"1083",68,"73102-20170214155712_v51.8"
