"delay","stop.id","stop.sequence","route"
-222,"8739",24,"30202-20170214155712_v51.8"
92,"8432",23,"25802-20170214155712_v51.8"
313,"7139",41,"29902-20170214155712_v51.8"
285,"8163",38,"39002-20170214155712_v51.8"
-290,"7059",44,"29901-20170214155712_v51.8"
-13,"8355",8,"24901-20170214155712_v51.8"
-163,"8410",12,"25502-20170214155712_v51.8"
125,"8390",10,"31201-20170214155712_v51.8"
945,"8011",74,"00709-20170214155712_v51.8"
173,"4650",33,"98302-20170214155712_v51.8"
360,"8685",7,"26701-20170214155712_v51.8"
-76,"7180",6,"31202-20170214155712_v51.8"
555,"7503",45,"51501-20170214155712_v51.8"
-70,"4600",9,"98801-20170214155712_v51.8"
-280,"8387",33,"31202-20170214155712_v51.8"
168,"8153",53,"00709-20170214155712_v51.8"
110,"8210",13,"22302-20170214155712_v51.8"
128,"8308",17,"24902-20170214155712_v51.8"
-499,"8532",22,"27402-20170214155712_v51.8"
247,"7147",43,"26701-20170214155712_v51.8"
-155,"8414",14,"25502-20170214155712_v51.8"
-435,"8503",32,"27701-20170214155712_v51.8"
1036,"7089",42,"25801-20170214155712_v51.8"
-490,"7285",26,"25502-20170214155712_v51.8"
-172,"8532",22,"27402-20170214155712_v51.8"
18,"7026",1,"27402-20170214155712_v51.8"
-217,"7133",68,"15301-20170214155712_v51.8"
111,"8149",19,"22401-20170214155712_v51.8"
11,"5348",19,"14901-20170214155712_v51.8"
-613,"8532",22,"27702-20170214155712_v51.8"
-246,"8833",24,"24302-20170214155712_v51.8"
-73,"8682",38,"26702-20170214155712_v51.8"
541,"8288",39,"24902-20170214155712_v51.8"
-462,"7105",44,"23301-20170214155712_v51.8"
-98,"7151",48,"24901-20170214155712_v51.8"
342,"8320",25,"23302-20170214155712_v51.8"
132,"8640",20,"29902-20170214155712_v51.8"
512,"7055",31,"30201-20170214155712_v51.8"
3000,"5908",1,"24901-20170214155712_v51.8"
21,"3353",15,"87902-20170214155712_v51.8"
112,"3111",46,"87502-20170214155712_v51.8"
-248,"7038",53,"87501-20170214155712_v51.8"
87,"7003",50,"76701-20170214155712_v51.8"
-46,"7151",41,"31201-20170214155712_v51.8"
-9,"3139",25,"85801-20170214155712_v51.8"
-8,"7086",2,"87502-20170214155712_v51.8"
-341,"7034",18,"79702-20170214155712_v51.8"
-176,"1078",9,"79702-20170214155712_v51.8"
-254,"1072",19,"79702-20170214155712_v51.8"
-182,"7052",7,"79702-20170214155712_v51.8"
25,"7059",13,"79702-20170214155712_v51.8"
144,"7185",43,"65501-20170214155712_v51.8"
-632,"7107",66,"73102-20170214155712_v51.8"
27,"7203",60,"72101-20170214155712_v51.8"
269,"8046",35,"72101-20170214155712_v51.8"
118,"1096",4,"73102-20170214155712_v51.8"
103,"8063",20,"73102-20170214155712_v51.8"
330,"8416",32,"73102-20170214155712_v51.8"
206,"7200",11,"79902-20170214155712_v51.8"
335,"7177",15,"79902-20170214155712_v51.8"
-15,"7179",35,"79801-20170214155712_v51.8"
44,"7213",15,"79801-20170214155712_v51.8"
148,"7228",20,"79801-20170214155712_v51.8"
475,"7049",34,"79902-20170214155712_v51.8"
142,"7214",22,"79902-20170214155712_v51.8"
67,"7016",1,"79801-20170214155712_v51.8"
589,"8541",22,"79801-20170214155712_v51.8"
285,"7711",18,"63501-20170214155712_v51.8"
247,"7186",4,"63502-20170214155712_v51.8"
328,"8084",17,"02002-20170214155712_v51.8"
241,"7310",7,"71902-20170214155712_v51.8"
135,"1759",38,"59502-20170214155712_v51.8"
87,"8001",29,"03002-20170214155712_v51.8"
6,"7816",6,"71901-20170214155712_v51.8"
139,"7533",15,"59501-20170214155712_v51.8"
162,"7316",9,"75602-20170214155712_v51.8"
38,"7346",2,"76901-20170214155712_v51.8"
-189,"7061",29,"60501-20170214155712_v51.8"
-111,"7811",48,"51502-20170214155712_v51.8"
229,"8538",14,"60502-20170214155712_v51.8"
730,"7319",51,"75601-20170214155712_v51.8"
-49,"7151",41,"39001-20170214155712_v51.8"
-113,"5884",36,"08702-20170214155712_v51.8"
447,"3108",41,"83902-20170214155712_v51.8"
-130,"4569",11,"98107-20170214155712_v51.8"
231,"3709",21,"89101-20170214155712_v51.8"
144,"3708",7,"85802-20170214155712_v51.8"
-129,"4569",46,"98203-20170214155712_v51.8"
-149,"4632",33,"98206-20170214155712_v51.8"
-93,"3273",56,"87901-20170214155712_v51.8"
-226,"3076",63,"85802-20170214155712_v51.8"
-213,"7037",65,"83901-20170214155712_v51.8"
380,"4857",22,"98602-20170214155712_v51.8"
380,"5287",23,"17202-20170214155712_v51.8"
-184,"8568",39,"22102-20170214155712_v51.8"
-255,"8213",40,"22201-20170214155712_v51.8"
0,"7081",1,"11502-20170214155712_v51.8"
30,"7099",2,"22302-20170214155712_v51.8"
200,"1611",65,"13502-20170214155712_v51.8"
391,"8114",13,"04902-20170214155712_v51.8"
-1611,"8202",10,"22102-20170214155712_v51.8"
-24,"5876",46,"22402-20170214155712_v51.8"
91,"5848",4,"15301-20170214155712_v51.8"
137,"8122",15,"15402-20170214155712_v51.8"
209,"4627",9,"98301-20170214155712_v51.8"
313,"7168",6,"27402-20170214155712_v51.8"
206,"7022",3,"23302-20170214155712_v51.8"
263,"8927",11,"23301-20170214155712_v51.8"
579,"8068",44,"00710-20170214155712_v51.8"
-115,"8127",62,"13601-20170214155712_v51.8"
35,"5912",29,"13502-20170214155712_v51.8"
113,"5070",18,"04901-20170214155712_v51.8"
56,"5271",23,"11301-20170214155712_v51.8"
-197,"7089",31,"22301-20170214155712_v51.8"
150,"7176",7,"51502-20170214155712_v51.8"
845,"8435",18,"25801-20170214155712_v51.8"
136,"3551",29,"84301-20170214155712_v51.8"
-124,"7051",28,"02001-20170214155712_v51.8"
-77,"7134",5,"03002-20170214155712_v51.8"
246,"1031",69,"72101-20170214155712_v51.8"
1836,"8701",57,"72101-20170214155712_v51.8"
550,"8029",47,"73102-20170214155712_v51.8"
429,"5111",53,"11502-20170214155712_v51.8"
120,"5288",38,"15302-20170214155712_v51.8"
-257,"7175",25,"30201-20170214155712_v51.8"
56,"1067",2,"79702-20170214155712_v51.8"
-44,"7099",32,"79902-20170214155712_v51.8"
-249,"7106",6,"79801-20170214155712_v51.8"
-527,"7099",32,"79902-20170214155712_v51.8"
441,"5801",43,"15401-20170214155712_v51.8"
172,"5866",6,"14902-20170214155712_v51.8"
246,"7430",28,"65502-20170214155712_v51.8"
149,"3793",23,"91302-20170214155712_v51.8"
-591,"7141",22,"27401-20170214155712_v51.8"
238,"4078",7,"97302-20170214155712_v51.8"
24,"4106",20,"97502-20170214155712_v51.8"
75,"4012",19,"95502-20170214155712_v51.8"
-333,"7071",37,"97401-20170214155712_v51.8"
4,"7036",3,"95504-20170214155712_v51.8"
15,"3597",21,"95704-20170214155712_v51.8"
138,"4229",42,"95701-20170214155712_v51.8"
-109,"3875",17,"95501-20170214155712_v51.8"
-260,"3775",36,"95504-20170214155712_v51.8"
-449,"7004",37,"95501-20170214155712_v51.8"
55,"4030",25,"97301-20170214155712_v51.8"
-193,"2522",11,"37101-20170214155712_v51.8"
-3,"2170",19,"36202-20170214155712_v51.8"
93,"2479",31,"36602-20170214155712_v51.8"
-255,"1771",48,"03301-20170214155712_v51.8"
-275,"2179",33,"36601-20170214155712_v51.8"
301,"2628",22,"37202-20170214155712_v51.8"
43,"2716",43,"03302-20170214155712_v51.8"
-77,"2143",26,"03301-20170214155712_v51.8"
-10,"2628",16,"37402-20170214155712_v51.8"
86,"2470",26,"36102-20170214155712_v51.8"
21,"2553",15,"37301-20170214155712_v51.8"
70,"6796",10,"36302-20170214155712_v51.8"
-17,"2278",18,"36501-20170214155712_v51.8"
110,"2336",2,"36101-20170214155712_v51.8"
-123,"4225",44,"88705-20170214155712_v51.8"
306,"4223",7,"10004-20170214155712_v51.8"
-232,"4569",9,"10004-20170214155712_v51.8"
-291,"7004",8,"10001-20170214155712_v51.8"
127,"4063",4,"10002-20170214155712_v51.8"
-254,"4229",8,"10002-20170214155712_v51.8"
269,"6022",15,"03302-20170214155712_v51.8"
-49,"2167",33,"36101-20170214155712_v51.8"
339,"6376",53,"36101-20170214155712_v51.8"
104,"2553",2,"37702-20170214155712_v51.8"
-254,"6048",54,"36102-20170214155712_v51.8"
-221,"3277",28,"94502-20170214155712_v51.8"
18,"7071",1,"10002-20170214155712_v51.8"
-249,"4313",29,"92202-20170214155712_v51.8"
70,"7036",6,"92202-20170214155712_v51.8"
336,"4227",58,"88001-20170214155712_v51.8"
47,"3389",4,"81312-20170214155712_v51.8"
176,"3810",19,"90503-20170214155712_v51.8"
169,"4259",20,"88706-20170214155712_v51.8"
22,"7036",3,"10004-20170214155712_v51.8"
-583,"7087",57,"08001-20170214155712_v51.8"
201,"3463",11,"81311-20170214155712_v51.8"
-14,"6974",19,"36502-20170214155712_v51.8"
737,"5791",42,"08004-20170214155712_v51.8"
-87,"6037",27,"36201-20170214155712_v51.8"
-262,"1653",62,"09201-20170214155712_v51.8"
309,"3390",9,"90504-20170214155712_v51.8"
1453,"3796",49,"88002-20170214155712_v51.8"
932,"3120",22,"88002-20170214155712_v51.8"
2355,"5640",24,"09207-20170214155712_v51.8"
-676,"5860",69,"13003-20170214155712_v51.8"
-113,"5674",9,"09203-20170214155712_v51.8"
333,"8130",20,"09202-20170214155712_v51.8"
-111,"5719",55,"13006-20170214155712_v51.8"
472,"1763",24,"00905-20170214155712_v51.8"
602,"8242",49,"00803-20170214155712_v51.8"
261,"1656",40,"19502-20170214155712_v51.8"
538,"8099",61,"00802-20170214155712_v51.8"
419,"8987",55,"00906-20170214155712_v51.8"
-336,"8117",47,"19501-20170214155712_v51.8"
148,"8537",6,"00802-20170214155712_v51.8"
47,"6286",57,"55002-20170214155712_v51.8"
-656,"7141",59,"55001-20170214155712_v51.8"
132,"6060",37,"55211-20170214155712_v51.8"
24,"6296",3,"35302-20170214155712_v51.8"
-55,"7613",50,"50001-20170214155712_v51.8"
-303,"1761",43,"35201-20170214155712_v51.8"
-89,"6933",26,"58002-20170214155712_v51.8"
-162,"6231",20,"35301-20170214155712_v51.8"
125,"6147",26,"55206-20170214155712_v51.8"
-34,"6231",21,"50001-20170214155712_v51.8"
62,"7508",24,"50002-20170214155712_v51.8"
843,"6140",42,"50002-20170214155712_v51.8"
14,"6092",14,"56501-20170214155712_v51.8"
131,"6306",4,"58001-20170214155712_v51.8"
-8,"1760",30,"55001-20170214155712_v51.8"
114,"6058",37,"55006-20170214155712_v51.8"
-85,"1028",6,"55006-20170214155712_v51.8"
-59,"7018",13,"30001-20170214155712_v51.8"
-172,"2010",11,"30006-20170214155712_v51.8"
180,"7060",3,"30002-20170214155712_v51.8"
-284,"7063",6,"30005-20170214155712_v51.8"
-6,"2008",25,"38012-20170214155712_v51.8"
-336,"6920",1,"38011-20170214155712_v51.8"
-128,"6687",44,"38011-20170214155712_v51.8"
49,"2206",20,"38011-20170214155712_v51.8"
-933,"6920",45,"38012-20170214155712_v51.8"
286,"7800",24,"03201-20170214155712_v51.8"
337,"6955",57,"32502-20170214155712_v51.8"
14,"6516",26,"03102-20170214155712_v51.8"
437,"6245",7,"03102-20170214155712_v51.8"
-237,"8754",20,"30902-20170214155712_v51.8"
-117,"6468",7,"31402-20170214155712_v51.8"
-437,"6729",45,"30902-20170214155712_v51.8"
-144,"6687",50,"31302-20170214155712_v51.8"
154,"6955",35,"03102-20170214155712_v51.8"
55,"6727",8,"31301-20170214155712_v51.8"
-274,"7175",54,"30901-20170214155712_v51.8"
487,"7970",12,"32412-20170214155712_v51.8"
-628,"6503",29,"31302-20170214155712_v51.8"
728,"6457",26,"31301-20170214155712_v51.8"
108,"6959",20,"03202-20170214155712_v51.8"
686,"6387",31,"32501-20170214155712_v51.8"
-44,"6351",26,"03101-20170214155712_v51.8"
329,"6325",14,"32502-20170214155712_v51.8"
-282,"1040",31,"30901-20170214155712_v51.8"
129,"2179",55,"32501-20170214155712_v51.8"
-121,"1777",19,"32501-20170214155712_v51.8"
-323,"6579",53,"32502-20170214155712_v51.8"
