"delay","stop.id","stop.sequence","route"
68,"8557",7,"10202-20170214155712_v51.8"
347,"3043",41,"87502-20170214155712_v51.8"
-171,"7209",35,"22401-20170214155712_v51.8"
485,"5100",40,"08701-20170214155712_v51.8"
2426,"3878",36,"00958-20170214155712_v51.8"
-6,"7139",1,"26701-20170214155712_v51.8"
-192,"8589",26,"30202-20170214155712_v51.8"
110,"8708",11,"31202-20170214155712_v51.8"
378,"8191",23,"39002-20170214155712_v51.8"
173,"7865",25,"71902-20170214155712_v51.8"
-126,"5409",28,"14501-20170214155712_v51.8"
-191,"7180",6,"39002-20170214155712_v51.8"
438,"5865",37,"14901-20170214155712_v51.8"
-93,"7673",11,"70301-20170214155712_v51.8"
45,"7445",7,"62501-20170214155712_v51.8"
71,"7186",4,"63502-20170214155712_v51.8"
337,"7474",33,"59502-20170214155712_v51.8"
-300,"7821",47,"63502-20170214155712_v51.8"
225,"8388",9,"31201-20170214155712_v51.8"
-75,"7203",22,"30201-20170214155712_v51.8"
-89,"7344",23,"76702-20170214155712_v51.8"
46,"7082",2,"03006-20170214155712_v51.8"
16,"7821",1,"59501-20170214155712_v51.8"
2398,"7381",39,"01654-20170214155712_v51.8"
77,"7511",29,"53205-20170214155712_v51.8"
-7,"7196",9,"65502-20170214155712_v51.8"
932,"7896",16,"25801-20170214155712_v51.8"
-241,"7180",6,"30202-20170214155712_v51.8"
-149,"8428",21,"25802-20170214155712_v51.8"
587,"7168",4,"25804-20170214155712_v51.8"
-161,"8584",50,"24802-20170214155712_v51.8"
196,"8674",31,"26704-20170214155712_v51.8"
-305,"1400",25,"39001-20170214155712_v51.8"
621,"8905",35,"25804-20170214155712_v51.8"
75,"8604",8,"29902-20170214155712_v51.8"
610,"7151",41,"29901-20170214155712_v51.8"
453,"8435",20,"26701-20170214155712_v51.8"
-234,"8532",22,"27402-20170214155712_v51.8"
-239,"1605",16,"32201-20170214155712_v51.8"
586,"7347",29,"76701-20170214155712_v51.8"
-382,"7149",38,"23301-20170214155712_v51.8"
95,"1052",56,"00701-20170214155712_v51.8"
62,"8402",8,"25802-20170214155712_v51.8"
-58,"8648",23,"29902-20170214155712_v51.8"
-383,"8589",26,"30202-20170214155712_v51.8"
278,"8146",26,"11502-20170214155712_v51.8"
-675,"8589",26,"30202-20170214155712_v51.8"
-553,"7087",73,"13501-20170214155712_v51.8"
163,"7055",1,"30202-20170214155712_v51.8"
-674,"8728",18,"30202-20170214155712_v51.8"
261,"8300",14,"24602-20170214155712_v51.8"
40,"7345",1,"00705-20170214155712_v51.8"
164,"7175",39,"31201-20170214155712_v51.8"
408,"4246",26,"89102-20170214155712_v51.8"
-101,"4624",37,"98204-20170214155712_v51.8"
598,"8068",45,"00706-20170214155712_v51.8"
281,"7471",31,"59501-20170214155712_v51.8"
255,"7246",10,"77101-20170214155712_v51.8"
18,"7028",1,"70302-20170214155712_v51.8"
186,"8835",18,"01001-20170214155712_v51.8"
-32,"8623",37,"32101-20170214155712_v51.8"
146,"3416",3,"81302-20170214155712_v51.8"
60,"8114",13,"04902-20170214155712_v51.8"
-218,"8068",21,"32102-20170214155712_v51.8"
141,"7449",5,"00701-20170214155712_v51.8"
11,"4065",5,"88103-20170214155712_v51.8"
-201,"8318",24,"23304-20170214155712_v51.8"
10,"7834",34,"71901-20170214155712_v51.8"
-414,"7038",66,"87901-20170214155712_v51.8"
1691,"3555",23,"04256-20170214155712_v51.8"
178,"3568",25,"81301-20170214155712_v51.8"
-330,"5507",67,"15302-20170214155712_v51.8"
124,"8537",24,"22201-20170214155712_v51.8"
193,"8003",28,"03002-20170214155712_v51.8"
128,"3277",42,"87501-20170214155712_v51.8"
354,"5334",34,"14902-20170214155712_v51.8"
55,"7058",1,"26704-20170214155712_v51.8"
-388,"7227",37,"32201-20170214155712_v51.8"
-98,"7503",24,"32101-20170214155712_v51.8"
148,"7599",11,"50501-20170214155712_v51.8"
64,"7026",1,"27402-20170214155712_v51.8"
-374,"7151",46,"22201-20170214155712_v51.8"
-1022,"7087",73,"15401-20170214155712_v51.8"
417,"5913",38,"04901-20170214155712_v51.8"
137,"7149",39,"22101-20170214155712_v51.8"
203,"5089",45,"12102-20170214155712_v51.8"
477,"8866",17,"22302-20170214155712_v51.8"
59,"8143",34,"11501-20170214155712_v51.8"
321,"5860",1,"15401-20170214155712_v51.8"
203,"5801",41,"15301-20170214155712_v51.8"
159,"5552",14,"11303-20170214155712_v51.8"
1133,"5876",39,"13502-20170214155712_v51.8"
19,"3630",11,"85802-20170214155712_v51.8"
57,"7055",1,"30202-20170214155712_v51.8"
-587,"7151",18,"27401-20170214155712_v51.8"
188,"8925",12,"23301-20170214155712_v51.8"
480,"8268",28,"24902-20170214155712_v51.8"
21,"8434",24,"26702-20170214155712_v51.8"
144,"8046",33,"00706-20170214155712_v51.8"
322,"7162",7,"23304-20170214155712_v51.8"
106,"7148",6,"24802-20170214155712_v51.8"
-517,"8938",31,"27702-20170214155712_v51.8"
190,"7158",5,"27402-20170214155712_v51.8"
316,"5470",36,"15602-20170214155712_v51.8"
-102,"1627",28,"11504-20170214155712_v51.8"
21,"1324",1,"22304-20170214155712_v51.8"
127,"5294",43,"15402-20170214155712_v51.8"
-38,"8356",36,"19512-20170214155712_v51.8"
406,"8242",29,"22402-20170214155712_v51.8"
174,"8539",15,"22101-20170214155712_v51.8"
45,"7058",1,"25802-20170214155712_v51.8"
89,"7022",3,"23304-20170214155712_v51.8"
386,"8066",43,"00702-20170214155712_v51.8"
-505,"7105",55,"24901-20170214155712_v51.8"
-13,"7168",4,"25802-20170214155712_v51.8"
714,"8933",30,"25802-20170214155712_v51.8"
406,"8499",24,"25802-20170214155712_v51.8"
-944,"7398",83,"00708-20170214155712_v51.8"
93,"8030",18,"00702-20170214155712_v51.8"
29,"8589",41,"31202-20170214155712_v51.8"
-315,"8353",51,"24902-20170214155712_v51.8"
-4,"8318",22,"24304-20170214155712_v51.8"
109,"8500",5,"25502-20170214155712_v51.8"
220,"7128",2,"26704-20170214155712_v51.8"
277,"8500",7,"27402-20170214155712_v51.8"
-165,"8515",26,"27701-20170214155712_v51.8"
220,"3128",21,"87901-20170214155712_v51.8"
1677,"3066",48,"02556-20170214155712_v51.8"
710,"4624",38,"04752-20170214155712_v51.8"
318,"4644",43,"04954-20170214155712_v51.8"
87,"7403",21,"60501-20170214155712_v51.8"
-1067,"7037",58,"85801-20170214155712_v51.8"
643,"3355",14,"88104-20170214155712_v51.8"
272,"7235",21,"02001-20170214155712_v51.8"
646,"7217",8,"01002-20170214155712_v51.8"
124,"7821",39,"62502-20170214155712_v51.8"
199,"7022",3,"24304-20170214155712_v51.8"
394,"7921",65,"75704-20170214155712_v51.8"
1279,"7396",39,"00252-20170214155712_v51.8"
275,"8071",36,"00705-20170214155712_v51.8"
87,"7999",36,"00701-20170214155712_v51.8"
178,"8799",56,"59502-20170214155712_v51.8"
150,"1090",3,"99204-20170214155712_v51.8"
1163,"3076",63,"85804-20170214155712_v51.8"
215,"7036",6,"82202-20170214155712_v51.8"
156,"3007",54,"87704-20170214155712_v51.8"
20,"7038",1,"85802-20170214155712_v51.8"
83,"3630",2,"89102-20170214155712_v51.8"
1957,"3068",43,"05058-20170214155712_v51.8"
206,"8538",17,"62502-20170214155712_v51.8"
109,"1325",17,"79702-20170214155712_v51.8"
4,"1084",10,"79702-20170214155712_v51.8"
135,"1061",20,"79702-20170214155712_v51.8"
-57,"7059",13,"79702-20170214155712_v51.8"
152,"1072",19,"79702-20170214155712_v51.8"
-111,"7054",8,"79702-20170214155712_v51.8"
29,"7028",1,"62502-20170214155712_v51.8"
1644,"7614",31,"00152-20170214155712_v51.8"
253,"8224",40,"73102-20170214155712_v51.8"
-32,"7107",66,"73102-20170214155712_v51.8"
166,"8050",37,"72101-20170214155712_v51.8"
117,"1090",3,"72101-20170214155712_v51.8"
1063,"8494",16,"72101-20170214155712_v51.8"
828,"1079",67,"73102-20170214155712_v51.8"
1558,"1094",69,"73102-20170214155712_v51.8"
177,"8712",18,"73102-20170214155712_v51.8"
433,"7122",12,"72101-20170214155712_v51.8"
709,"7197",62,"72101-20170214155712_v51.8"
229,"1069",19,"79801-20170214155712_v51.8"
-121,"7111",28,"79902-20170214155712_v51.8"
-47,"7052",3,"79801-20170214155712_v51.8"
347,"7197",27,"79801-20170214155712_v51.8"
266,"7130",19,"79902-20170214155712_v51.8"
-24,"7135",17,"79801-20170214155712_v51.8"
230,"7190",6,"79902-20170214155712_v51.8"
497,"7183",34,"79801-20170214155712_v51.8"
365,"7201",14,"79902-20170214155712_v51.8"
314,"7180",23,"79801-20170214155712_v51.8"
1549,"7839",34,"00452-20170214155712_v51.8"
301,"7388",23,"76901-20170214155712_v51.8"
234,"1323",1,"76902-20170214155712_v51.8"
-189,"8821",60,"00705-20170214155712_v51.8"
58,"1096",4,"32102-20170214155712_v51.8"
-274,"6573",3,"32101-20170214155712_v51.8"
469,"7959",34,"75704-20170214155712_v51.8"
223,"1323",39,"74501-20170214155712_v51.8"
-147,"7201",42,"50501-20170214155712_v51.8"
-139,"8088",19,"02002-20170214155712_v51.8"
1240,"7329",41,"00752-20170214155712_v51.8"
-738,"8479",52,"01002-20170214155712_v51.8"
-45,"7845",30,"77102-20170214155712_v51.8"
265,"1028",6,"62502-20170214155712_v51.8"
164,"1089",5,"65501-20170214155712_v51.8"
482,"7539",56,"71902-20170214155712_v51.8"
144,"7149",34,"62501-20170214155712_v51.8"
39,"7442",32,"62502-20170214155712_v51.8"
-16,"7199",34,"63501-20170214155712_v51.8"
23,"1028",6,"59502-20170214155712_v51.8"
164,"7306",5,"71902-20170214155712_v51.8"
425,"7112",8,"00502-20170214155712_v51.8"
-310,"7988",60,"75703-20170214155712_v51.8"
347,"7330",16,"75602-20170214155712_v51.8"
151,"7926",19,"75703-20170214155712_v51.8"
-51,"7407",26,"62501-20170214155712_v51.8"
227,"7414",8,"77002-20170214155712_v51.8"
-354,"7763",23,"60502-20170214155712_v51.8"
-212,"7610",17,"50502-20170214155712_v51.8"
50,"7406",15,"64502-20170214155712_v51.8"
-222,"7599",43,"50502-20170214155712_v51.8"
153,"7606",15,"32202-20170214155712_v51.8"
-116,"8503",39,"26701-20170214155712_v51.8"
184,"8500",7,"27402-20170214155712_v51.8"
129,"8501",38,"25801-20170214155712_v51.8"
-80,"8108",9,"11302-20170214155712_v51.8"
-177,"3226",21,"87502-20170214155712_v51.8"
337,"4101",14,"91301-20170214155712_v51.8"
126,"4294",4,"88202-20170214155712_v51.8"
-428,"4823",11,"98401-20170214155712_v51.8"
-493,"4835",11,"99204-20170214155712_v51.8"
214,"3449",2,"81301-20170214155712_v51.8"
230,"3160",33,"83902-20170214155712_v51.8"
189,"1332",2,"85004-20170214155712_v51.8"
71,"3586",4,"89101-20170214155712_v51.8"
2054,"4802",35,"04660-20170214155712_v51.8"
1143,"3090",48,"87902-20170214155712_v51.8"
390,"3594",20,"89102-20170214155712_v51.8"
28,"4569",1,"98106-20170214155712_v51.8"
247,"3164",30,"87902-20170214155712_v51.8"
55,"4611",8,"98203-20170214155712_v51.8"
21,"4569",1,"98206-20170214155712_v51.8"
742,"4246",26,"89102-20170214155712_v51.8"
1997,"4863",22,"04556-20170214155712_v51.8"
-297,"3347",31,"89101-20170214155712_v51.8"
-59,"4229",1,"98602-20170214155712_v51.8"
2,"5822",32,"15402-20170214155712_v51.8"
-199,"1627",51,"22402-20170214155712_v51.8"
