"delay","stop.id","stop.sequence","route"
-762,"7091",68,"83901-20170214155712_v51.8"
-97,"7170",4,"31202-20170214155712_v51.8"
125,"7099",2,"24602-20170214155712_v51.8"
106,"8701",19,"30201-20170214155712_v51.8"
-271,"5392",19,"14501-20170214155712_v51.8"
-196,"8161",39,"39002-20170214155712_v51.8"
-542,"8044",33,"01101-20170214155712_v51.8"
86,"7968",51,"75703-20170214155712_v51.8"
-191,"8393",30,"31202-20170214155712_v51.8"
423,"7330",16,"76702-20170214155712_v51.8"
-173,"7156",5,"53206-20170214155712_v51.8"
438,"8407",32,"25801-20170214155712_v51.8"
473,"8426",20,"25802-20170214155712_v51.8"
-134,"8309",38,"24901-20170214155712_v51.8"
102,"8689",5,"26701-20170214155712_v51.8"
-379,"7055",45,"39001-20170214155712_v51.8"
-85,"7105",55,"24901-20170214155712_v51.8"
453,"8907",37,"25802-20170214155712_v51.8"
320,"8924",30,"24902-20170214155712_v51.8"
56,"8606",9,"29902-20170214155712_v51.8"
-73,"8686",40,"26702-20170214155712_v51.8"
-12,"8392",11,"31201-20170214155712_v51.8"
260,"7201",37,"31201-20170214155712_v51.8"
-198,"7151",37,"23301-20170214155712_v51.8"
128,"8316",23,"23302-20170214155712_v51.8"
-456,"7058",27,"25501-20170214155712_v51.8"
-79,"8421",9,"25501-20170214155712_v51.8"
448,"8820",29,"00708-20170214155712_v51.8"
123,"7055",45,"29901-20170214155712_v51.8"
79,"4789",45,"98203-20170214155712_v51.8"
562,"8320",25,"23302-20170214155712_v51.8"
327,"8462",42,"24302-20170214155712_v51.8"
-576,"7284",45,"32101-20170214155712_v51.8"
-19,"7821",47,"63502-20170214155712_v51.8"
-11,"8708",11,"30202-20170214155712_v51.8"
-160,"5914",44,"15401-20170214155712_v51.8"
-7,"8407",16,"25501-20170214155712_v51.8"
180,"8274",9,"23301-20170214155712_v51.8"
-383,"3076",63,"85804-20170214155712_v51.8"
72,"3551",29,"84301-20170214155712_v51.8"
-309,"8491",28,"02002-20170214155712_v51.8"
51,"3302",12,"87502-20170214155712_v51.8"
248,"7624",29,"32102-20170214155712_v51.8"
167,"8312",19,"24602-20170214155712_v51.8"
266,"7947",40,"75704-20170214155712_v51.8"
113,"7140",2,"32102-20170214155712_v51.8"
136,"7345",85,"00708-20170214155712_v51.8"
-94,"7681",10,"70303-20170214155712_v51.8"
-420,"7147",40,"22101-20170214155712_v51.8"
-344,"4308",44,"22102-20170214155712_v51.8"
68,"7105",50,"22401-20170214155712_v51.8"
-91,"7166",8,"23302-20170214155712_v51.8"
-22,"7139",43,"26702-20170214155712_v51.8"
-498,"8501",17,"27401-20170214155712_v51.8"
47,"5914",37,"11303-20170214155712_v51.8"
-181,"7085",66,"08701-20170214155712_v51.8"
158,"8146",33,"22302-20170214155712_v51.8"
150,"8594",17,"25801-20170214155712_v51.8"
86,"7965",8,"00707-20170214155712_v51.8"
221,"8416",15,"26702-20170214155712_v51.8"
-284,"8065",41,"00707-20170214155712_v51.8"
120,"8410",12,"25802-20170214155712_v51.8"
127,"8318",22,"24902-20170214155712_v51.8"
27,"7146",5,"24902-20170214155712_v51.8"
-187,"7058",45,"26701-20170214155712_v51.8"
-854,"5908",58,"24902-20170214155712_v51.8"
