"delay","stop.id","stop.sequence","route"
126,"5526",5,"11503-20170214155712_v51.8"
70,"5779",45,"15401-20170214155712_v51.8"
103,"3036",20,"83701-20170214155712_v51.8"
-83,"8213",22,"22301-20170214155712_v51.8"
101,"8313",29,"24801-20170214155712_v51.8"
121,"4162",12,"97301-20170214155712_v51.8"
-39,"6011",37,"03301-20170214155712_v51.8"
58,"2252",3,"36801-20170214155712_v51.8"
7,"2160",6,"36101-20170214155712_v51.8"
-114,"2067",18,"35202-20170214155712_v51.8"
194,"8516",9,"30002-20170214155712_v51.8"
448,"2421",28,"38012-20170214155712_v51.8"
-234,"2161",31,"38011-20170214155712_v51.8"
47,"6309",12,"32502-20170214155712_v51.8"
