"delay","stop.id","stop.sequence","route"
185,"5236",13,"17202-20170214155712_v51.8"
-124,"1626",2,"13902-20170214155712_v51.8"
634,"7604",11,"39002-20170214155712_v51.8"
44,"7795",25,"30202-20170214155712_v51.8"
26,"7210",11,"51502-20170214155712_v51.8"
64,"8064",18,"32102-20170214155712_v51.8"
754,"8240",28,"22102-20170214155712_v51.8"
-95,"8067",39,"00705-20170214155712_v51.8"
-577,"7003",50,"76901-20170214155712_v51.8"
-34,"8092",21,"02002-20170214155712_v51.8"
800,"8298",44,"24802-20170214155712_v51.8"
601,"8832",38,"01002-20170214155712_v51.8"
380,"7177",52,"59501-20170214155712_v51.8"
635,"8894",11,"03002-20170214155712_v51.8"
35,"7080",2,"02002-20170214155712_v51.8"
-377,"7059",26,"02001-20170214155712_v51.8"
1868,"8266",15,"24804-20170214155712_v51.8"
-143,"8700",9,"30202-20170214155712_v51.8"
26,"8379",16,"31006-20170214155712_v51.8"
294,"8502",8,"27402-20170214155712_v51.8"
-97,"8709",16,"30201-20170214155712_v51.8"
88,"8695",2,"26701-20170214155712_v51.8"
-378,"8530",21,"27702-20170214155712_v51.8"
248,"7059",44,"29901-20170214155712_v51.8"
169,"7124",14,"00502-20170214155712_v51.8"
2,"8508",11,"27402-20170214155712_v51.8"
334,"8703",32,"31201-20170214155712_v51.8"
148,"8450",37,"29902-20170214155712_v51.8"
488,"5913",42,"04902-20170214155712_v51.8"
18,"7055",1,"31202-20170214155712_v51.8"
-233,"7151",39,"25801-20170214155712_v51.8"
-255,"8700",9,"30202-20170214155712_v51.8"
-144,"7139",43,"26702-20170214155712_v51.8"
16,"7026",1,"27402-20170214155712_v51.8"
772,"8782",81,"00706-20170214155712_v51.8"
271,"7058",1,"25802-20170214155712_v51.8"
559,"7166",8,"23302-20170214155712_v51.8"
370,"3028",29,"76004-20170214155712_v51.8"
291,"4753",30,"98203-20170214155712_v51.8"
-9,"3038",53,"83902-20170214155712_v51.8"
-46,"7140",2,"51502-20170214155712_v51.8"
-404,"8944",28,"27702-20170214155712_v51.8"
203,"7535",58,"71902-20170214155712_v51.8"
-98,"3462",25,"81302-20170214155712_v51.8"
809,"5908",42,"24304-20170214155712_v51.8"
-683,"7085",27,"03001-20170214155712_v51.8"
-560,"7795",25,"30202-20170214155712_v51.8"
686,"8066",43,"00706-20170214155712_v51.8"
225,"7285",26,"25502-20170214155712_v51.8"
-102,"4459",30,"87304-20170214155712_v51.8"
437,"8312",19,"24802-20170214155712_v51.8"
374,"7851",30,"71902-20170214155712_v51.8"
951,"8636",18,"29902-20170214155712_v51.8"
1650,"7811",48,"51502-20170214155712_v51.8"
1663,"1765",47,"00706-20170214155712_v51.8"
137,"5086",25,"04902-20170214155712_v51.8"
211,"5213",12,"17001-20170214155712_v51.8"
116,"1441",22,"22201-20170214155712_v51.8"
6,"7093",3,"22002-20170214155712_v51.8"
279,"5287",24,"17204-20170214155712_v51.8"
325,"5841",35,"09702-20170214155712_v51.8"
-85,"5330",57,"07902-20170214155712_v51.8"
7,"8108",9,"15402-20170214155712_v51.8"
721,"7036",6,"87304-20170214155712_v51.8"
428,"3078",58,"85802-20170214155712_v51.8"
90,"5908",1,"23301-20170214155712_v51.8"
-129,"8420",17,"25502-20170214155712_v51.8"
-77,"8528",20,"27402-20170214155712_v51.8"
-186,"8963",16,"27701-20170214155712_v51.8"
-273,"8404",9,"25502-20170214155712_v51.8"
377,"8153",54,"00705-20170214155712_v51.8"
188,"8428",21,"26702-20170214155712_v51.8"
207,"8204",11,"24902-20170214155712_v51.8"
338,"7148",4,"27702-20170214155712_v51.8"
611,"8416",15,"25802-20170214155712_v51.8"
-86,"7058",45,"26701-20170214155712_v51.8"
367,"8290",40,"24802-20170214155712_v51.8"
106,"8426",20,"25502-20170214155712_v51.8"
-62,"7148",6,"22402-20170214155712_v51.8"
