"delay","stop.id","stop.sequence","route"
376,"7055",31,"30201-20170214155712_v51.8"
-115,"3789",25,"91302-20170214155712_v51.8"
-428,"7813",68,"71902-20170214155712_v51.8"
-307,"8722",16,"30202-20170214155712_v51.8"
141,"8425",25,"01101-20170214155712_v51.8"
-483,"8383",35,"31202-20170214155712_v51.8"
83,"8429",5,"25501-20170214155712_v51.8"
-156,"5860",35,"14501-20170214155712_v51.8"
-123,"7170",4,"31202-20170214155712_v51.8"
99,"1407",15,"25801-20170214155712_v51.8"
-76,"7160",3,"25502-20170214155712_v51.8"
172,"7055",45,"29901-20170214155712_v51.8"
336,"8427",24,"26701-20170214155712_v51.8"
405,"8410",12,"25802-20170214155712_v51.8"
221,"8316",21,"24902-20170214155712_v51.8"
1508,"7105",26,"24601-20170214155712_v51.8"
46,"8635",26,"29901-20170214155712_v51.8"
290,"8067",39,"00707-20170214155712_v51.8"
191,"8276",7,"23301-20170214155712_v51.8"
-11,"5908",1,"24901-20170214155712_v51.8"
312,"8922",32,"23302-20170214155712_v51.8"
109,"8500",5,"26702-20170214155712_v51.8"
-34,"8676",40,"29902-20170214155712_v51.8"
233,"4809",6,"98107-20170214155712_v51.8"
23,"3630",11,"87502-20170214155712_v51.8"
134,"7081",1,"03004-20170214155712_v51.8"
135,"4675",27,"98401-20170214155712_v51.8"
123,"7146",5,"23302-20170214155712_v51.8"
-107,"7922",17,"75703-20170214155712_v51.8"
-223,"6573",3,"32101-20170214155712_v51.8"
97,"1028",6,"59502-20170214155712_v51.8"
104,"8703",18,"30201-20170214155712_v51.8"
-607,"5908",58,"24902-20170214155712_v51.8"
-430,"7147",39,"23301-20170214155712_v51.8"
-154,"8596",25,"25502-20170214155712_v51.8"
178,"8608",10,"29902-20170214155712_v51.8"
80,"8173",32,"39002-20170214155712_v51.8"
52,"4789",45,"98203-20170214155712_v51.8"
342,"7036",6,"85804-20170214155712_v51.8"
216,"8321",32,"24901-20170214155712_v51.8"
263,"7203",36,"31201-20170214155712_v51.8"
29,"3001",2,"83901-20170214155712_v51.8"
-189,"5880",48,"22402-20170214155712_v51.8"
-418,"7087",57,"11501-20170214155712_v51.8"
-444,"7135",30,"03003-20170214155712_v51.8"
142,"7255",20,"74501-20170214155712_v51.8"
154,"7086",52,"24901-20170214155712_v51.8"
-99,"7529",17,"59501-20170214155712_v51.8"
-53,"7089",44,"26701-20170214155712_v51.8"
9,"7968",51,"75703-20170214155712_v51.8"
176,"8860",6,"00707-20170214155712_v51.8"
262,"7869",23,"71902-20170214155712_v51.8"
12,"5936",5,"15301-20170214155712_v51.8"
299,"5867",11,"22401-20170214155712_v51.8"
-184,"7105",50,"22401-20170214155712_v51.8"
520,"8230",23,"22402-20170214155712_v51.8"
373,"7502",25,"32102-20170214155712_v51.8"
102,"8386",8,"31201-20170214155712_v51.8"
-727,"7105",45,"22101-20170214155712_v51.8"
610,"8127",51,"08701-20170214155712_v51.8"
-254,"7209",35,"22401-20170214155712_v51.8"
421,"7087",73,"15401-20170214155712_v51.8"
189,"5801",43,"15401-20170214155712_v51.8"
180,"8406",10,"25502-20170214155712_v51.8"
262,"8074",52,"00708-20170214155712_v51.8"
-459,"8057",77,"00707-20170214155712_v51.8"
84,"8695",2,"26701-20170214155712_v51.8"
9,"8044",35,"00708-20170214155712_v51.8"
-167,"7147",25,"25501-20170214155712_v51.8"
140,"7146",3,"27402-20170214155712_v51.8"
-19,"3048",8,"87501-20170214155712_v51.8"
601,"6505",45,"32102-20170214155712_v51.8"
-22,"7305",65,"71901-20170214155712_v51.8"
1228,"7227",54,"59501-20170214155712_v51.8"
-309,"7501",25,"32101-20170214155712_v51.8"
-142,"7698",47,"50502-20170214155712_v51.8"
-151,"8405",17,"25501-20170214155712_v51.8"
37,"1502",5,"70303-20170214155712_v51.8"
142,"4532",5,"98701-20170214155712_v51.8"
60,"3449",2,"81301-20170214155712_v51.8"
-38,"7050",6,"79702-20170214155712_v51.8"
-150,"1084",10,"79702-20170214155712_v51.8"
-32,"1325",17,"79702-20170214155712_v51.8"
-272,"8497",57,"73102-20170214155712_v51.8"
5,"7023",3,"73102-20170214155712_v51.8"
726,"8046",35,"72101-20170214155712_v51.8"
293,"7122",12,"72101-20170214155712_v51.8"
75,"7198",11,"73102-20170214155712_v51.8"
351,"8065",19,"73102-20170214155712_v51.8"
86,"7999",36,"73102-20170214155712_v51.8"
153,"8225",32,"72101-20170214155712_v51.8"
43,"1088",2,"72101-20170214155712_v51.8"
426,"7135",17,"79801-20170214155712_v51.8"
5,"7099",32,"79902-20170214155712_v51.8"
-123,"1086",18,"79902-20170214155712_v51.8"
-351,"7105",31,"79902-20170214155712_v51.8"
