"delay","stop.id","stop.sequence","route"
14,"7055",45,"29901-20170214155712_v51.8"
-10,"8470",15,"31201-20170214155712_v51.8"
-39,"8418",16,"26702-20170214155712_v51.8"
-183,"7028",46,"65501-20170214155712_v51.8"
-28,"4569",11,"98107-20170214155712_v51.8"
135,"8732",20,"30202-20170214155712_v51.8"
284,"7148",6,"24902-20170214155712_v51.8"
-2,"8963",16,"27701-20170214155712_v51.8"
150,"8427",24,"26701-20170214155712_v51.8"
291,"7089",42,"25801-20170214155712_v51.8"
-914,"7141",38,"27701-20170214155712_v51.8"
-134,"5076",23,"04901-20170214155712_v51.8"
-89,"8130",20,"04902-20170214155712_v51.8"
-253,"5822",32,"13602-20170214155712_v51.8"
-63,"8528",20,"27702-20170214155712_v51.8"
-535,"7285",26,"25502-20170214155712_v51.8"
-363,"7151",27,"30201-20170214155712_v51.8"
512,"8367",56,"24902-20170214155712_v51.8"
-405,"7086",41,"23301-20170214155712_v51.8"
-333,"8309",38,"24901-20170214155712_v51.8"
306,"8316",23,"23302-20170214155712_v51.8"
210,"7148",4,"27702-20170214155712_v51.8"
-3,"8648",23,"29902-20170214155712_v51.8"
198,"8901",40,"25802-20170214155712_v51.8"
324,"3098",49,"83902-20170214155712_v51.8"
80,"3217",49,"87901-20170214155712_v51.8"
-238,"8487",27,"02002-20170214155712_v51.8"
-150,"7807",51,"51502-20170214155712_v51.8"
-189,"8700",9,"31202-20170214155712_v51.8"
21,"4724",16,"98301-20170214155712_v51.8"
146,"4632",33,"98206-20170214155712_v51.8"
20,"7086",2,"87502-20170214155712_v51.8"
-100,"1084",10,"79702-20170214155712_v51.8"
33,"7049",16,"79702-20170214155712_v51.8"
-248,"7054",8,"79702-20170214155712_v51.8"
-78,"7059",13,"79702-20170214155712_v51.8"
-319,"1072",19,"79702-20170214155712_v51.8"
-10,"8225",32,"72101-20170214155712_v51.8"
138,"7116",9,"72101-20170214155712_v51.8"
-345,"7113",63,"73102-20170214155712_v51.8"
-33,"7192",8,"73102-20170214155712_v51.8"
220,"7134",20,"79902-20170214155712_v51.8"
198,"7052",3,"79801-20170214155712_v51.8"
163,"7198",10,"79902-20170214155712_v51.8"
271,"7107",30,"79902-20170214155712_v51.8"
248,"7135",17,"79801-20170214155712_v51.8"
237,"7196",9,"63502-20170214155712_v51.8"
-63,"7586",40,"65502-20170214155712_v51.8"
256,"7312",8,"75602-20170214155712_v51.8"
209,"7895",10,"71902-20170214155712_v51.8"
175,"7174",4,"60502-20170214155712_v51.8"
267,"7532",41,"59502-20170214155712_v51.8"
-237,"7015",30,"02001-20170214155712_v51.8"
1477,"7392",25,"76901-20170214155712_v51.8"
-435,"7055",45,"31201-20170214155712_v51.8"
88,"5249",27,"11503-20170214155712_v51.8"
140,"3547",9,"85802-20170214155712_v51.8"
105,"1079",67,"83901-20170214155712_v51.8"
11,"3231",27,"85801-20170214155712_v51.8"
35,"3218",25,"87902-20170214155712_v51.8"
-235,"4776",24,"98106-20170214155712_v51.8"
241,"8236",26,"22302-20170214155712_v51.8"
97,"7081",1,"11502-20170214155712_v51.8"
-147,"8130",19,"15402-20170214155712_v51.8"
110,"5294",43,"15302-20170214155712_v51.8"
-199,"7085",69,"15301-20170214155712_v51.8"
-29,"4569",46,"98203-20170214155712_v51.8"
