"delay","stop.id","stop.sequence","route"
384,"5432",46,"14902-20170214155712_v51.8"
-190,"8236",26,"22302-20170214155712_v51.8"
-111,"1626",2,"13902-20170214155712_v51.8"
1637,"3386",15,"89104-20170214155712_v51.8"
50,"8589",26,"30202-20170214155712_v51.8"
750,"8418",16,"25502-20170214155712_v51.8"
149,"7170",4,"31202-20170214155712_v51.8"
293,"7176",5,"39002-20170214155712_v51.8"
-137,"7501",18,"52501-20170214155712_v51.8"
-77,"5392",19,"14501-20170214155712_v51.8"
401,"7615",23,"32201-20170214155712_v51.8"
639,"1018",2,"71902-20170214155712_v51.8"
52,"7338",20,"76702-20170214155712_v51.8"
1381,"7432",55,"00706-20170214155712_v51.8"
197,"7561",19,"65501-20170214155712_v51.8"
411,"7269",10,"02002-20170214155712_v51.8"
691,"8882",25,"01002-20170214155712_v51.8"
162,"7064",2,"30202-20170214155712_v51.8"
396,"8600",6,"29902-20170214155712_v51.8"
-628,"7109",52,"01001-20170214155712_v51.8"
1256,"8602",7,"29902-20170214155712_v51.8"
363,"7845",23,"74502-20170214155712_v51.8"
351,"8119",17,"03001-20170214155712_v51.8"
674,"7141",58,"59501-20170214155712_v51.8"
-242,"8483",18,"02004-20170214155712_v51.8"
-90,"8082",9,"02004-20170214155712_v51.8"
375,"7605",31,"39001-20170214155712_v51.8"
570,"7014",4,"24804-20170214155712_v51.8"
-51,"8432",23,"25502-20170214155712_v51.8"
81,"8416",15,"26702-20170214155712_v51.8"
-135,"8961",15,"27701-20170214155712_v51.8"
237,"7164",3,"29902-20170214155712_v51.8"
401,"7612",15,"39002-20170214155712_v51.8"
530,"8405",17,"25501-20170214155712_v51.8"
499,"8676",40,"29902-20170214155712_v51.8"
48,"8521",7,"27401-20170214155712_v51.8"
-20,"8688",41,"26702-20170214155712_v51.8"
301,"8676",35,"26702-20170214155712_v51.8"
89,"7391",7,"76701-20170214155712_v51.8"
916,"7827",42,"71902-20170214155712_v51.8"
17,"8486",4,"02001-20170214155712_v51.8"
347,"8292",41,"24802-20170214155712_v51.8"
287,"8310",18,"24304-20170214155712_v51.8"
179,"7148",4,"27402-20170214155712_v51.8"
-107,"7089",44,"26701-20170214155712_v51.8"
573,"7059",44,"39001-20170214155712_v51.8"
468,"8510",12,"27702-20170214155712_v51.8"
-424,"5835",45,"15012-20170214155712_v51.8"
346,"8318",10,"24804-20170214155712_v51.8"
866,"8729",21,"31201-20170214155712_v51.8"
-176,"8530",21,"27402-20170214155712_v51.8"
502,"7148",4,"27402-20170214155712_v51.8"
1967,"8034",21,"00706-20170214155712_v51.8"
270,"8420",14,"26704-20170214155712_v51.8"
162,"8298",32,"24804-20170214155712_v51.8"
480,"8879",64,"00705-20170214155712_v51.8"
1899,"8608",10,"29902-20170214155712_v51.8"
357,"3234",16,"87902-20170214155712_v51.8"
526,"4685",16,"98302-20170214155712_v51.8"
34,"1088",3,"83902-20170214155712_v51.8"
225,"1025",40,"39002-20170214155712_v51.8"
255,"7433",28,"00705-20170214155712_v51.8"
218,"8410",12,"25802-20170214155712_v51.8"
-366,"7520",11,"52006-20170214155712_v51.8"
286,"7247",32,"77002-20170214155712_v51.8"
528,"7939",44,"75602-20170214155712_v51.8"
14,"8610",16,"32102-20170214155712_v51.8"
-18,"7215",9,"01002-20170214155712_v51.8"
248,"1403",40,"76901-20170214155712_v51.8"
74,"3462",25,"81302-20170214155712_v51.8"
666,"7022",3,"24304-20170214155712_v51.8"
126,"7064",3,"26700-20170214155712_v51.8"
150,"7064",2,"39002-20170214155712_v51.8"
337,"7112",8,"00502-20170214155712_v51.8"
54,"7285",26,"25502-20170214155712_v51.8"
77,"8387",33,"31202-20170214155712_v51.8"
191,"7017",10,"88104-20170214155712_v51.8"
-388,"7037",49,"87501-20170214155712_v51.8"
368,"8410",12,"25502-20170214155712_v51.8"
-93,"8301",32,"23301-20170214155712_v51.8"
28,"7345",30,"76701-20170214155712_v51.8"
92,"3052",52,"87902-20170214155712_v51.8"
-37,"7038",1,"86304-20170214155712_v51.8"
713,"7166",8,"22104-20170214155712_v51.8"
-338,"3260",27,"86304-20170214155712_v51.8"
180,"7128",2,"25802-20170214155712_v51.8"
237,"5234",12,"17202-20170214155712_v51.8"
592,"8607",34,"29901-20170214155712_v51.8"
403,"7624",29,"32102-20170214155712_v51.8"
141,"8596",8,"25800-20170214155712_v51.8"
622,"1028",6,"32202-20170214155712_v51.8"
