"delay","stop.id","stop.sequence","route"
-76,"5260",32,"11502-20170214155712_v51.8"
82,"7105",35,"22301-20170214155712_v51.8"
3,"4259",29,"89102-20170214155712_v51.8"
18,"7858",43,"71901-20170214155712_v51.8"
1250,"4065",5,"88103-20170214155712_v51.8"
432,"8050",38,"00708-20170214155712_v51.8"
-482,"8066",19,"32102-20170214155712_v51.8"
213,"8472",16,"31201-20170214155712_v51.8"
-373,"8201",42,"22401-20170214155712_v51.8"
-224,"5973",33,"14501-20170214155712_v51.8"
-25,"7227",54,"59501-20170214155712_v51.8"
49,"7185",41,"63501-20170214155712_v51.8"
101,"1348",39,"32102-20170214155712_v51.8"
122,"7778",17,"77102-20170214155712_v51.8"
262,"7567",16,"65501-20170214155712_v51.8"
-509,"8501",40,"26701-20170214155712_v51.8"
354,"8410",12,"25802-20170214155712_v51.8"
-306,"5908",58,"24902-20170214155712_v51.8"
-383,"7059",44,"31201-20170214155712_v51.8"
252,"8644",21,"29902-20170214155712_v51.8"
287,"8903",39,"25802-20170214155712_v51.8"
229,"8817",16,"23301-20170214155712_v51.8"
353,"7055",45,"29901-20170214155712_v51.8"
-807,"7795",25,"30202-20170214155712_v51.8"
404,"7448",66,"00708-20170214155712_v51.8"
-1062,"7133",55,"04901-20170214155712_v51.8"
-78,"7022",3,"24902-20170214155712_v51.8"
-106,"8377",38,"31202-20170214155712_v51.8"
-1,"1076",45,"00707-20170214155712_v51.8"
-349,"8301",43,"24901-20170214155712_v51.8"
88,"8408",11,"25502-20170214155712_v51.8"
238,"1411",32,"29901-20170214155712_v51.8"
211,"4569",30,"98205-20170214155712_v51.8"
-202,"3195",39,"87901-20170214155712_v51.8"
-131,"4823",11,"98401-20170214155712_v51.8"
292,"7201",23,"30201-20170214155712_v51.8"
13,"8906",12,"24901-20170214155712_v51.8"
134,"7312",8,"75704-20170214155712_v51.8"
1851,"7923",54,"75704-20170214155712_v51.8"
-356,"7089",22,"24601-20170214155712_v51.8"
-36,"7209",30,"22101-20170214155712_v51.8"
211,"8204",11,"23302-20170214155712_v51.8"
-167,"7601",33,"39001-20170214155712_v51.8"
3000,"4569",54,"98301-20170214155712_v51.8"
-166,"8894",11,"03002-20170214155712_v51.8"
267,"8266",27,"24902-20170214155712_v51.8"
379,"3547",9,"83902-20170214155712_v51.8"
211,"3630",2,"91302-20170214155712_v51.8"
-311,"7086",14,"22001-20170214155712_v51.8"
-223,"7087",29,"03001-20170214155712_v51.8"
-200,"8301",14,"24601-20170214155712_v51.8"
151,"8462",44,"23302-20170214155712_v51.8"
191,"7833",13,"00707-20170214155712_v51.8"
99,"7381",12,"76701-20170214155712_v51.8"
2,"8502",6,"26702-20170214155712_v51.8"
109,"7925",53,"75704-20170214155712_v51.8"
-201,"7202",7,"31202-20170214155712_v51.8"
-142,"7816",6,"71901-20170214155712_v51.8"
-190,"5261",26,"11303-20170214155712_v51.8"
-277,"5755",64,"08704-20170214155712_v51.8"
-247,"7086",50,"22201-20170214155712_v51.8"
242,"7085",71,"13501-20170214155712_v51.8"
-170,"5385",45,"14902-20170214155712_v51.8"
-124,"8229",25,"22101-20170214155712_v51.8"
869,"7335",35,"76901-20170214155712_v51.8"
-37,"7141",22,"27401-20170214155712_v51.8"
20,"7058",1,"25502-20170214155712_v51.8"
476,"8866",17,"22102-20170214155712_v51.8"
10,"8200",9,"22402-20170214155712_v51.8"
70,"5912",36,"22402-20170214155712_v51.8"
-619,"7085",71,"15401-20170214155712_v51.8"
42,"5056",17,"15401-20170214155712_v51.8"
59,"7084",3,"13502-20170214155712_v51.8"
294,"8426",20,"25502-20170214155712_v51.8"
117,"8448",31,"26702-20170214155712_v51.8"
204,"8433",21,"26701-20170214155712_v51.8"
52,"8429",5,"25501-20170214155712_v51.8"
1210,"8039",55,"00707-20170214155712_v51.8"
364,"8431",20,"25801-20170214155712_v51.8"
-4,"8679",11,"26701-20170214155712_v51.8"
-90,"7089",26,"25501-20170214155712_v51.8"
-100,"8508",11,"27402-20170214155712_v51.8"
223,"3551",44,"87501-20170214155712_v51.8"
32,"1334",5,"87502-20170214155712_v51.8"
307,"7246",16,"74502-20170214155712_v51.8"
-560,"8069",27,"32101-20170214155712_v51.8"
182,"3065",9,"85803-20170214155712_v51.8"
-168,"3520",15,"81302-20170214155712_v51.8"
-398,"1061",20,"79702-20170214155712_v51.8"
-16,"7059",13,"79702-20170214155712_v51.8"
-367,"7050",6,"79702-20170214155712_v51.8"
138,"7053",14,"79702-20170214155712_v51.8"
39,"1061",1,"79702-20170214155712_v51.8"
-137,"1084",10,"79702-20170214155712_v51.8"
237,"7202",37,"77001-20170214155712_v51.8"
-529,"7107",66,"73102-20170214155712_v51.8"
895,"8409",42,"72101-20170214155712_v51.8"
142,"8030",25,"72101-20170214155712_v51.8"
19,"8033",44,"73102-20170214155712_v51.8"
-50,"8712",18,"73102-20170214155712_v51.8"
377,"8515",24,"73102-20170214155712_v51.8"
-8,"8495",56,"73102-20170214155712_v51.8"
279,"8050",37,"72101-20170214155712_v51.8"
-17,"7120",11,"72101-20170214155712_v51.8"
-65,"7106",6,"79801-20170214155712_v51.8"
-154,"7109",29,"79902-20170214155712_v51.8"
266,"7200",11,"79902-20170214155712_v51.8"
-51,"7218",24,"79902-20170214155712_v51.8"
105,"7052",3,"79801-20170214155712_v51.8"
120,"7188",5,"79902-20170214155712_v51.8"
632,"7228",20,"79801-20170214155712_v51.8"
60,"7227",17,"79902-20170214155712_v51.8"
138,"7211",16,"79801-20170214155712_v51.8"
728,"7135",17,"79801-20170214155712_v51.8"
16,"7743",1,"60601-20170214155712_v51.8"
-161,"7405",27,"62501-20170214155712_v51.8"
546,"7141",37,"62501-20170214155712_v51.8"
-65,"7602",13,"50502-20170214155712_v51.8"
-106,"7552",51,"59502-20170214155712_v51.8"
-584,"1031",46,"32101-20170214155712_v51.8"
164,"7704",25,"63502-20170214155712_v51.8"
395,"7615",35,"53205-20170214155712_v51.8"
-334,"7411",24,"62501-20170214155712_v51.8"
400,"8819",26,"01001-20170214155712_v51.8"
-373,"8836",40,"01002-20170214155712_v51.8"
-513,"1084",10,"79702-20170214155712_v51.8"
30,"7511",25,"50501-20170214155712_v51.8"
140,"4569",22,"98105-20170214155712_v51.8"
901,"4467",20,"85804-20170214155712_v51.8"
10,"8010",6,"03003-20170214155712_v51.8"
110,"3255",51,"83901-20170214155712_v51.8"
339,"7085",25,"02001-20170214155712_v51.8"
92,"7038",66,"87901-20170214155712_v51.8"
-114,"4223",33,"84302-20170214155712_v51.8"
-491,"4704",50,"98204-20170214155712_v51.8"
-204,"4065",50,"87705-20170214155712_v51.8"
-169,"3998",31,"91301-20170214155712_v51.8"
156,"3353",15,"87902-20170214155712_v51.8"
232,"3487",13,"81301-20170214155712_v51.8"
749,"5100",40,"08701-20170214155712_v51.8"
-7,"8233",13,"22301-20170214155712_v51.8"
39,"7136",4,"08702-20170214155712_v51.8"
366,"5837",28,"13501-20170214155712_v51.8"
-143,"8138",22,"15302-20170214155712_v51.8"
-138,"5024",45,"15402-20170214155712_v51.8"
59,"8151",18,"22401-20170214155712_v51.8"
163,"5841",71,"15302-20170214155712_v51.8"
637,"8147",32,"11501-20170214155712_v51.8"
