"delay","stop.id","stop.sequence","route"
-485,"4111",64,"83901-20170214155712_v51.8"
23,"5975",1,"13902-20170214155712_v51.8"
102,"8727",8,"30201-20170214155712_v51.8"
-37,"5342",6,"14501-20170214155712_v51.8"
-141,"8183",27,"39002-20170214155712_v51.8"
38,"8533",13,"01101-20170214155712_v51.8"
335,"8799",35,"75703-20170214155712_v51.8"
-205,"8730",19,"31202-20170214155712_v51.8"
291,"7304",4,"76702-20170214155712_v51.8"
325,"8427",22,"25801-20170214155712_v51.8"
230,"8408",11,"25802-20170214155712_v51.8"
-226,"8325",30,"24901-20170214155712_v51.8"
266,"8684",39,"26702-20170214155712_v51.8"
40,"8884",35,"29902-20170214155712_v51.8"
-94,"7175",39,"39001-20170214155712_v51.8"
-163,"7089",51,"24901-20170214155712_v51.8"
396,"1702",27,"25802-20170214155712_v51.8"
92,"8318",22,"24902-20170214155712_v51.8"
62,"7170",4,"29902-20170214155712_v51.8"
110,"8434",24,"26702-20170214155712_v51.8"
157,"8709",30,"31201-20170214155712_v51.8"
187,"1708",25,"60602-20170214155712_v51.8"
13,"8303",30,"23301-20170214155712_v51.8"
130,"1406",15,"23302-20170214155712_v51.8"
-401,"8501",22,"25501-20170214155712_v51.8"
-150,"5908",45,"23302-20170214155712_v51.8"
273,"8032",23,"00708-20170214155712_v51.8"
278,"7171",40,"29901-20170214155712_v51.8"
144,"4753",30,"98203-20170214155712_v51.8"
-484,"8003",28,"03002-20170214155712_v51.8"
575,"7999",19,"23302-20170214155712_v51.8"
186,"8928",32,"24302-20170214155712_v51.8"
-300,"7059",31,"60601-20170214155712_v51.8"
326,"7147",56,"59501-20170214155712_v51.8"
-183,"8609",34,"32101-20170214155712_v51.8"
-293,"1305",44,"63502-20170214155712_v51.8"
-141,"7180",6,"30202-20170214155712_v51.8"
130,"5287",35,"15401-20170214155712_v51.8"
21,"5908",1,"23301-20170214155712_v51.8"
209,"4400",50,"85804-20170214155712_v51.8"
50,"3270",15,"84301-20170214155712_v51.8"
104,"8082",16,"02002-20170214155712_v51.8"
88,"3547",9,"87502-20170214155712_v51.8"
183,"8068",21,"32102-20170214155712_v51.8"
201,"7148",6,"24602-20170214155712_v51.8"
295,"7981",24,"75704-20170214155712_v51.8"
211,"1091",77,"00708-20170214155712_v51.8"
-112,"5400",69,"13502-20170214155712_v51.8"
-196,"8213",32,"22101-20170214155712_v51.8"
79,"5213",12,"17001-20170214155712_v51.8"
22,"1456",32,"22102-20170214155712_v51.8"
-137,"7089",46,"22401-20170214155712_v51.8"
-221,"7087",73,"15401-20170214155712_v51.8"
-72,"7022",3,"23302-20170214155712_v51.8"
95,"8446",30,"26702-20170214155712_v51.8"
-55,"8521",7,"27401-20170214155712_v51.8"
196,"5243",35,"11303-20170214155712_v51.8"
28,"8117",56,"08701-20170214155712_v51.8"
6,"8236",26,"22302-20170214155712_v51.8"
-861,"7083",56,"11501-20170214155712_v51.8"
34,"8904",4,"25801-20170214155712_v51.8"
119,"8502",6,"26702-20170214155712_v51.8"
-106,"8069",38,"00707-20170214155712_v51.8"
212,"7055",45,"31201-20170214155712_v51.8"
16,"7128",2,"25802-20170214155712_v51.8"
200,"7166",8,"24902-20170214155712_v51.8"
-293,"7151",41,"26701-20170214155712_v51.8"
-586,"1641",53,"24902-20170214155712_v51.8"
37,"3992",11,"91302-20170214155712_v51.8"
153,"3162",29,"87902-20170214155712_v51.8"
482,"8123",15,"03001-20170214155712_v51.8"
4,"7133",24,"02001-20170214155712_v51.8"
18,"7086",2,"85804-20170214155712_v51.8"
-55,"3568",25,"81301-20170214155712_v51.8"
-75,"3219",3,"88103-20170214155712_v51.8"
49,"7035",3,"79702-20170214155712_v51.8"
56,"1325",17,"79702-20170214155712_v51.8"
-139,"7054",8,"79702-20170214155712_v51.8"
390,"7004",4,"79702-20170214155712_v51.8"
163,"7275",5,"74501-20170214155712_v51.8"
62,"7537",57,"71902-20170214155712_v51.8"
19,"7741",34,"77102-20170214155712_v51.8"
-79,"8879",45,"73102-20170214155712_v51.8"
224,"8046",35,"72101-20170214155712_v51.8"
62,"7112",7,"72101-20170214155712_v51.8"
-124,"7188",6,"73102-20170214155712_v51.8"
-197,"7202",13,"73102-20170214155712_v51.8"
278,"1054",18,"72101-20170214155712_v51.8"
-120,"7006",71,"72101-20170214155712_v51.8"
375,"7050",2,"79801-20170214155712_v51.8"
-61,"7203",13,"79902-20170214155712_v51.8"
-32,"7049",34,"79902-20170214155712_v51.8"
32,"7180",14,"79807-20170214155712_v51.8"
4,"7211",16,"79801-20170214155712_v51.8"
94,"7192",7,"79902-20170214155712_v51.8"
567,"7195",28,"79801-20170214155712_v51.8"
-81,"7107",30,"79902-20170214155712_v51.8"
-4,"7228",20,"79801-20170214155712_v51.8"
-23,"7403",34,"65501-20170214155712_v51.8"
176,"7180",9,"62502-20170214155712_v51.8"
-543,"7305",65,"71901-20170214155712_v51.8"
50,"7910",11,"75703-20170214155712_v51.8"
-102,"7144",3,"59502-20170214155712_v51.8"
291,"7892",9,"71902-20170214155712_v51.8"
-377,"7627",20,"32101-20170214155712_v51.8"
-273,"7205",40,"50501-20170214155712_v51.8"
308,"7817",62,"75704-20170214155712_v51.8"
354,"8836",40,"01002-20170214155712_v51.8"
555,"8123",36,"01001-20170214155712_v51.8"
64,"7149",34,"62501-20170214155712_v51.8"
317,"7544",16,"71901-20170214155712_v51.8"
104,"7451",4,"62501-20170214155712_v51.8"
533,"7516",28,"50502-20170214155712_v51.8"
98,"7196",9,"65502-20170214155712_v51.8"
311,"7939",36,"74502-20170214155712_v51.8"
324,"1078",9,"79702-20170214155712_v51.8"
270,"8418",16,"25502-20170214155712_v51.8"
-14,"7149",24,"25501-20170214155712_v51.8"
-30,"3221",15,"88104-20170214155712_v51.8"
-247,"1079",51,"87501-20170214155712_v51.8"
168,"4686",15,"98302-20170214155712_v51.8"
238,"3137",24,"85803-20170214155712_v51.8"
-898,"3315",24,"82202-20170214155712_v51.8"
190,"4831",14,"98401-20170214155712_v51.8"
331,"4664",11,"98206-20170214155712_v51.8"
-19,"4560",11,"98502-20170214155712_v51.8"
55,"4539",3,"98701-20170214155712_v51.8"
89,"4619",5,"98301-20170214155712_v51.8"
90,"4831",14,"98106-20170214155712_v51.8"
112,"8144",25,"15302-20170214155712_v51.8"
214,"5228",9,"17202-20170214155712_v51.8"
-56,"7082",2,"04902-20170214155712_v51.8"
60,"5537",42,"11502-20170214155712_v51.8"
41,"8208",12,"22002-20170214155712_v51.8"
-89,"7093",3,"22102-20170214155712_v51.8"
169,"7146",5,"22202-20170214155712_v51.8"
-382,"5837",58,"04902-20170214155712_v51.8"
64,"5467",58,"15402-20170214155712_v51.8"
-408,"7133",55,"04901-20170214155712_v51.8"
-208,"3362",50,"87901-20170214155712_v51.8"
-293,"3462",25,"81302-20170214155712_v51.8"
162,"3598",18,"89102-20170214155712_v51.8"
65,"8665",13,"29901-20170214155712_v51.8"
-9,"7014",4,"24302-20170214155712_v51.8"
171,"8137",51,"15301-20170214155712_v51.8"
4,"8130",19,"13502-20170214155712_v51.8"
79,"8226",21,"22402-20170214155712_v51.8"
-305,"8130",19,"08702-20170214155712_v51.8"
-372,"5874",45,"22402-20170214155712_v51.8"
243,"7177",47,"53205-20170214155712_v51.8"
48,"8041",53,"00707-20170214155712_v51.8"
290,"7230",7,"32102-20170214155712_v51.8"
-12,"7059",30,"30201-20170214155712_v51.8"
22,"3587",3,"89101-20170214155712_v51.8"
132,"1356",3,"32201-20170214155712_v51.8"
104,"8711",53,"72101-20170214155712_v51.8"
-366,"7189",66,"72101-20170214155712_v51.8"
69,"8416",20,"73110-20170214155712_v51.8"
0,"7121",59,"73102-20170214155712_v51.8"
17,"5859",7,"22401-20170214155712_v51.8"
179,"8566",12,"22201-20170214155712_v51.8"
-227,"8074",52,"00708-20170214155712_v51.8"
302,"8443",16,"26701-20170214155712_v51.8"
-93,"1061",20,"79702-20170214155712_v51.8"
189,"7345",30,"76701-20170214155712_v51.8"
163,"7216",23,"79902-20170214155712_v51.8"
250,"7203",25,"79801-20170214155712_v51.8"
3,"1086",18,"79902-20170214155712_v51.8"
-50,"7210",11,"50502-20170214155712_v51.8"
217,"5801",43,"13501-20170214155712_v51.8"
-26,"5854",2,"11501-20170214155712_v51.8"
-18,"7082",2,"15402-20170214155712_v51.8"
116,"8233",28,"22401-20170214155712_v51.8"
-148,"7020",50,"50501-20170214155712_v51.8"
-183,"3276",21,"83902-20170214155712_v51.8"
14,"7058",27,"25501-20170214155712_v51.8"
144,"7140",2,"27402-20170214155712_v51.8"
-74,"8507",14,"27401-20170214155712_v51.8"
96,"8694",25,"27702-20170214155712_v51.8"
-729,"7024",39,"27701-20170214155712_v51.8"
369,"8504",9,"27402-20170214155712_v51.8"
-141,"8528",20,"27402-20170214155712_v51.8"
70,"7168",6,"27702-20170214155712_v51.8"
-193,"8961",15,"27701-20170214155712_v51.8"
-66,"7159",13,"88103-20170214155712_v51.8"
663,"7141",9,"88104-20170214155712_v51.8"
60,"7149",6,"88104-20170214155712_v51.8"
-132,"3959",7,"96004-20170214155712_v51.8"
471,"4058",38,"97503-20170214155712_v51.8"
-114,"4074",5,"95502-20170214155712_v51.8"
170,"3935",7,"97502-20170214155712_v51.8"
324,"4076",6,"97402-20170214155712_v51.8"
670,"3875",28,"95702-20170214155712_v51.8"
-13,"3565",36,"95701-20170214155712_v51.8"
-52,"4030",5,"95701-20170214155712_v51.8"
126,"3901",15,"97202-20170214155712_v51.8"
56,"4260",3,"95702-20170214155712_v51.8"
46,"4033",14,"97603-20170214155712_v51.8"
-47,"8600",21,"96605-20170214155712_v51.8"
232,"3345",14,"91505-20170214155712_v51.8"
181,"3899",21,"95801-20170214155712_v51.8"
-41,"4150",9,"97301-20170214155712_v51.8"
1367,"4134",18,"97402-20170214155712_v51.8"
