"delay","stop.id","stop.sequence","route"
-482,"5841",57,"11502-20170214155712_v51.8"
168,"3565",6,"89101-20170214155712_v51.8"
20,"3090",6,"87501-20170214155712_v51.8"
1025,"7159",13,"88103-20170214155712_v51.8"
-467,"7151",19,"24601-20170214155712_v51.8"
156,"8425",25,"01101-20170214155712_v51.8"
-211,"8716",14,"30202-20170214155712_v51.8"
368,"8070",49,"00708-20170214155712_v51.8"
-51,"7626",30,"32102-20170214155712_v51.8"
288,"7205",35,"31201-20170214155712_v51.8"
254,"5328",10,"14501-20170214155712_v51.8"
67,"8386",8,"31201-20170214155712_v51.8"
92,"7345",40,"77102-20170214155712_v51.8"
72,"7199",36,"65501-20170214155712_v51.8"
98,"7058",45,"26701-20170214155712_v51.8"
258,"7029",41,"25802-20170214155712_v51.8"
108,"8272",8,"23301-20170214155712_v51.8"
211,"7064",2,"31202-20170214155712_v51.8"
-181,"7139",41,"29902-20170214155712_v51.8"
-106,"8406",10,"26702-20170214155712_v51.8"
150,"8915",9,"25801-20170214155712_v51.8"
-33,"8201",36,"23301-20170214155712_v51.8"
188,"8606",9,"29902-20170214155712_v51.8"
-161,"7203",22,"30201-20170214155712_v51.8"
-2,"8320",23,"24902-20170214155712_v51.8"
215,"7014",4,"23302-20170214155712_v51.8"
-571,"8080",73,"00707-20170214155712_v51.8"
-81,"7105",55,"24901-20170214155712_v51.8"
251,"7059",44,"29901-20170214155712_v51.8"
-223,"4831",17,"98502-20170214155712_v51.8"
-241,"3551",57,"87901-20170214155712_v51.8"
27,"4566",29,"98401-20170214155712_v51.8"
117,"8319",33,"24901-20170214155712_v51.8"
-5,"7941",43,"75704-20170214155712_v51.8"
1854,"7904",73,"75704-20170214155712_v51.8"
-225,"7105",45,"22101-20170214155712_v51.8"
184,"8922",32,"23302-20170214155712_v51.8"
-70,"7342",22,"76902-20170214155712_v51.8"
-463,"7055",45,"39001-20170214155712_v51.8"
132,"4764",27,"98302-20170214155712_v51.8"
194,"1641",53,"24902-20170214155712_v51.8"
235,"3158",34,"83902-20170214155712_v51.8"
263,"4020",18,"91302-20170214155712_v51.8"
-1,"7093",3,"22402-20170214155712_v51.8"
93,"5523",12,"11501-20170214155712_v51.8"
92,"7081",1,"03004-20170214155712_v51.8"
-285,"7105",26,"24601-20170214155712_v51.8"
43,"1028",6,"59502-20170214155712_v51.8"
24,"5908",1,"24901-20170214155712_v51.8"
343,"1718",37,"00707-20170214155712_v51.8"
146,"7321",42,"76701-20170214155712_v51.8"
1,"8674",34,"26702-20170214155712_v51.8"
153,"7907",71,"75704-20170214155712_v51.8"
92,"8474",24,"31202-20170214155712_v51.8"
201,"7826",30,"71901-20170214155712_v51.8"
-96,"8118",14,"04902-20170214155712_v51.8"
313,"5865",10,"22401-20170214155712_v51.8"
-582,"7147",40,"22101-20170214155712_v51.8"
206,"8433",21,"26701-20170214155712_v51.8"
222,"8428",21,"25502-20170214155712_v51.8"
422,"8544",37,"22102-20170214155712_v51.8"
-101,"1456",32,"22402-20170214155712_v51.8"
-734,"5841",52,"22402-20170214155712_v51.8"
122,"5760",6,"08701-20170214155712_v51.8"
167,"5801",43,"15401-20170214155712_v51.8"
138,"8140",23,"13502-20170214155712_v51.8"
52,"8693",3,"26701-20170214155712_v51.8"
-41,"7151",41,"26701-20170214155712_v51.8"
41,"7963",9,"00707-20170214155712_v51.8"
-60,"7151",23,"25501-20170214155712_v51.8"
1013,"8011",78,"00707-20170214155712_v51.8"
-70,"7147",41,"25801-20170214155712_v51.8"
11,"8405",35,"26701-20170214155712_v51.8"
-9,"8416",15,"25502-20170214155712_v51.8"
39,"7128",2,"25502-20170214155712_v51.8"
194,"8532",22,"27402-20170214155712_v51.8"
-253,"7091",52,"87501-20170214155712_v51.8"
54,"3304",13,"87502-20170214155712_v51.8"
258,"7228",6,"32102-20170214155712_v51.8"
285,"7821",39,"74502-20170214155712_v51.8"
-906,"7227",44,"32101-20170214155712_v51.8"
-52,"4617",19,"98801-20170214155712_v51.8"
245,"3315",34,"85803-20170214155712_v51.8"
-82,"7050",6,"79702-20170214155712_v51.8"
-54,"1072",19,"79702-20170214155712_v51.8"
-106,"1078",9,"79702-20170214155712_v51.8"
-42,"1325",17,"79702-20170214155712_v51.8"
23,"7088",2,"73102-20170214155712_v51.8"
126,"8059",22,"73102-20170214155712_v51.8"
999,"7203",60,"72101-20170214155712_v51.8"
97,"8976",45,"72101-20170214155712_v51.8"
-344,"7109",65,"73102-20170214155712_v51.8"
188,"8049",34,"73102-20170214155712_v51.8"
519,"8035",43,"73102-20170214155712_v51.8"
-98,"7107",66,"73102-20170214155712_v51.8"
325,"8703",56,"72101-20170214155712_v51.8"
83,"8225",32,"72101-20170214155712_v51.8"
