"delay","stop.id","stop.sequence","route"
-87,"7208",8,"39002-20170214155712_v51.8"
47,"8434",24,"26702-20170214155712_v51.8"
-125,"8739",24,"30202-20170214155712_v51.8"
8,"8887",7,"29901-20170214155712_v51.8"
413,"8912",34,"25802-20170214155712_v51.8"
-505,"8589",41,"31202-20170214155712_v51.8"
321,"8407",34,"26701-20170214155712_v51.8"
65,"7587",6,"65501-20170214155712_v51.8"
-253,"7105",44,"23301-20170214155712_v51.8"
38,"8410",12,"25502-20170214155712_v51.8"
-481,"8532",22,"27702-20170214155712_v51.8"
45,"8902",3,"25801-20170214155712_v51.8"
3000,"7026",1,"27702-20170214155712_v51.8"
253,"7148",4,"27402-20170214155712_v51.8"
78,"7081",1,"13602-20170214155712_v51.8"
330,"1406",15,"24902-20170214155712_v51.8"
56,"8453",4,"23301-20170214155712_v51.8"
368,"8365",57,"24902-20170214155712_v51.8"
103,"7099",2,"23302-20170214155712_v51.8"
-599,"7024",23,"27401-20170214155712_v51.8"
125,"7128",2,"25802-20170214155712_v51.8"
-263,"1319",59,"85801-20170214155712_v51.8"
326,"3515",8,"83902-20170214155712_v51.8"
29,"3025",8,"87901-20170214155712_v51.8"
-141,"7049",29,"02001-20170214155712_v51.8"
-286,"7602",13,"51502-20170214155712_v51.8"
-293,"7055",45,"31201-20170214155712_v51.8"
-84,"4622",38,"98204-20170214155712_v51.8"
128,"3351",41,"87501-20170214155712_v51.8"
-545,"7131",11,"79702-20170214155712_v51.8"
187,"1325",17,"79702-20170214155712_v51.8"
26,"7035",3,"79702-20170214155712_v51.8"
119,"7051",15,"79702-20170214155712_v51.8"
-221,"7054",8,"79702-20170214155712_v51.8"
463,"7463",35,"59501-20170214155712_v51.8"
-166,"7006",71,"72101-20170214155712_v51.8"
121,"8409",42,"72101-20170214155712_v51.8"
447,"8703",56,"72101-20170214155712_v51.8"
121,"8061",21,"73102-20170214155712_v51.8"
111,"1077",37,"73102-20170214155712_v51.8"
-168,"7117",61,"73102-20170214155712_v51.8"
-128,"7018",35,"79902-20170214155712_v51.8"
353,"7213",15,"79801-20170214155712_v51.8"
-177,"7109",29,"79902-20170214155712_v51.8"
98,"7200",11,"79902-20170214155712_v51.8"
88,"7185",33,"79801-20170214155712_v51.8"
495,"7419",20,"62501-20170214155712_v51.8"
141,"8799",46,"63502-20170214155712_v51.8"
-36,"8483",25,"02002-20170214155712_v51.8"
-315,"8981",60,"71901-20170214155712_v51.8"
151,"7927",52,"75602-20170214155712_v51.8"
-45,"7817",66,"71902-20170214155712_v51.8"
-142,"7055",31,"60501-20170214155712_v51.8"
193,"7150",4,"59502-20170214155712_v51.8"
1060,"7312",8,"76902-20170214155712_v51.8"
53,"8396",13,"31201-20170214155712_v51.8"
2,"7091",65,"87901-20170214155712_v51.8"
154,"3226",21,"87502-20170214155712_v51.8"
10,"3093",30,"83901-20170214155712_v51.8"
-208,"4569",30,"98205-20170214155712_v51.8"
