"delay","stop.id","stop.sequence","route"
648,"3232",18,"87502-20170214155712_v51.8"
104,"8539",20,"22401-20170214155712_v51.8"
195,"5795",23,"08701-20170214155712_v51.8"
1471,"3183",26,"07356-20170214155712_v51.8"
2070,"3819",14,"00958-20170214155712_v51.8"
-210,"8516",15,"27402-20170214155712_v51.8"
357,"8432",23,"26702-20170214155712_v51.8"
90,"8708",11,"30202-20170214155712_v51.8"
-248,"7170",4,"31202-20170214155712_v51.8"
58,"7602",10,"39002-20170214155712_v51.8"
-19,"5342",6,"14501-20170214155712_v51.8"
322,"5837",20,"14901-20170214155712_v51.8"
104,"7452",37,"62502-20170214155712_v51.8"
155,"7602",13,"59502-20170214155712_v51.8"
279,"7706",26,"63502-20170214155712_v51.8"
416,"8462",42,"24302-20170214155712_v51.8"
447,"8161",17,"00654-20170214155712_v51.8"
-290,"8581",36,"39004-20170214155712_v51.8"
413,"8852",48,"01002-20170214155712_v51.8"
3000,"7344",1,"76701-20170214155712_v51.8"
70,"7254",20,"74502-20170214155712_v51.8"
1957,"7412",9,"01654-20170214155712_v51.8"
54,"7912",12,"53205-20170214155712_v51.8"
569,"8584",42,"25802-20170214155712_v51.8"
10,"7058",1,"25802-20170214155712_v51.8"
916,"8403",34,"25801-20170214155712_v51.8"
142,"8270",29,"24802-20170214155712_v51.8"
105,"8414",11,"26704-20170214155712_v51.8"
22,"8581",1,"39001-20170214155712_v51.8"
432,"8422",15,"25804-20170214155712_v51.8"
-38,"7055",1,"29902-20170214155712_v51.8"
-355,"5908",58,"24902-20170214155712_v51.8"
425,"8609",33,"29901-20170214155712_v51.8"
267,"8408",11,"25502-20170214155712_v51.8"
499,"7902",22,"06252-20170214155712_v51.8"
383,"7139",40,"26704-20170214155712_v51.8"
138,"7168",6,"27402-20170214155712_v51.8"
53,"7970",39,"32202-20170214155712_v51.8"
-157,"7059",22,"60503-20170214155712_v51.8"
39,"8309",24,"23301-20170214155712_v51.8"
-79,"8827",42,"00701-20170214155712_v51.8"
227,"8662",30,"29902-20170214155712_v51.8"
-69,"7058",45,"26701-20170214155712_v51.8"
-93,"8600",6,"29902-20170214155712_v51.8"
-324,"8714",13,"30202-20170214155712_v51.8"
333,"8120",14,"11502-20170214155712_v51.8"
-406,"8700",9,"30202-20170214155712_v51.8"
719,"8147",48,"13501-20170214155712_v51.8"
1064,"7201",37,"31201-20170214155712_v51.8"
297,"1410",21,"06156-20170214155712_v51.8"
80,"7064",2,"30202-20170214155712_v51.8"
12,"7022",3,"24602-20170214155712_v51.8"
392,"8910",35,"25802-20170214155712_v51.8"
-395,"7345",85,"00708-20170214155712_v51.8"
528,"7709",18,"31201-20170214155712_v51.8"
183,"7217",12,"02002-20170214155712_v51.8"
534,"3860",15,"89102-20170214155712_v51.8"
307,"4672",7,"98204-20170214155712_v51.8"
672,"8050",35,"00706-20170214155712_v51.8"
-526,"7105",44,"23301-20170214155712_v51.8"
-178,"7149",34,"62501-20170214155712_v51.8"
59,"7539",12,"59501-20170214155712_v51.8"
450,"7855",27,"77104-20170214155712_v51.8"
160,"7663",17,"70301-20170214155712_v51.8"
16,"8587",1,"01001-20170214155712_v51.8"
-318,"1097",29,"32101-20170214155712_v51.8"
464,"4229",17,"88104-20170214155712_v51.8"
1028,"1076",34,"00760-20170214155712_v51.8"
-284,"8622",13,"32102-20170214155712_v51.8"
-167,"8589",26,"30202-20170214155712_v51.8"
519,"8676",37,"09952-20170214155712_v51.8"
1276,"3178",25,"87552-20170214155712_v51.8"
-30,"7166",8,"23304-20170214155712_v51.8"
-38,"7528",8,"71901-20170214155712_v51.8"
427,"3484",60,"87901-20170214155712_v51.8"
1457,"4081",14,"04256-20170214155712_v51.8"
334,"3481",15,"81301-20170214155712_v51.8"
-18,"5288",38,"15302-20170214155712_v51.8"
34,"8569",1,"22201-20170214155712_v51.8"
405,"7134",5,"03002-20170214155712_v51.8"
238,"3149",19,"87501-20170214155712_v51.8"
663,"8448",34,"09954-20170214155712_v51.8"
113,"5311",16,"14902-20170214155712_v51.8"
-171,"7501",22,"32201-20170214155712_v51.8"
621,"1773",44,"32102-20170214155712_v51.8"
145,"1356",6,"32101-20170214155712_v51.8"
1131,"8638",19,"03154-20170214155712_v51.8"
364,"8239",28,"22201-20170214155712_v51.8"
170,"8137",53,"15401-20170214155712_v51.8"
421,"5077",19,"04901-20170214155712_v51.8"
302,"8225",27,"22101-20170214155712_v51.8"
649,"5066",27,"12102-20170214155712_v51.8"
94,"8146",15,"10202-20170214155712_v51.8"
270,"7146",5,"22302-20170214155712_v51.8"
207,"5249",27,"11501-20170214155712_v51.8"
199,"5532",50,"11502-20170214155712_v51.8"
64,"5034",21,"15301-20170214155712_v51.8"
1019,"8824",32,"01056-20170214155712_v51.8"
885,"5814",28,"13502-20170214155712_v51.8"
208,"1334",5,"85802-20170214155712_v51.8"
814,"4079",21,"01358-20170214155712_v51.8"
804,"3551",33,"06654-20170214155712_v51.8"
121,"7201",24,"60601-20170214155712_v51.8"
107,"8884",33,"09954-20170214155712_v51.8"
-332,"8532",22,"27702-20170214155712_v51.8"
114,"8202",10,"24902-20170214155712_v51.8"
279,"7058",1,"26702-20170214155712_v51.8"
853,"8064",45,"00712-20170214155712_v51.8"
241,"8008",5,"00706-20170214155712_v51.8"
57,"7105",26,"24601-20170214155712_v51.8"
9,"8504",9,"27702-20170214155712_v51.8"
704,"1076",13,"03052-20170214155712_v51.8"
327,"1406",15,"24602-20170214155712_v51.8"
44,"8938",31,"27702-20170214155712_v51.8"
141,"5454",8,"15602-20170214155712_v51.8"
502,"5284",8,"11504-20170214155712_v51.8"
101,"8208",12,"22002-20170214155712_v51.8"
150,"8355",24,"19513-20170214155712_v51.8"
-444,"8548",44,"22202-20170214155712_v51.8"
439,"5814",28,"15402-20170214155712_v51.8"
18,"8120",14,"19512-20170214155712_v51.8"
354,"7292",16,"22402-20170214155712_v51.8"
-845,"5835",42,"15304-20170214155712_v51.8"
152,"8674",31,"26704-20170214155712_v51.8"
200,"8019",67,"00707-20170214155712_v51.8"
-98,"8407",34,"26701-20170214155712_v51.8"
318,"8820",26,"00702-20170214155712_v51.8"
-84,"7175",25,"30201-20170214155712_v51.8"
149,"8301",43,"24901-20170214155712_v51.8"
-60,"8945",31,"29902-20170214155712_v51.8"
-124,"8640",20,"29902-20170214155712_v51.8"
183,"8505",36,"25801-20170214155712_v51.8"
115,"8532",22,"27402-20170214155712_v51.8"
487,"8408",11,"25802-20170214155712_v51.8"
-620,"8299",38,"23302-20170214155712_v51.8"
168,"8500",5,"25802-20170214155712_v51.8"
419,"7424",54,"00708-20170214155712_v51.8"
180,"8399",27,"31202-20170214155712_v51.8"
-110,"8266",27,"24902-20170214155712_v51.8"
336,"8884",35,"29902-20170214155712_v51.8"
90,"7146",5,"24304-20170214155712_v51.8"
