"delay","stop.id","stop.sequence","route"
-39,"7055",1,"30202-20170214155712_v51.8"
-75,"4010",31,"91302-20170214155712_v51.8"
-783,"7795",25,"30202-20170214155712_v51.8"
63,"8044",33,"01101-20170214155712_v51.8"
-226,"8403",18,"25501-20170214155712_v51.8"
-230,"8704",10,"31202-20170214155712_v51.8"
46,"8415",28,"25801-20170214155712_v51.8"
-35,"8418",16,"25502-20170214155712_v51.8"
123,"8407",34,"26701-20170214155712_v51.8"
537,"8432",23,"25802-20170214155712_v51.8"
286,"8266",27,"24902-20170214155712_v51.8"
48,"7022",3,"24902-20170214155712_v51.8"
128,"8601",37,"29901-20170214155712_v51.8"
179,"8051",48,"00707-20170214155712_v51.8"
186,"8319",19,"23301-20170214155712_v51.8"
69,"8906",12,"24901-20170214155712_v51.8"
210,"8456",41,"23302-20170214155712_v51.8"
35,"8428",21,"26702-20170214155712_v51.8"
25,"4835",2,"98204-20170214155712_v51.8"
107,"3236",17,"87502-20170214155712_v51.8"
49,"7212",6,"03004-20170214155712_v51.8"
294,"4569",33,"98401-20170214155712_v51.8"
296,"8204",11,"23302-20170214155712_v51.8"
110,"7816",22,"75703-20170214155712_v51.8"
39,"1775",4,"32101-20170214155712_v51.8"
334,"7210",11,"59502-20170214155712_v51.8"
225,"7177",24,"30201-20170214155712_v51.8"
-506,"7105",44,"23301-20170214155712_v51.8"
59,"7128",2,"25502-20170214155712_v51.8"
113,"8644",21,"29902-20170214155712_v51.8"
23,"8581",42,"39002-20170214155712_v51.8"
214,"3547",9,"85804-20170214155712_v51.8"
229,"8305",40,"24901-20170214155712_v51.8"
94,"7151",41,"31201-20170214155712_v51.8"
50,"3036",18,"83901-20170214155712_v51.8"
-358,"7087",33,"03003-20170214155712_v51.8"
52,"7307",36,"74501-20170214155712_v51.8"
56,"8012",7,"00708-20170214155712_v51.8"
-92,"7475",29,"59501-20170214155712_v51.8"
-170,"7333",66,"75703-20170214155712_v51.8"
269,"7821",16,"00707-20170214155712_v51.8"
258,"7835",38,"71902-20170214155712_v51.8"
132,"5028",18,"15301-20170214155712_v51.8"
363,"5906",16,"22401-20170214155712_v51.8"
543,"7105",50,"22401-20170214155712_v51.8"
469,"1456",32,"22402-20170214155712_v51.8"
491,"1354",33,"32102-20170214155712_v51.8"
42,"8731",20,"31201-20170214155712_v51.8"
58,"7105",45,"22101-20170214155712_v51.8"
444,"8107",61,"08701-20170214155712_v51.8"
-376,"8201",42,"22401-20170214155712_v51.8"
-10,"7136",4,"11502-20170214155712_v51.8"
70,"5914",44,"15401-20170214155712_v51.8"
120,"8432",23,"25502-20170214155712_v51.8"
452,"7452",68,"00708-20170214155712_v51.8"
229,"8447",14,"26701-20170214155712_v51.8"
286,"8058",42,"00708-20170214155712_v51.8"
117,"7058",27,"25501-20170214155712_v51.8"
162,"8506",10,"27402-20170214155712_v51.8"
56,"3145",21,"87501-20170214155712_v51.8"
215,"1323",67,"71901-20170214155712_v51.8"
1226,"7141",58,"59501-20170214155712_v51.8"
-136,"1097",29,"32101-20170214155712_v51.8"
324,"7239",49,"50502-20170214155712_v51.8"
-169,"7147",25,"25501-20170214155712_v51.8"
50,"7665",19,"70303-20170214155712_v51.8"
112,"1334",5,"87902-20170214155712_v51.8"
159,"3481",15,"81301-20170214155712_v51.8"
185,"7054",8,"79702-20170214155712_v51.8"
-61,"1067",2,"79702-20170214155712_v51.8"
112,"7051",15,"79702-20170214155712_v51.8"
