"delay","stop.id","stop.sequence","route"
595,"3162",29,"87502-20170214155712_v51.8"
43,"8233",28,"22401-20170214155712_v51.8"
341,"1653",30,"08701-20170214155712_v51.8"
1775,"3842",34,"07356-20170214155712_v51.8"
2255,"3853",25,"00958-20170214155712_v51.8"
-363,"8532",22,"27402-20170214155712_v51.8"
255,"8674",34,"26702-20170214155712_v51.8"
-287,"8479",23,"30202-20170214155712_v51.8"
-455,"7202",7,"31202-20170214155712_v51.8"
304,"7612",15,"39002-20170214155712_v51.8"
222,"7895",10,"71902-20170214155712_v51.8"
-153,"5390",18,"14501-20170214155712_v51.8"
139,"7064",2,"39002-20170214155712_v51.8"
299,"5306",28,"14901-20170214155712_v51.8"
291,"7502",21,"59502-20170214155712_v51.8"
-436,"1300",42,"63502-20170214155712_v51.8"
236,"5908",43,"24302-20170214155712_v51.8"
43,"8581",1,"31201-20170214155712_v51.8"
-116,"8593",55,"01002-20170214155712_v51.8"
-25,"8717",12,"30201-20170214155712_v51.8"
146,"7316",9,"76702-20170214155712_v51.8"
-268,"7272",34,"74502-20170214155712_v51.8"
2148,"7442",25,"01654-20170214155712_v51.8"
113,"7926",19,"53205-20170214155712_v51.8"
-51,"7028",1,"65502-20170214155712_v51.8"
-89,"8406",10,"25802-20170214155712_v51.8"
985,"7147",41,"25801-20170214155712_v51.8"
5,"8294",42,"24802-20170214155712_v51.8"
108,"8434",21,"26704-20170214155712_v51.8"
48,"8172",11,"39001-20170214155712_v51.8"
552,"8366",25,"25804-20170214155712_v51.8"
-64,"7176",5,"29902-20170214155712_v51.8"
792,"8601",37,"29901-20170214155712_v51.8"
187,"8430",22,"25502-20170214155712_v51.8"
729,"7924",30,"06252-20170214155712_v51.8"
307,"8681",9,"26701-20170214155712_v51.8"
-242,"8518",16,"27402-20170214155712_v51.8"
182,"1356",3,"32201-20170214155712_v51.8"
361,"7375",15,"76701-20170214155712_v51.8"
-185,"8301",32,"23301-20170214155712_v51.8"
177,"8033",48,"00701-20170214155712_v51.8"
-311,"7139",41,"29902-20170214155712_v51.8"
44,"7058",1,"25802-20170214155712_v51.8"
146,"8626",13,"29902-20170214155712_v51.8"
-346,"8742",21,"30202-20170214155712_v51.8"
87,"8130",19,"11502-20170214155712_v51.8"
-528,"8732",20,"30202-20170214155712_v51.8"
65,"8119",60,"13501-20170214155712_v51.8"
901,"7151",41,"31201-20170214155712_v51.8"
-518,"7202",7,"30202-20170214155712_v51.8"
184,"7148",6,"24602-20170214155712_v51.8"
149,"8584",42,"25802-20170214155712_v51.8"
498,"8709",30,"31201-20170214155712_v51.8"
127,"8481",23,"02002-20170214155712_v51.8"
337,"3592",23,"89102-20170214155712_v51.8"
121,"4745",23,"98204-20170214155712_v51.8"
1962,"4402",25,"02058-20170214155712_v51.8"
835,"8064",42,"00706-20170214155712_v51.8"
-329,"7141",37,"62501-20170214155712_v51.8"
89,"7523",21,"59501-20170214155712_v51.8"
135,"7398",40,"77104-20170214155712_v51.8"
76,"7179",26,"70301-20170214155712_v51.8"
48,"8849",11,"01001-20170214155712_v51.8"
-336,"8609",34,"32101-20170214155712_v51.8"
25,"7082",2,"04902-20170214155712_v51.8"
-386,"8064",18,"32102-20170214155712_v51.8"
-32,"3219",3,"88103-20170214155712_v51.8"
1514,"3122",32,"87552-20170214155712_v51.8"
50,"7999",19,"23304-20170214155712_v51.8"
-209,"7560",24,"71901-20170214155712_v51.8"
-458,"7037",62,"87901-20170214155712_v51.8"
257,"1090",4,"87304-20170214155712_v51.8"
1328,"3607",20,"04256-20170214155712_v51.8"
267,"3391",20,"81301-20170214155712_v51.8"
-157,"5035",52,"15302-20170214155712_v51.8"
36,"1639",17,"22201-20170214155712_v51.8"
422,"8120",14,"03002-20170214155712_v51.8"
148,"3211",33,"87501-20170214155712_v51.8"
155,"5843",24,"14902-20170214155712_v51.8"
-391,"7207",31,"32201-20170214155712_v51.8"
