"delay","stop.id","stop.sequence","route"
-82,"7151",41,"39001-20170214155712_v51.8"
-41,"7147",43,"26701-20170214155712_v51.8"
1012,"7055",31,"30201-20170214155712_v51.8"
179,"8640",20,"29902-20170214155712_v51.8"
126,"7128",2,"25802-20170214155712_v51.8"
-218,"7202",7,"31202-20170214155712_v51.8"
1440,"8266",27,"24902-20170214155712_v51.8"
-95,"4569",46,"98203-20170214155712_v51.8"
144,"3713",23,"89101-20170214155712_v51.8"
141,"8448",31,"26702-20170214155712_v51.8"
575,"7480",36,"59502-20170214155712_v51.8"
-241,"7059",44,"31201-20170214155712_v51.8"
93,"8412",13,"26702-20170214155712_v51.8"
133,"7444",60,"00710-20170214155712_v51.8"
161,"8822",17,"23301-20170214155712_v51.8"
364,"7141",38,"27701-20170214155712_v51.8"
-23,"1419",29,"25802-20170214155712_v51.8"
-162,"8524",18,"27702-20170214155712_v51.8"
-351,"7145",21,"27401-20170214155712_v51.8"
-82,"5475",48,"15302-20170214155712_v51.8"
-275,"1090",34,"22301-20170214155712_v51.8"
-672,"7151",34,"27701-20170214155712_v51.8"
477,"7147",39,"23301-20170214155712_v51.8"
261,"7148",4,"27402-20170214155712_v51.8"
133,"8922",32,"23302-20170214155712_v51.8"
188,"8310",18,"24902-20170214155712_v51.8"
-187,"7151",48,"24901-20170214155712_v51.8"
-497,"7055",45,"29901-20170214155712_v51.8"
-527,"7061",29,"30201-20170214155712_v51.8"
271,"8433",19,"25801-20170214155712_v51.8"
177,"3137",24,"85801-20170214155712_v51.8"
-5,"7038",53,"87501-20170214155712_v51.8"
-44,"3031",54,"83902-20170214155712_v51.8"
134,"8392",11,"31201-20170214155712_v51.8"
-89,"4569",11,"98107-20170214155712_v51.8"
3000,"7038",1,"87502-20170214155712_v51.8"
-134,"7052",7,"79702-20170214155712_v51.8"
21,"7035",3,"79702-20170214155712_v51.8"
-133,"1078",9,"79702-20170214155712_v51.8"
140,"7053",14,"79702-20170214155712_v51.8"
-101,"8976",45,"72101-20170214155712_v51.8"
364,"8016",22,"72101-20170214155712_v51.8"
-73,"7192",8,"73102-20170214155712_v51.8"
-51,"8515",24,"73102-20170214155712_v51.8"
364,"7231",16,"79902-20170214155712_v51.8"
211,"7197",27,"79801-20170214155712_v51.8"
149,"7194",8,"79902-20170214155712_v51.8"
224,"7222",26,"79902-20170214155712_v51.8"
-109,"7104",5,"79801-20170214155712_v51.8"
596,"7189",31,"79801-20170214155712_v51.8"
360,"7428",27,"65502-20170214155712_v51.8"
345,"7707",19,"63501-20170214155712_v51.8"
189,"7196",9,"63502-20170214155712_v51.8"
146,"7053",27,"02001-20170214155712_v51.8"
-95,"7528",8,"71901-20170214155712_v51.8"
280,"7310",7,"75602-20170214155712_v51.8"
-52,"7134",5,"03002-20170214155712_v51.8"
196,"7892",9,"71902-20170214155712_v51.8"
452,"7501",46,"51501-20170214155712_v51.8"
-57,"8485",26,"02002-20170214155712_v51.8"
800,"7327",39,"76701-20170214155712_v51.8"
175,"8581",42,"39002-20170214155712_v51.8"
335,"3224",42,"87901-20170214155712_v51.8"
40,"7086",2,"87502-20170214155712_v51.8"
89,"4632",33,"98206-20170214155712_v51.8"
191,"3708",7,"85802-20170214155712_v51.8"
162,"1319",66,"83901-20170214155712_v51.8"
-82,"4776",24,"98106-20170214155712_v51.8"
99,"3236",17,"87902-20170214155712_v51.8"
20,"4724",16,"98301-20170214155712_v51.8"
-170,"8130",19,"15402-20170214155712_v51.8"
