"delay","stop.id","stop.sequence","route"
14,"7055",1,"39002-20170214155712_v51.8"
138,"8410",12,"26702-20170214155712_v51.8"
-120,"8708",11,"30202-20170214155712_v51.8"
-195,"7139",41,"29902-20170214155712_v51.8"
198,"8428",21,"25802-20170214155712_v51.8"
-467,"8387",33,"31202-20170214155712_v51.8"
1453,"8365",57,"24902-20170214155712_v51.8"
237,"8433",21,"26701-20170214155712_v51.8"
-232,"8686",40,"26702-20170214155712_v51.8"
-298,"7345",81,"00710-20170214155712_v51.8"
-286,"7089",40,"23301-20170214155712_v51.8"
82,"7128",2,"25502-20170214155712_v51.8"
80,"8504",9,"27702-20170214155712_v51.8"
-209,"8451",36,"27702-20170214155712_v51.8"
7,"5162",17,"17002-20170214155712_v51.8"
187,"7148",6,"24902-20170214155712_v51.8"
-226,"8532",22,"27402-20170214155712_v51.8"
373,"8292",41,"24902-20170214155712_v51.8"
404,"7105",55,"24901-20170214155712_v51.8"
-506,"7151",18,"27401-20170214155712_v51.8"
209,"7151",39,"25801-20170214155712_v51.8"
164,"3551",53,"85801-20170214155712_v51.8"
224,"1334",5,"83902-20170214155712_v51.8"
-38,"7133",24,"02001-20170214155712_v51.8"
-56,"7156",5,"51502-20170214155712_v51.8"
-95,"7201",37,"31201-20170214155712_v51.8"
135,"4744",20,"98204-20170214155712_v51.8"
104,"3197",27,"87501-20170214155712_v51.8"
-296,"7052",7,"79702-20170214155712_v51.8"
209,"7059",13,"79702-20170214155712_v51.8"
-152,"7131",11,"79702-20170214155712_v51.8"
-340,"1072",19,"79702-20170214155712_v51.8"
-50,"1067",2,"79702-20170214155712_v51.8"
338,"7525",19,"59501-20170214155712_v51.8"
-182,"7191",65,"72101-20170214155712_v51.8"
-150,"8044",34,"72101-20170214155712_v51.8"
293,"8978",44,"72101-20170214155712_v51.8"
-81,"7202",13,"73102-20170214155712_v51.8"
30,"1404",28,"73102-20170214155712_v51.8"
80,"8879",45,"73102-20170214155712_v51.8"
7,"7105",31,"79902-20170214155712_v51.8"
33,"7212",21,"79902-20170214155712_v51.8"
3,"7208",24,"79801-20170214155712_v51.8"
440,"7455",2,"62501-20170214155712_v51.8"
-136,"7028",44,"63501-20170214155712_v51.8"
-211,"7734",40,"63502-20170214155712_v51.8"
71,"7217",12,"02002-20170214155712_v51.8"
-42,"7846",40,"71901-20170214155712_v51.8"
391,"7957",35,"75602-20170214155712_v51.8"
-334,"8001",29,"03002-20170214155712_v51.8"
171,"7821",45,"71902-20170214155712_v51.8"
-101,"7201",23,"60501-20170214155712_v51.8"
309,"7141",65,"51501-20170214155712_v51.8"
1002,"1323",51,"76701-20170214155712_v51.8"
1324,"8581",42,"39002-20170214155712_v51.8"
497,"4111",61,"87901-20170214155712_v51.8"
75,"3302",12,"87502-20170214155712_v51.8"
-44,"3034",17,"83901-20170214155712_v51.8"
12,"4759",17,"98205-20170214155712_v51.8"
100,"3245",30,"85802-20170214155712_v51.8"
49,"4831",12,"98105-20170214155712_v51.8"
225,"3113",42,"87902-20170214155712_v51.8"
-210,"4785",47,"98301-20170214155712_v51.8"
11,"5748",33,"15402-20170214155712_v51.8"
-414,"5914",20,"17201-20170214155712_v51.8"
1738,"7105",45,"22101-20170214155712_v51.8"
418,"8148",34,"22302-20170214155712_v51.8"
115,"5332",35,"14902-20170214155712_v51.8"
126,"7133",76,"13601-20170214155712_v51.8"
562,"5913",38,"04901-20170214155712_v51.8"
-729,"8101",69,"15401-20170214155712_v51.8"
277,"8866",17,"22102-20170214155712_v51.8"
139,"7084",3,"15302-20170214155712_v51.8"
165,"5423",37,"15301-20170214155712_v51.8"
54,"8151",30,"11501-20170214155712_v51.8"
838,"8019",66,"00709-20170214155712_v51.8"
-174,"8315",35,"24901-20170214155712_v51.8"
346,"7999",19,"23302-20170214155712_v51.8"
3000,"7345",81,"00710-20170214155712_v51.8"
291,"5841",45,"13602-20170214155712_v51.8"
151,"7148",6,"22302-20170214155712_v51.8"
29,"8130",19,"11302-20170214155712_v51.8"
252,"8233",13,"22301-20170214155712_v51.8"
-493,"7085",27,"03001-20170214155712_v51.8"
155,"3292",7,"84302-20170214155712_v51.8"
10,"7950",21,"75601-20170214155712_v51.8"
1041,"7087",29,"03001-20170214155712_v51.8"
2,"1626",2,"13902-20170214155712_v51.8"
302,"7089",70,"72101-20170214155712_v51.8"
144,"7124",13,"72101-20170214155712_v51.8"
1070,"8228",42,"73102-20170214155712_v51.8"
72,"5768",15,"13601-20170214155712_v51.8"
-114,"8211",38,"22401-20170214155712_v51.8"
23,"4402",24,"89102-20170214155712_v51.8"
-176,"8701",19,"30201-20170214155712_v51.8"
54,"7054",8,"79702-20170214155712_v51.8"
91,"7208",12,"79902-20170214155712_v51.8"
92,"7179",35,"79801-20170214155712_v51.8"
-373,"5095",40,"04902-20170214155712_v51.8"
110,"5847",39,"14901-20170214155712_v51.8"
153,"7159",5,"62502-20170214155712_v51.8"
31,"8523",22,"27701-20170214155712_v51.8"
-141,"4084",10,"95502-20170214155712_v51.8"
171,"4130",16,"97402-20170214155712_v51.8"
64,"4023",19,"97601-20170214155712_v51.8"
-207,"4000",23,"95504-20170214155712_v51.8"
