"delay","stop.id","stop.sequence","route"
-329,"5914",20,"17201-20170214155712_v51.8"
1045,"1405",41,"39002-20170214155712_v51.8"
210,"7811",48,"51502-20170214155712_v51.8"
341,"1350",40,"32102-20170214155712_v51.8"
245,"8031",65,"00705-20170214155712_v51.8"
232,"7049",29,"02001-20170214155712_v51.8"
-54,"7233",22,"02001-20170214155712_v51.8"
-28,"7842",38,"71901-20170214155712_v51.8"
3,"8491",28,"02002-20170214155712_v51.8"
76,"7269",10,"02002-20170214155712_v51.8"
-425,"7089",44,"26701-20170214155712_v51.8"
209,"7176",5,"29902-20170214155712_v51.8"
9,"7055",1,"39002-20170214155712_v51.8"
58,"8514",14,"27402-20170214155712_v51.8"
-285,"8479",23,"31202-20170214155712_v51.8"
-47,"8420",17,"25802-20170214155712_v51.8"
101,"8601",37,"29901-20170214155712_v51.8"
-317,"8532",22,"27402-20170214155712_v51.8"
627,"7425",32,"00709-20170214155712_v51.8"
204,"8908",36,"25802-20170214155712_v51.8"
792,"8928",34,"23302-20170214155712_v51.8"
-81,"4695",43,"98301-20170214155712_v51.8"
32,"3930",4,"91301-20170214155712_v51.8"
132,"4831",14,"98108-20170214155712_v51.8"
-143,"8044",20,"23302-20170214155712_v51.8"
-291,"1414",30,"51502-20170214155712_v51.8"
320,"8500",5,"26702-20170214155712_v51.8"
405,"8703",32,"31201-20170214155712_v51.8"
-82,"7202",7,"30202-20170214155712_v51.8"
281,"1047",77,"00706-20170214155712_v51.8"
197,"4774",22,"98302-20170214155712_v51.8"
-130,"7239",70,"71902-20170214155712_v51.8"
-25,"7168",4,"25802-20170214155712_v51.8"
-629,"1090",52,"22201-20170214155712_v51.8"
35,"8201",36,"23301-20170214155712_v51.8"
-428,"7024",39,"27701-20170214155712_v51.8"
-6,"8355",50,"24902-20170214155712_v51.8"
8,"8664",32,"27702-20170214155712_v51.8"
678,"8902",3,"25801-20170214155712_v51.8"
215,"8428",21,"25802-20170214155712_v51.8"
80,"8963",16,"27701-20170214155712_v51.8"
219,"1456",32,"22402-20170214155712_v51.8"
401,"5289",32,"15301-20170214155712_v51.8"
109,"5141",15,"17004-20170214155712_v51.8"
-741,"5841",71,"15302-20170214155712_v51.8"
33,"5334",34,"14902-20170214155712_v51.8"
334,"5882",42,"13502-20170214155712_v51.8"
222,"5074",26,"04902-20170214155712_v51.8"
393,"8676",35,"26702-20170214155712_v51.8"
204,"8420",17,"26702-20170214155712_v51.8"
126,"7166",8,"24802-20170214155712_v51.8"
196,"8458",40,"24302-20170214155712_v51.8"
446,"7147",50,"24901-20170214155712_v51.8"
7,"7014",4,"24902-20170214155712_v51.8"
154,"8584",42,"25802-20170214155712_v51.8"
249,"7149",40,"25801-20170214155712_v51.8"
3000,"7022",3,"24602-20170214155712_v51.8"
94,"8448",31,"26702-20170214155712_v51.8"
-77,"8453",4,"23301-20170214155712_v51.8"
235,"5908",58,"24902-20170214155712_v51.8"
-234,"7055",45,"39001-20170214155712_v51.8"
-200,"8703",18,"30201-20170214155712_v51.8"
132,"8325",30,"24901-20170214155712_v51.8"
164,"3547",9,"87502-20170214155712_v51.8"
-81,"4407",12,"87004-20170214155712_v51.8"
163,"3191",24,"87501-20170214155712_v51.8"
91,"7435",12,"62501-20170214155712_v51.8"
118,"7324",13,"76702-20170214155712_v51.8"
375,"7901",61,"51502-20170214155712_v51.8"
-14,"8163",38,"39002-20170214155712_v51.8"
-990,"4712",59,"99204-20170214155712_v51.8"
-3,"4815",11,"98105-20170214155712_v51.8"
106,"3101",46,"85802-20170214155712_v51.8"
178,"4010",31,"91302-20170214155712_v51.8"
-56,"3028",29,"76004-20170214155712_v51.8"
150,"1061",1,"79702-20170214155712_v51.8"
42,"7051",15,"79702-20170214155712_v51.8"
-44,"1342",5,"79702-20170214155712_v51.8"
-305,"7054",8,"79702-20170214155712_v51.8"
-48,"7059",13,"79702-20170214155712_v51.8"
281,"7434",28,"62502-20170214155712_v51.8"
-368,"7818",57,"59502-20170214155712_v51.8"
-164,"7501",18,"52501-20170214155712_v51.8"
930,"7196",10,"73102-20170214155712_v51.8"
242,"1077",37,"73102-20170214155712_v51.8"
-23,"8496",15,"72101-20170214155712_v51.8"
1228,"8514",48,"72101-20170214155712_v51.8"
-10,"7115",62,"73102-20170214155712_v51.8"
1994,"8060",50,"72101-20170214155712_v51.8"
274,"8060",50,"72101-20170214155712_v51.8"
77,"7222",26,"79902-20170214155712_v51.8"
-50,"7105",31,"79902-20170214155712_v51.8"
-297,"7106",6,"79801-20170214155712_v51.8"
-148,"7212",21,"79902-20170214155712_v51.8"
237,"7180",23,"79801-20170214155712_v51.8"
100,"7189",31,"79801-20170214155712_v51.8"
-2,"7231",16,"79902-20170214155712_v51.8"
-127,"7049",34,"79902-20170214155712_v51.8"
-95,"7213",15,"79801-20170214155712_v51.8"
116,"7016",1,"79801-20170214155712_v51.8"
99,"7945",41,"75602-20170214155712_v51.8"
88,"7150",4,"62502-20170214155712_v51.8"
19,"7501",39,"59501-20170214155712_v51.8"
-23,"8064",42,"00714-20170214155712_v51.8"
188,"1498",45,"63502-20170214155712_v51.8"
-33,"1323",51,"76701-20170214155712_v51.8"
300,"7823",44,"71902-20170214155712_v51.8"
176,"7384",21,"76901-20170214155712_v51.8"
-535,"7003",50,"76901-20170214155712_v51.8"
42,"7788",19,"60502-20170214155712_v51.8"
80,"7412",18,"63502-20170214155712_v51.8"
-186,"7156",5,"51502-20170214155712_v51.8"
165,"7407",19,"60501-20170214155712_v51.8"
113,"7528",2,"75601-20170214155712_v51.8"
250,"7003",38,"74501-20170214155712_v51.8"
-135,"7608",16,"32202-20170214155712_v51.8"
247,"3568",4,"84302-20170214155712_v51.8"
185,"1090",4,"83902-20170214155712_v51.8"
-123,"3009",65,"83902-20170214155712_v51.8"
530,"3165",15,"86004-20170214155712_v51.8"
-190,"3602",20,"98601-20170214155712_v51.8"
283,"3598",18,"89102-20170214155712_v51.8"
-72,"4111",57,"85801-20170214155712_v51.8"
-550,"1079",64,"87901-20170214155712_v51.8"
-34,"4294",4,"88202-20170214155712_v51.8"
52,"4753",14,"98205-20170214155712_v51.8"
146,"3076",32,"87004-20170214155712_v51.8"
269,"3266",24,"83902-20170214155712_v51.8"
136,"3568",10,"85802-20170214155712_v51.8"
7,"3026",14,"83901-20170214155712_v51.8"
210,"5108",36,"08701-20170214155712_v51.8"
99,"8334",17,"22101-20170214155712_v51.8"
0,"5805",40,"14901-20170214155712_v51.8"
27,"7099",2,"22102-20170214155712_v51.8"
419,"8550",45,"22202-20170214155712_v51.8"
-50,"8151",30,"11501-20170214155712_v51.8"
534,"5095",36,"04901-20170214155712_v51.8"
261,"8146",26,"13502-20170214155712_v51.8"
499,"8137",53,"15401-20170214155712_v51.8"
-246,"8211",38,"22401-20170214155712_v51.8"
-586,"5906",36,"22302-20170214155712_v51.8"
7,"7148",6,"22402-20170214155712_v51.8"
125,"8202",10,"22002-20170214155712_v51.8"
-237,"5814",28,"13412-20170214155712_v51.8"
106,"4741",25,"98204-20170214155712_v51.8"
-464,"8501",17,"27401-20170214155712_v51.8"
456,"5810",43,"08702-20170214155712_v51.8"
678,"7422",50,"00706-20170214155712_v51.8"
78,"5795",28,"13601-20170214155712_v51.8"
-377,"7087",73,"13501-20170214155712_v51.8"
222,"8573",42,"22102-20170214155712_v51.8"
-23,"1611",65,"13502-20170214155712_v51.8"
110,"8866",17,"22102-20170214155712_v51.8"
230,"5284",45,"11302-20170214155712_v51.8"
261,"8017",21,"03002-20170214155712_v51.8"
1369,"7615",47,"51501-20170214155712_v51.8"
990,"8310",18,"24802-20170214155712_v51.8"
-85,"7342",40,"77002-20170214155712_v51.8"
60,"8318",22,"24602-20170214155712_v51.8"
320,"3170",36,"87502-20170214155712_v51.8"
-299,"8001",26,"00502-20170214155712_v51.8"
49,"7616",23,"32102-20170214155712_v51.8"
-25,"1626",2,"13902-20170214155712_v51.8"
1532,"1056",19,"72101-20170214155712_v51.8"
14,"7198",11,"73102-20170214155712_v51.8"
-65,"1077",37,"73102-20170214155712_v51.8"
1317,"7652",8,"70302-20170214155712_v51.8"
369,"8120",14,"11502-20170214155712_v51.8"
4,"7084",3,"15302-20170214155712_v51.8"
-169,"4553",11,"98501-20170214155712_v51.8"
176,"3166",31,"87902-20170214155712_v51.8"
-211,"7131",11,"79702-20170214155712_v51.8"
211,"7196",9,"79902-20170214155712_v51.8"
173,"7131",18,"79801-20170214155712_v51.8"
325,"5874",45,"22402-20170214155712_v51.8"
407,"8866",17,"22302-20170214155712_v51.8"
17,"7189",39,"63501-20170214155712_v51.8"
152,"7428",27,"65502-20170214155712_v51.8"
169,"3362",29,"89101-20170214155712_v51.8"
29,"8522",17,"27402-20170214155712_v51.8"
80,"7024",23,"27401-20170214155712_v51.8"
185,"8500",7,"27702-20170214155712_v51.8"
10,"7026",1,"27402-20170214155712_v51.8"
19,"4160",10,"97301-20170214155712_v51.8"
46,"4030",25,"97301-20170214155712_v51.8"
254,"4084",10,"95802-20170214155712_v51.8"
43,"3349",48,"97607-20170214155712_v51.8"
182,"4078",15,"97604-20170214155712_v51.8"
-187,"3961",28,"95801-20170214155712_v51.8"
105,"4110",13,"97402-20170214155712_v51.8"
123,"4010",18,"95501-20170214155712_v51.8"
-203,"3877",15,"91506-20170214155712_v51.8"
114,"3565",36,"95701-20170214155712_v51.8"
253,"4104",4,"95701-20170214155712_v51.8"
138,"4245",6,"95702-20170214155712_v51.8"
-124,"3901",39,"95704-20170214155712_v51.8"
-166,"3769",33,"95504-20170214155712_v51.8"
130,"4053",14,"97501-20170214155712_v51.8"
121,"7036",3,"95502-20170214155712_v51.8"
-64,"4134",16,"97406-20170214155712_v51.8"
158,"3881",20,"95502-20170214155712_v51.8"
31,"7034",2,"97302-20170214155712_v51.8"
-891,"6955",58,"30902-20170214155712_v51.8"
-147,"2569",11,"37701-20170214155712_v51.8"
37,"2553",2,"37102-20170214155712_v51.8"
64,"6923",38,"36101-20170214155712_v51.8"
-255,"6739",23,"36601-20170214155712_v51.8"
335,"1771",48,"03301-20170214155712_v51.8"
133,"2664",6,"36501-20170214155712_v51.8"
-24,"2357",37,"36501-20170214155712_v51.8"
54,"2553",2,"03301-20170214155712_v51.8"
286,"2668",8,"37802-20170214155712_v51.8"
20,"6004",6,"03302-20170214155712_v51.8"
16,"2586",7,"37402-20170214155712_v51.8"
-289,"6376",53,"36101-20170214155712_v51.8"
274,"2403",16,"03301-20170214155712_v51.8"
681,"2254",30,"36102-20170214155712_v51.8"
110,"2521",12,"37601-20170214155712_v51.8"
64,"2335",29,"03301-20170214155712_v51.8"
9,"2769",2,"37101-20170214155712_v51.8"
271,"7071",9,"10001-20170214155712_v51.8"
101,"4063",4,"10004-20170214155712_v51.8"
-125,"3221",6,"10002-20170214155712_v51.8"
84,"4569",9,"10004-20170214155712_v51.8"
-49,"4229",8,"10004-20170214155712_v51.8"
108,"7036",3,"10002-20170214155712_v51.8"
32,"4223",7,"10002-20170214155712_v51.8"
-276,"4065",5,"10001-20170214155712_v51.8"
-310,"7071",10,"10003-20170214155712_v51.8"
-277,"4226",2,"10003-20170214155712_v51.8"
-27,"2524",40,"03302-20170214155712_v51.8"
