"delay","stop.id","stop.sequence","route"
254,"8243",8,"22301-20170214155712_v51.8"
1197,"7329",38,"76901-20170214155712_v51.8"
10,"3630",2,"89102-20170214155712_v51.8"
302,"3547",9,"87502-20170214155712_v51.8"
-328,"7147",20,"27401-20170214155712_v51.8"
1806,"7034",11,"88104-20170214155712_v51.8"
293,"7207",34,"31201-20170214155712_v51.8"
-654,"7141",41,"32201-20170214155712_v51.8"
219,"5847",12,"22401-20170214155712_v51.8"
168,"8786",22,"01101-20170214155712_v51.8"
-212,"5973",33,"14501-20170214155712_v51.8"
-46,"7537",13,"59501-20170214155712_v51.8"
183,"7149",50,"53205-20170214155712_v51.8"
89,"7821",1,"63501-20170214155712_v51.8"
436,"7146",3,"32102-20170214155712_v51.8"
59,"8272",8,"23301-20170214155712_v51.8"
358,"1091",74,"00706-20170214155712_v51.8"
71,"7401",38,"77101-20170214155712_v51.8"
-233,"8678",36,"26702-20170214155712_v51.8"
323,"8419",26,"25801-20170214155712_v51.8"
-140,"8300",14,"24902-20170214155712_v51.8"
90,"8384",7,"31201-20170214155712_v51.8"
63,"7147",41,"25801-20170214155712_v51.8"
843,"7024",39,"27701-20170214155712_v51.8"
321,"7151",41,"29901-20170214155712_v51.8"
104,"7147",43,"26701-20170214155712_v51.8"
1053,"8309",24,"23301-20170214155712_v51.8"
295,"8298",44,"24902-20170214155712_v51.8"
413,"8663",14,"29901-20170214155712_v51.8"
-198,"8714",13,"30202-20170214155712_v51.8"
182,"7059",30,"30201-20170214155712_v51.8"
-701,"8201",18,"24601-20170214155712_v51.8"
-247,"8171",33,"39002-20170214155712_v51.8"
-70,"8211",5,"22001-20170214155712_v51.8"
367,"8816",27,"00708-20170214155712_v51.8"
-10,"5373",10,"04901-20170214155712_v51.8"
-155,"8307",10,"24601-20170214155712_v51.8"
222,"7064",2,"31202-20170214155712_v51.8"
1645,"7345",82,"00706-20170214155712_v51.8"
-13,"8515",10,"27401-20170214155712_v51.8"
34,"5908",1,"24901-20170214155712_v51.8"
-170,"8413",13,"25503-20170214155712_v51.8"
-107,"8672",38,"29902-20170214155712_v51.8"
191,"4745",23,"98206-20170214155712_v51.8"
385,"3086",54,"85804-20170214155712_v51.8"
3000,"4787",9,"98107-20170214155712_v51.8"
-161,"7038",55,"87705-20170214155712_v51.8"
109,"8314",22,"23302-20170214155712_v51.8"
43,"7624",29,"32102-20170214155712_v51.8"
578,"7145",36,"62501-20170214155712_v51.8"
-164,"7189",41,"65501-20170214155712_v51.8"
2109,"7141",37,"52501-20170214155712_v51.8"
36,"8087",9,"02001-20170214155712_v51.8"
-402,"7201",30,"62501-20170214155712_v51.8"
942,"7089",43,"24805-20170214155712_v51.8"
-311,"8501",17,"27401-20170214155712_v51.8"
-134,"7149",40,"25801-20170214155712_v51.8"
695,"1456",32,"22102-20170214155712_v51.8"
191,"7089",51,"24901-20170214155712_v51.8"
57,"8501",22,"25501-20170214155712_v51.8"
-244,"8501",40,"26701-20170214155712_v51.8"
616,"8946",27,"27702-20170214155712_v51.8"
3000,"4621",6,"98301-20170214155712_v51.8"
-488,"7135",30,"03003-20170214155712_v51.8"
3000,"8355",1,"24803-20170214155712_v51.8"
-58,"3010",3,"88201-20170214155712_v51.8"
404,"7147",7,"88104-20170214155712_v51.8"
189,"3586",4,"89101-20170214155712_v51.8"
-161,"8001",29,"03002-20170214155712_v51.8"
