"delay","stop.id","stop.sequence","route"
435,"5703",26,"09701-20170214155712_v51.8"
1081,"1443",40,"09951-20170214155712_v51.8"
199,"3151",15,"87501-20170214155712_v51.8"
-491,"8203",17,"24601-20170214155712_v51.8"
306,"5787",20,"13503-20170214155712_v51.8"
456,"5299",33,"14901-20170214155712_v51.8"
101,"7061",15,"24001-20170214155712_v51.8"
-56,"7836",35,"71901-20170214155712_v51.8"
813,"3217",18,"05453-20170214155712_v51.8"
144,"3237",12,"86303-20170214155712_v51.8"
-367,"8501",17,"27401-20170214155712_v51.8"
-52,"7886",17,"71505-20170214155712_v51.8"
112,"7970",39,"32202-20170214155712_v51.8"
-112,"7151",27,"30201-20170214155712_v51.8"
-17,"8894",14,"01002-20170214155712_v51.8"
83,"7151",27,"30201-20170214155712_v51.8"
647,"8594",17,"25803-20170214155712_v51.8"
198,"7604",14,"32202-20170214155712_v51.8"
150,"7180",6,"30202-20170214155712_v51.8"
-376,"8205",16,"24601-20170214155712_v51.8"
32,"5887",18,"17004-20170214155712_v51.8"
-70,"7757",27,"77003-20170214155712_v51.8"
120,"5446",24,"14501-20170214155712_v51.8"
255,"7312",8,"76702-20170214155712_v51.8"
-234,"1323",39,"74501-20170214155712_v51.8"
246,"8491",28,"02002-20170214155712_v51.8"
372,"8497",12,"00501-20170214155712_v51.8"
23,"7525",63,"71902-20170214155712_v51.8"
459,"1626",1,"13901-20170214155712_v51.8"
-56,"7164",3,"31202-20170214155712_v51.8"
208,"7151",41,"31201-20170214155712_v51.8"
-352,"7105",47,"24805-20170214155712_v51.8"
239,"8203",45,"24909-20170214155712_v51.8"
434,"8005",78,"00705-20170214155712_v51.8"
153,"8843",14,"01001-20170214155712_v51.8"
350,"7109",20,"00501-20170214155712_v51.8"
980,"1516",10,"01053-20170214155712_v51.8"
762,"7115",17,"09551-20170214155712_v51.8"
381,"7063",23,"26709-20170214155712_v51.8"
-130,"8201",39,"24805-20170214155712_v51.8"
-104,"7151",8,"26707-20170214155712_v51.8"
440,"8505",36,"25801-20170214155712_v51.8"
859,"8811",13,"23301-20170214155712_v51.8"
21,"5908",1,"24909-20170214155712_v51.8"
379,"7201",37,"31201-20170214155712_v51.8"
1362,"8615",41,"09951-20170214155712_v51.8"
207,"8314",20,"24902-20170214155712_v51.8"
69,"8401",19,"25501-20170214155712_v51.8"
1119,"8925",12,"24305-20170214155712_v51.8"
13,"8594",1,"25501-20170214155712_v51.8"
382,"8315",27,"24803-20170214155712_v51.8"
-14,"8403",18,"25501-20170214155712_v51.8"
1932,"8615",41,"09951-20170214155712_v51.8"
474,"7099",2,"24902-20170214155712_v51.8"
556,"8931",18,"24805-20170214155712_v51.8"
130,"7335",65,"75703-20170214155712_v51.8"
-452,"7141",37,"62501-20170214155712_v51.8"
907,"4438",35,"05251-20170214155712_v51.8"
1391,"3345",41,"03155-20170214155712_v51.8"
1657,"3149",34,"03351-20170214155712_v51.8"
147,"7449",5,"00701-20170214155712_v51.8"
206,"7170",4,"29902-20170214155712_v51.8"
1068,"1753",14,"03051-20170214155712_v51.8"
2816,"8533",1,"27401-20170214155712_v51.8"
36,"8915",9,"25801-20170214155712_v51.8"
211,"8659",15,"29901-20170214155712_v51.8"
391,"8629",29,"29901-20170214155712_v51.8"
811,"8229",15,"22301-20170214155712_v51.8"
-188,"1643",19,"17201-20170214155712_v51.8"
728,"7406",10,"60502-20170214155712_v51.8"
197,"8445",15,"01955-20170214155712_v51.8"
219,"8040",29,"00706-20170214155712_v51.8"
-173,"7055",31,"30201-20170214155712_v51.8"
623,"5908",45,"23302-20170214155712_v51.8"
84,"8713",14,"30201-20170214155712_v51.8"
563,"8311",23,"24301-20170214155712_v51.8"
359,"8162",6,"39001-20170214155712_v51.8"
122,"8696",33,"29902-20170214155712_v51.8"
429,"7438",58,"00702-20170214155712_v51.8"
270,"8729",7,"30201-20170214155712_v51.8"
233,"4748",18,"98204-20170214155712_v51.8"
325,"4065",24,"87303-20170214155712_v51.8"
336,"8713",14,"30201-20170214155712_v51.8"
482,"8276",7,"24301-20170214155712_v51.8"
174,"7525",19,"59501-20170214155712_v51.8"
176,"8881",31,"32101-20170214155712_v51.8"
406,"7703",7,"01953-20170214155712_v51.8"
221,"7417",27,"65501-20170214155712_v51.8"
-85,"7227",33,"62501-20170214155712_v51.8"
69,"7059",21,"31005-20170214155712_v51.8"
-18,"7156",5,"59502-20170214155712_v51.8"
-33,"7631",15,"32201-20170214155712_v51.8"
1154,"8682",38,"26702-20170214155712_v51.8"
543,"7205",21,"30201-20170214155712_v51.8"
231,"3068",24,"83909-20170214155712_v51.8"
218,"8443",16,"26709-20170214155712_v51.8"
656,"8235",22,"22101-20170214155712_v51.8"
656,"1406",15,"23302-20170214155712_v51.8"
107,"8428",21,"25802-20170214155712_v51.8"
344,"1409",17,"31201-20170214155712_v51.8"
392,"1501",36,"59501-20170214155712_v51.8"
88,"7059",19,"02003-20170214155712_v51.8"
-5,"7058",27,"25501-20170214155712_v51.8"
26,"8533",1,"27401-20170214155712_v51.8"
-379,"7159",13,"88103-20170214155712_v51.8"
-265,"7147",20,"27401-20170214155712_v51.8"
124,"8272",16,"24803-20170214155712_v51.8"
514,"7840",14,"07453-20170214155712_v51.8"
449,"3208",26,"02353-20170214155712_v51.8"
205,"4228",15,"88201-20170214155712_v51.8"
-939,"3213",20,"87301-20170214155712_v51.8"
28,"5074",1,"04011-20170214155712_v51.8"
436,"3157",21,"76003-20170214155712_v51.8"
-54,"7145",47,"32101-20170214155712_v51.8"
29,"7055",45,"39001-20170214155712_v51.8"
-19,"5913",17,"12101-20170214155712_v51.8"
279,"7601",33,"39001-20170214155712_v51.8"
-537,"8203",36,"26703-20170214155712_v51.8"
-139,"7189",41,"65501-20170214155712_v51.8"
-585,"7024",23,"27401-20170214155712_v51.8"
1090,"8817",24,"24003-20170214155712_v51.8"
302,"8641",23,"29901-20170214155712_v51.8"
380,"7688",19,"50007-20170214155712_v51.8"
400,"7146",5,"24302-20170214155712_v51.8"
-301,"7087",66,"11301-20170214155712_v51.8"
275,"5423",39,"15011-20170214155712_v51.8"
35,"8138",22,"11302-20170214155712_v51.8"
87,"7147",48,"22201-20170214155712_v51.8"
329,"5913",17,"04801-20170214155712_v51.8"
125,"5227",3,"20911-20170214155712_v51.8"
205,"8151",3,"10201-20170214155712_v51.8"
-227,"8129",55,"13501-20170214155712_v51.8"
918,"8207",24,"22301-20170214155712_v51.8"
-281,"7083",33,"13011-20170214155712_v51.8"
-283,"7087",73,"15401-20170214155712_v51.8"
141,"5334",34,"14902-20170214155712_v51.8"
128,"5867",11,"22401-20170214155712_v51.8"
68,"8114",12,"13502-20170214155712_v51.8"
-7,"8098",1,"75703-20170214155712_v51.8"
622,"3250",14,"02753-20170214155712_v51.8"
692,"4486",14,"07153-20170214155712_v51.8"
683,"7726",13,"07151-20170214155712_v51.8"
1010,"4222",47,"04751-20170214155712_v51.8"
-364,"7058",45,"26701-20170214155712_v51.8"
1206,"7059",32,"24003-20170214155712_v51.8"
212,"7168",6,"27702-20170214155712_v51.8"
97,"7168",4,"25802-20170214155712_v51.8"
57,"8315",6,"24601-20170214155712_v51.8"
-440,"7058",12,"26707-20170214155712_v51.8"
21,"8427",24,"26701-20170214155712_v51.8"
314,"8505",20,"25501-20170214155712_v51.8"
-241,"1088",24,"24601-20170214155712_v51.8"
-34,"8523",6,"27401-20170214155712_v51.8"
-3,"8687",6,"26709-20170214155712_v51.8"
-383,"7147",20,"27401-20170214155712_v51.8"
-238,"1090",25,"24601-20170214155712_v51.8"
43,"8309",9,"24601-20170214155712_v51.8"
-228,"8505",15,"27401-20170214155712_v51.8"
-131,"8200",9,"22302-20170214155712_v51.8"
773,"8243",23,"22401-20170214155712_v51.8"
1153,"5423",37,"15303-20170214155712_v51.8"
292,"7209",38,"22201-20170214155712_v51.8"
273,"8137",10,"13505-20170214155712_v51.8"
285,"7086",42,"22101-20170214155712_v51.8"
-33,"8137",53,"15401-20170214155712_v51.8"
170,"8101",43,"20911-20170214155712_v51.8"
-74,"7147",12,"22001-20170214155712_v51.8"
300,"1090",27,"22303-20170214155712_v51.8"
89,"7058",27,"25501-20170214155712_v51.8"
16,"8507",14,"27401-20170214155712_v51.8"
491,"8594",17,"25803-20170214155712_v51.8"
485,"8431",4,"25503-20170214155712_v51.8"
-468,"7149",19,"27401-20170214155712_v51.8"
253,"8277",15,"24003-20170214155712_v51.8"
75,"7058",45,"26701-20170214155712_v51.8"
-518,"7151",41,"29901-20170214155712_v51.8"
971,"7214",28,"01055-20170214155712_v51.8"
73,"8403",36,"26701-20170214155712_v51.8"
-198,"8961",15,"27701-20170214155712_v51.8"
395,"8594",1,"25501-20170214155712_v51.8"
-534,"1088",24,"24601-20170214155712_v51.8"
379,"8417",11,"25501-20170214155712_v51.8"
225,"8191",23,"39002-20170214155712_v51.8"
75,"8416",15,"26702-20170214155712_v51.8"
-392,"8387",33,"31202-20170214155712_v51.8"
796,"8273",32,"24902-20170214155712_v51.8"
-384,"7175",39,"29901-20170214155712_v51.8"
-419,"7141",22,"27401-20170214155712_v51.8"
2,"8519",8,"27401-20170214155712_v51.8"
-869,"1079",33,"76003-20170214155712_v51.8"
723,"3345",22,"01455-20170214155712_v51.8"
21,"4222",2,"88103-20170214155712_v51.8"
-428,"1079",26,"99101-20170214155712_v51.8"
-622,"7091",52,"87501-20170214155712_v51.8"
-506,"7038",27,"86003-20170214155712_v51.8"
-14,"3207",13,"87403-20170214155712_v51.8"
-383,"4222",27,"85003-20170214155712_v51.8"
-585,"1079",33,"85003-20170214155712_v51.8"
1034,"4438",22,"01857-20170214155712_v51.8"
113,"7779",11,"60501-20170214155712_v51.8"
491,"3323",10,"05351-20170214155712_v51.8"
478,"3213",34,"87501-20170214155712_v51.8"
334,"7818",36,"75703-20170214155712_v51.8"
-57,"8087",9,"02003-20170214155712_v51.8"
389,"7688",14,"50501-20170214155712_v51.8"
-129,"8413",10,"26705-20170214155712_v51.8"
438,"8538",22,"70302-20170214155712_v51.8"
1571,"7783",35,"03151-20170214155712_v51.8"
38,"7599",43,"50502-20170214155712_v51.8"
139,"7612",18,"53206-20170214155712_v51.8"
334,"7183",42,"63501-20170214155712_v51.8"
-61,"7202",18,"88103-20170214155712_v51.8"
138,"4545",33,"98802-20170214155712_v51.8"
1014,"3219",37,"04551-20170214155712_v51.8"
1301,"3632",23,"04155-20170214155712_v51.8"
384,"3360",22,"86303-20170214155712_v51.8"
707,"4426",14,"02857-20170214155712_v51.8"
-188,"4065",27,"87003-20170214155712_v51.8"
200,"3397",17,"81301-20170214155712_v51.8"
834,"8614",23,"00953-20170214155712_v51.8"
93,"4228",23,"87003-20170214155712_v51.8"
893,"3149",32,"87901-20170214155712_v51.8"
-147,"7018",9,"88103-20170214155712_v51.8"
-217,"7038",32,"87003-20170214155712_v51.8"
-369,"3173",17,"86003-20170214155712_v51.8"
498,"8029",31,"01001-20170214155712_v51.8"
191,"7049",16,"79702-20170214155712_v51.8"
-66,"7054",8,"79702-20170214155712_v51.8"
-73,"1061",20,"79702-20170214155712_v51.8"
-94,"7004",4,"79702-20170214155712_v51.8"
-137,"7131",11,"79702-20170214155712_v51.8"
-430,"1061",20,"79702-20170214155712_v51.8"
29,"1342",5,"79702-20170214155712_v51.8"
381,"7397",4,"77001-20170214155712_v51.8"
336,"1327",7,"32101-20170214155712_v51.8"
1254,"1508",15,"02851-20170214155712_v51.8"
305,"7201",23,"60501-20170214155712_v51.8"
188,"8035",43,"73102-20170214155712_v51.8"
1787,"7111",64,"73102-20170214155712_v51.8"
449,"8014",21,"72101-20170214155712_v51.8"
281,"7006",38,"72107-20170214155712_v51.8"
111,"8065",19,"73102-20170214155712_v51.8"
33,"1094",1,"73102-20170214155712_v51.8"
46,"7194",9,"73102-20170214155712_v51.8"
489,"1450",27,"73102-20170214155712_v51.8"
328,"7112",7,"72101-20170214155712_v51.8"
98,"7189",66,"72101-20170214155712_v51.8"
-289,"7106",6,"79801-20170214155712_v51.8"
-404,"7099",32,"79902-20170214155712_v51.8"
-324,"7134",20,"79902-20170214155712_v51.8"
493,"7179",35,"79801-20170214155712_v51.8"
-220,"7100",4,"79801-20170214155712_v51.8"
163,"7203",13,"79902-20170214155712_v51.8"
504,"7228",20,"79801-20170214155712_v51.8"
-297,"7222",26,"79902-20170214155712_v51.8"
77,"7219",12,"79801-20170214155712_v51.8"
257,"7135",17,"79801-20170214155712_v51.8"
-130,"8007",62,"00701-20170214155712_v51.8"
279,"7445",7,"62501-20170214155712_v51.8"
518,"7473",14,"06157-20170214155712_v51.8"
261,"7419",24,"63501-20170214155712_v51.8"
566,"7813",64,"75704-20170214155712_v51.8"
-61,"8153",39,"00701-20170214155712_v51.8"
884,"7410",15,"62504-20170214155712_v51.8"
88,"1306",3,"63501-20170214155712_v51.8"
365,"7405",27,"62501-20170214155712_v51.8"
148,"7374",17,"76901-20170214155712_v51.8"
343,"1323",42,"71501-20170214155712_v51.8"
641,"1420",59,"59501-20170214155712_v51.8"
72,"7339",33,"76901-20170214155712_v51.8"
352,"7958",46,"75703-20170214155712_v51.8"
179,"7410",6,"60504-20170214155712_v51.8"
374,"7967",31,"75704-20170214155712_v51.8"
245,"8008",5,"00702-20170214155712_v51.8"
138,"7429",18,"68501-20170214155712_v51.8"
138,"7028",46,"65501-20170214155712_v51.8"
-370,"7327",46,"74503-20170214155712_v51.8"
345,"7879",17,"71902-20170214155712_v51.8"
350,"7015",26,"00501-20170214155712_v51.8"
-52,"7217",12,"02002-20170214155712_v51.8"
-5,"7141",37,"62501-20170214155712_v51.8"
47,"8893",21,"03001-20170214155712_v51.8"
-51,"7149",38,"32201-20170214155712_v51.8"
529,"1350",40,"32102-20170214155712_v51.8"
572,"7908",7,"06253-20170214155712_v51.8"
-119,"7231",53,"59501-20170214155712_v51.8"
383,"7922",17,"75703-20170214155712_v51.8"
669,"8070",46,"00706-20170214155712_v51.8"
126,"7216",16,"02001-20170214155712_v51.8"
58,"7585",7,"65501-20170214155712_v51.8"
374,"8842",43,"01002-20170214155712_v51.8"
31,"7417",21,"62501-20170214155712_v51.8"
13,"7051",28,"02001-20170214155712_v51.8"
-51,"7836",16,"74501-20170214155712_v51.8"
1213,"7818",67,"00706-20170214155712_v51.8"
280,"8272",23,"24909-20170214155712_v51.8"
731,"3326",10,"02857-20170214155712_v51.8"
1427,"3343",31,"05353-20170214155712_v51.8"
306,"7219",8,"96201-20170214155712_v51.8"
-456,"1028",35,"89103-20170214155712_v51.8"
-1038,"1083",59,"99201-20170214155712_v51.8"
271,"3219",3,"96201-20170214155712_v51.8"
392,"4798",12,"98108-20170214155712_v51.8"
237,"4711",54,"98302-20170214155712_v51.8"
610,"3323",39,"85801-20170214155712_v51.8"
-61,"7037",21,"87403-20170214155712_v51.8"
195,"3596",19,"89102-20170214155712_v51.8"
-409,"3277",34,"89101-20170214155712_v51.8"
214,"1334",5,"83902-20170214155712_v51.8"
48,"7131",14,"96201-20170214155712_v51.8"
278,"3257",21,"85802-20170214155712_v51.8"
201,"3137",35,"83901-20170214155712_v51.8"
113,"3286",10,"84302-20170214155712_v51.8"
85,"3344",3,"04253-20170214155712_v51.8"
-301,"3361",22,"89103-20170214155712_v51.8"
127,"3081",13,"87901-20170214155712_v51.8"
-329,"3135",10,"86003-20170214155712_v51.8"
195,"4813",15,"98105-20170214155712_v51.8"
1078,"7787",33,"06456-20170214155712_v51.8"
429,"3345",31,"91303-20170214155712_v51.8"
-105,"4671",26,"98205-20170214155712_v51.8"
-435,"3219",53,"99201-20170214155712_v51.8"
-129,"4542",13,"98501-20170214155712_v51.8"
-235,"4850",17,"98601-20170214155712_v51.8"
-575,"3597",16,"89101-20170214155712_v51.8"
661,"3251",14,"01653-20170214155712_v51.8"
330,"7105",35,"22301-20170214155712_v51.8"
-454,"1627",51,"22402-20170214155712_v51.8"
178,"8111",51,"19511-20170214155712_v51.8"
280,"8213",4,"22001-20170214155712_v51.8"
190,"5373",10,"04901-20170214155712_v51.8"
52,"8151",3,"22301-20170214155712_v51.8"
459,"5544",16,"11503-20170214155712_v51.8"
24,"7099",2,"22402-20170214155712_v51.8"
-132,"8331",30,"22402-20170214155712_v51.8"
337,"5533",46,"11306-20170214155712_v51.8"
-34,"7086",35,"22103-20170214155712_v51.8"
318,"5080",31,"04902-20170214155712_v51.8"
339,"5245",33,"11301-20170214155712_v51.8"
81,"5518",9,"15301-20170214155712_v51.8"
97,"5221",10,"17203-20170214155712_v51.8"
95,"5034",21,"15301-20170214155712_v51.8"
-353,"8550",45,"22202-20170214155712_v51.8"
-749,"8115",52,"08501-20170214155712_v51.8"
321,"5080",27,"04901-20170214155712_v51.8"
-208,"5448",51,"08702-20170214155712_v51.8"
172,"8334",7,"22303-20170214155712_v51.8"
-495,"8101",67,"15301-20170214155712_v51.8"
56,"7038",29,"95201-20170214155712_v51.8"
