"delay","stop.id","stop.sequence","route"
234,"3568",10,"87502-20170214155712_v51.8"
153,"5859",7,"22401-20170214155712_v51.8"
-105,"1626",2,"13902-20170214155712_v51.8"
866,"4261",6,"07356-20170214155712_v51.8"
1217,"4261",5,"00958-20170214155712_v51.8"
15,"7026",1,"27402-20170214155712_v51.8"
164,"8500",5,"26702-20170214155712_v51.8"
-323,"8589",41,"31202-20170214155712_v51.8"
328,"7064",2,"30202-20170214155712_v51.8"
60,"1353",24,"70301-20170214155712_v51.8"
-216,"5411",29,"14501-20170214155712_v51.8"
62,"7201",37,"39001-20170214155712_v51.8"
485,"7762",10,"01052-20170214155712_v51.8"
491,"7412",16,"62502-20170214155712_v51.8"
-174,"7150",4,"59502-20170214155712_v51.8"
180,"7200",11,"63502-20170214155712_v51.8"
76,"8833",24,"24302-20170214155712_v51.8"
29,"1314",1,"00654-20170214155712_v51.8"
353,"8193",16,"39004-20170214155712_v51.8"
493,"8034",27,"01002-20170214155712_v51.8"
20,"8724",17,"30202-20170214155712_v51.8"
269,"1323",51,"76701-20170214155712_v51.8"
-18,"1323",1,"74502-20170214155712_v51.8"
1311,"1495",2,"01654-20170214155712_v51.8"
23,"7903",51,"53206-20170214155712_v51.8"
512,"7677",13,"00952-20170214155712_v51.8"
554,"8432",23,"25802-20170214155712_v51.8"
957,"8594",17,"25801-20170214155712_v51.8"
952,"8594",17,"25801-20170214155712_v51.8"
14,"7166",8,"24802-20170214155712_v51.8"
99,"7128",2,"25804-20170214155712_v51.8"
-124,"7151",41,"29901-20170214155712_v51.8"
267,"8195",21,"39002-20170214155712_v51.8"
0,"8280",35,"24902-20170214155712_v51.8"
152,"8667",12,"29901-20170214155712_v51.8"
12,"7058",43,"25801-20170214155712_v51.8"
42,"7625",5,"06252-20170214155712_v51.8"
393,"8432",20,"26704-20170214155712_v51.8"
201,"1745",22,"32202-20170214155712_v51.8"
110,"7413",8,"60503-20170214155712_v51.8"
59,"7302",3,"76702-20170214155712_v51.8"
228,"3043",12,"06160-20170214155712_v51.8"
40,"5908",1,"23301-20170214155712_v51.8"
33,"1097",25,"00701-20170214155712_v51.8"
489,"8606",9,"29902-20170214155712_v51.8"
279,"8419",28,"26701-20170214155712_v51.8"
-209,"7055",45,"31201-20170214155712_v51.8"
-6,"7055",1,"30202-20170214155712_v51.8"
756,"5859",35,"13501-20170214155712_v51.8"
772,"8719",25,"31201-20170214155712_v51.8"
60,"7625",5,"06156-20170214155712_v51.8"
15,"7063",28,"30201-20170214155712_v51.8"
595,"7285",26,"25502-20170214155712_v51.8"
336,"7151",48,"24901-20170214155712_v51.8"
193,"8416",15,"25802-20170214155712_v51.8"
717,"7444",64,"00708-20170214155712_v51.8"
320,"3304",4,"89102-20170214155712_v51.8"
222,"4783",7,"98107-20170214155712_v51.8"
1257,"3396",13,"02058-20170214155712_v51.8"
-109,"1468",7,"06358-20170214155712_v51.8"
