"delay","stop.id","stop.sequence","route"
762,"8589",26,"30202-20170214155712_v51.8"
35,"3122",46,"83902-20170214155712_v51.8"
-91,"8067",28,"32101-20170214155712_v51.8"
227,"7177",24,"30201-20170214155712_v51.8"
344,"7055",45,"39001-20170214155712_v51.8"
281,"7151",41,"31201-20170214155712_v51.8"
310,"8686",40,"26702-20170214155712_v51.8"
74,"8731",20,"31201-20170214155712_v51.8"
128,"7952",5,"32101-20170214155712_v51.8"
271,"8433",3,"25501-20170214155712_v51.8"
99,"7168",4,"25802-20170214155712_v51.8"
316,"8270",29,"24902-20170214155712_v51.8"
346,"7151",39,"25801-20170214155712_v51.8"
413,"8813",14,"23301-20170214155712_v51.8"
144,"8652",25,"29902-20170214155712_v51.8"
-228,"7148",6,"24902-20170214155712_v51.8"
245,"8301",43,"24901-20170214155712_v51.8"
-139,"8501",40,"26701-20170214155712_v51.8"
3000,"7139",1,"29901-20170214155712_v51.8"
-197,"4781",33,"98301-20170214155712_v51.8"
247,"3131",18,"87501-20170214155712_v51.8"
-98,"7087",33,"03003-20170214155712_v51.8"
40,"4835",2,"98402-20170214155712_v51.8"
133,"8906",12,"24901-20170214155712_v51.8"
187,"7316",9,"75704-20170214155712_v51.8"
-266,"7141",48,"32101-20170214155712_v51.8"
66,"7403",22,"60601-20170214155712_v51.8"
345,"7319",31,"74501-20170214155712_v51.8"
234,"8728",18,"30202-20170214155712_v51.8"
145,"1350",40,"32102-20170214155712_v51.8"
-372,"1090",43,"23301-20170214155712_v51.8"
52,"8310",18,"23302-20170214155712_v51.8"
378,"1419",29,"25802-20170214155712_v51.8"
252,"7715",16,"63501-20170214155712_v51.8"
454,"8607",34,"29901-20170214155712_v51.8"
-547,"8589",41,"31202-20170214155712_v51.8"
197,"7091",68,"83901-20170214155712_v51.8"
44,"5910",1,"11304-20170214155712_v51.8"
62,"5292",41,"15302-20170214155712_v51.8"
53,"1760",20,"59501-20170214155712_v51.8"
444,"8273",35,"23302-20170214155712_v51.8"
213,"7818",70,"00708-20170214155712_v51.8"
-73,"7687",58,"75704-20170214155712_v51.8"
489,"8766",74,"00707-20170214155712_v51.8"
132,"7509",26,"50501-20170214155712_v51.8"
33,"7064",2,"30202-20170214155712_v51.8"
-684,"7083",70,"15301-20170214155712_v51.8"
-2,"7099",2,"22102-20170214155712_v51.8"
-64,"7084",3,"11502-20170214155712_v51.8"
465,"8146",33,"22402-20170214155712_v51.8"
-71,"8202",10,"22402-20170214155712_v51.8"
281,"1627",56,"11502-20170214155712_v51.8"
273,"8404",9,"25502-20170214155712_v51.8"
10,"8763",10,"00708-20170214155712_v51.8"
329,"8416",15,"26702-20170214155712_v51.8"
58,"8066",46,"00708-20170214155712_v51.8"
-81,"7202",7,"31202-20170214155712_v51.8"
193,"7280",15,"00707-20170214155712_v51.8"
362,"8424",19,"25502-20170214155712_v51.8"
51,"8437",19,"26701-20170214155712_v51.8"
131,"3392",10,"89102-20170214155712_v51.8"
208,"8002",2,"03001-20170214155712_v51.8"
924,"7149",50,"53205-20170214155712_v51.8"
-341,"7239",70,"71902-20170214155712_v51.8"
-467,"8066",19,"32102-20170214155712_v51.8"
603,"7231",44,"50501-20170214155712_v51.8"
-21,"8409",15,"25501-20170214155712_v51.8"
139,"7667",18,"70303-20170214155712_v51.8"
-168,"3051",56,"87902-20170214155712_v51.8"
-69,"7018",9,"88103-20170214155712_v51.8"
243,"3481",15,"81301-20170214155712_v51.8"
-60,"7035",3,"79702-20170214155712_v51.8"
241,"7059",13,"79702-20170214155712_v51.8"
3,"1342",5,"79702-20170214155712_v51.8"
71,"7059",13,"79702-20170214155712_v51.8"
-183,"1061",20,"79702-20170214155712_v51.8"
164,"7368",14,"76901-20170214155712_v51.8"
135,"7850",17,"77101-20170214155712_v51.8"
-118,"8047",35,"73102-20170214155712_v51.8"
-129,"7113",63,"73102-20170214155712_v51.8"
325,"8018",23,"72101-20170214155712_v51.8"
396,"1031",69,"72101-20170214155712_v51.8"
233,"1094",69,"73102-20170214155712_v51.8"
625,"7023",3,"73102-20170214155712_v51.8"
248,"8708",17,"73102-20170214155712_v51.8"
-11,"7124",13,"72101-20170214155712_v51.8"
92,"7193",64,"72101-20170214155712_v51.8"
-54,"7228",20,"79801-20170214155712_v51.8"
-161,"7099",32,"79902-20170214155712_v51.8"
259,"7177",15,"79902-20170214155712_v51.8"
-164,"7016",36,"79801-20170214155712_v51.8"
-319,"7109",29,"79902-20170214155712_v51.8"
19,"7213",15,"79801-20170214155712_v51.8"
273,"7200",11,"79902-20170214155712_v51.8"
47,"7052",3,"79801-20170214155712_v51.8"
108,"7134",20,"79902-20170214155712_v51.8"
178,"7180",23,"79801-20170214155712_v51.8"
-37,"7185",33,"79801-20170214155712_v51.8"
309,"7428",27,"65502-20170214155712_v51.8"
152,"7150",4,"62502-20170214155712_v51.8"
125,"7408",11,"60602-20170214155712_v51.8"
531,"7183",44,"65501-20170214155712_v51.8"
3000,"7238",1,"71901-20170214155712_v51.8"
201,"1759",23,"75703-20170214155712_v51.8"
30,"8593",55,"01002-20170214155712_v51.8"
283,"1304",53,"01001-20170214155712_v51.8"
106,"7028",38,"62501-20170214155712_v51.8"
-190,"7450",36,"62502-20170214155712_v51.8"
112,"7405",27,"62501-20170214155712_v51.8"
-212,"1072",19,"79702-20170214155712_v51.8"
424,"7912",77,"75704-20170214155712_v51.8"
354,"4229",17,"88104-20170214155712_v51.8"
61,"3230",19,"87502-20170214155712_v51.8"
47,"4778",2,"98105-20170214155712_v51.8"
192,"7086",2,"87902-20170214155712_v51.8"
50,"8886",7,"03004-20170214155712_v51.8"
93,"3564",59,"87901-20170214155712_v51.8"
11,"7135",23,"02001-20170214155712_v51.8"
65,"4835",2,"98204-20170214155712_v51.8"
0,"4835",2,"98108-20170214155712_v51.8"
153,"3362",46,"85803-20170214155712_v51.8"
58,"7015",30,"02001-20170214155712_v51.8"
-176,"3630",11,"85804-20170214155712_v51.8"
69,"5249",27,"11501-20170214155712_v51.8"
238,"5026",17,"15301-20170214155712_v51.8"
194,"8130",20,"04902-20170214155712_v51.8"
-1,"8151",46,"15401-20170214155712_v51.8"
748,"5975",70,"13502-20170214155712_v51.8"
293,"8222",19,"22202-20170214155712_v51.8"
258,"5111",34,"08702-20170214155712_v51.8"
33,"5302",19,"14902-20170214155712_v51.8"
-626,"8861",37,"22201-20170214155712_v51.8"
663,"8147",48,"13501-20170214155712_v51.8"
-447,"5415",31,"14501-20170214155712_v51.8"
-719,"7105",45,"22101-20170214155712_v51.8"
64,"4719",42,"98302-20170214155712_v51.8"
-79,"3520",15,"81302-20170214155712_v51.8"
351,"4448",31,"84301-20170214155712_v51.8"
277,"7003",50,"76701-20170214155712_v51.8"
-93,"7087",70,"08703-20170214155712_v51.8"
-35,"7160",3,"25502-20170214155712_v51.8"
352,"7837",37,"71902-20170214155712_v51.8"
-20,"8149",19,"22401-20170214155712_v51.8"
61,"5795",23,"08701-20170214155712_v51.8"
-225,"5074",22,"04901-20170214155712_v51.8"
-342,"7151",43,"22401-20170214155712_v51.8"
-1,"7180",8,"53206-20170214155712_v51.8"
4,"7616",19,"59502-20170214155712_v51.8"
259,"7846",40,"71901-20170214155712_v51.8"
-139,"4010",31,"91302-20170214155712_v51.8"
-49,"7996",64,"75703-20170214155712_v51.8"
98,"8409",42,"72101-20170214155712_v51.8"
662,"8514",48,"72101-20170214155712_v51.8"
661,"1077",37,"73102-20170214155712_v51.8"
300,"5347",17,"14901-20170214155712_v51.8"
223,"4228",15,"88201-20170214155712_v51.8"
312,"3629",15,"89101-20170214155712_v51.8"
489,"1097",40,"00707-20170214155712_v51.8"
-217,"7054",8,"79702-20170214155712_v51.8"
125,"7190",6,"79902-20170214155712_v51.8"
-177,"7112",9,"79801-20170214155712_v51.8"
-122,"7018",35,"79902-20170214155712_v51.8"
267,"7644",36,"50502-20170214155712_v51.8"
-13,"7151",23,"25501-20170214155712_v51.8"
132,"8130",19,"15402-20170214155712_v51.8"
464,"8148",27,"13502-20170214155712_v51.8"
178,"8415",28,"25801-20170214155712_v51.8"
-37,"8088",19,"02002-20170214155712_v51.8"
-13,"3033",19,"83901-20170214155712_v51.8"
-245,"7024",23,"27401-20170214155712_v51.8"
-526,"7145",21,"27401-20170214155712_v51.8"
-383,"8532",22,"27702-20170214155712_v51.8"
2182,"7026",1,"27402-20170214155712_v51.8"
3000,"8451",1,"27701-20170214155712_v51.8"
127,"7148",4,"27402-20170214155712_v51.8"
52,"8508",11,"27402-20170214155712_v51.8"
-288,"8505",31,"27701-20170214155712_v51.8"
-113,"8521",7,"27401-20170214155712_v51.8"
404,"7202",18,"88103-20170214155712_v51.8"
487,"7036",12,"88104-20170214155712_v51.8"
225,"3870",7,"91505-20170214155712_v51.8"
77,"4084",10,"95802-20170214155712_v51.8"
76,"3957",31,"97603-20170214155712_v51.8"
-278,"7071",37,"97401-20170214155712_v51.8"
-97,"3786",29,"95701-20170214155712_v51.8"
287,"3619",20,"95702-20170214155712_v51.8"
284,"7130",7,"96604-20170214155712_v51.8"
99,"3302",3,"91506-20170214155712_v51.8"
-188,"4134",26,"97502-20170214155712_v51.8"
-408,"3959",33,"95501-20170214155712_v51.8"
99,"3873",10,"95801-20170214155712_v51.8"
76,"7036",3,"97402-20170214155712_v51.8"
-179,"4000",23,"95502-20170214155712_v51.8"
-18,"4132",17,"97302-20170214155712_v51.8"
30,"7035",30,"95801-20170214155712_v51.8"
424,"4017",23,"97301-20170214155712_v51.8"
-240,"2179",39,"36501-20170214155712_v51.8"
-3,"6044",32,"36602-20170214155712_v51.8"
285,"2560",10,"37202-20170214155712_v51.8"
-111,"2716",40,"36502-20170214155712_v51.8"
122,"7642",4,"03302-20170214155712_v51.8"
529,"2127",17,"36102-20170214155712_v51.8"
110,"6047",17,"03301-20170214155712_v51.8"
-176,"2179",33,"36601-20170214155712_v51.8"
87,"6020",14,"03302-20170214155712_v51.8"
172,"6033",25,"03301-20170214155712_v51.8"
522,"7649",43,"03301-20170214155712_v51.8"
64,"2658",10,"37302-20170214155712_v51.8"
56,"2171",30,"36101-20170214155712_v51.8"
25,"6846",22,"36202-20170214155712_v51.8"
116,"6011",37,"03301-20170214155712_v51.8"
206,"6048",22,"36201-20170214155712_v51.8"
154,"2553",2,"03301-20170214155712_v51.8"
347,"7036",3,"10002-20170214155712_v51.8"
-9,"4065",5,"10001-20170214155712_v51.8"
-280,"7071",9,"10001-20170214155712_v51.8"
258,"3355",5,"10004-20170214155712_v51.8"
-224,"4065",6,"10003-20170214155712_v51.8"
269,"3042",28,"88602-20170214155712_v51.8"
531,"4227",58,"88001-20170214155712_v51.8"
-48,"2127",1,"36602-20170214155712_v51.8"
225,"6048",54,"36102-20170214155712_v51.8"
-585,"2909",14,"39216-20170214155712_v51.8"
110,"2911",7,"39302-20170214155712_v51.8"
-58,"6974",5,"36601-20170214155712_v51.8"
25,"2927",7,"39102-20170214155712_v51.8"
-89,"2628",21,"37802-20170214155712_v51.8"
270,"2097",12,"36501-20170214155712_v51.8"
121,"2536",33,"03302-20170214155712_v51.8"
71,"6744",17,"36502-20170214155712_v51.8"
16,"5902",54,"08004-20170214155712_v51.8"
129,"3081",19,"88705-20170214155712_v51.8"
