"delay","stop.id","stop.sequence","route"
-65,"8717",12,"30201-20170214155712_v51.8"
-135,"3020",61,"83902-20170214155712_v51.8"
-26,"8607",35,"32101-20170214155712_v51.8"
-10,"7059",30,"30201-20170214155712_v51.8"
131,"1497",9,"01102-20170214155712_v51.8"
300,"7055",45,"31201-20170214155712_v51.8"
87,"8691",4,"26701-20170214155712_v51.8"
60,"8164",7,"39001-20170214155712_v51.8"
113,"8709",30,"31201-20170214155712_v51.8"
-297,"7631",18,"32101-20170214155712_v51.8"
267,"8419",10,"25501-20170214155712_v51.8"
203,"8420",17,"25802-20170214155712_v51.8"
46,"7099",2,"23302-20170214155712_v51.8"
107,"8699",10,"29901-20170214155712_v51.8"
215,"8298",44,"24902-20170214155712_v51.8"
87,"7128",2,"25502-20170214155712_v51.8"
447,"8309",24,"23301-20170214155712_v51.8"
3000,"1053",1,"24902-20170214155712_v51.8"
246,"8696",33,"29902-20170214155712_v51.8"
-214,"8308",17,"24902-20170214155712_v51.8"
-123,"7089",51,"24901-20170214155712_v51.8"
-254,"7058",45,"26701-20170214155712_v51.8"
230,"7164",3,"29902-20170214155712_v51.8"
-379,"4787",48,"98301-20170214155712_v51.8"
315,"3205",30,"87501-20170214155712_v51.8"
71,"4699",11,"98402-20170214155712_v51.8"
31,"8274",24,"24901-20170214155712_v51.8"
113,"7975",27,"75704-20170214155712_v51.8"
44,"7171",27,"60601-20170214155712_v51.8"
35,"1323",39,"74501-20170214155712_v51.8"
-10,"7447",6,"62501-20170214155712_v51.8"
-144,"7795",25,"30202-20170214155712_v51.8"
312,"7970",43,"32102-20170214155712_v51.8"
43,"8316",23,"23302-20170214155712_v51.8"
-20,"8584",42,"25802-20170214155712_v51.8"
241,"7160",3,"26702-20170214155712_v51.8"
429,"7417",25,"63501-20170214155712_v51.8"
575,"7177",38,"29901-20170214155712_v51.8"
257,"5265",11,"11304-20170214155712_v51.8"
154,"5462",57,"15302-20170214155712_v51.8"
187,"3058",11,"87901-20170214155712_v51.8"
150,"7467",33,"59501-20170214155712_v51.8"
133,"5908",45,"23302-20170214155712_v51.8"
-272,"7396",82,"00708-20170214155712_v51.8"
264,"7302",3,"76702-20170214155712_v51.8"
58,"7813",64,"75704-20170214155712_v51.8"
152,"8001",83,"00707-20170214155712_v51.8"
175,"8480",37,"50501-20170214155712_v51.8"
-248,"7180",6,"30202-20170214155712_v51.8"
-12,"7148",6,"22102-20170214155712_v51.8"
231,"8120",14,"11502-20170214155712_v51.8"
-89,"8423",8,"25501-20170214155712_v51.8"
3,"8435",18,"25801-20170214155712_v51.8"
416,"5820",38,"22402-20170214155712_v51.8"
-157,"8230",23,"22402-20170214155712_v51.8"
316,"8426",20,"25502-20170214155712_v51.8"
70,"8034",24,"00708-20170214155712_v51.8"
