"delay","stop.id","stop.sequence","route"
114,"7058",45,"26701-20170214155712_v51.8"
55,"8527",20,"27701-20170214155712_v51.8"
30,"8459",2,"24301-20170214155712_v51.8"
-210,"7145",21,"27401-20170214155712_v51.8"
-395,"7631",18,"32101-20170214155712_v51.8"
231,"8392",11,"31201-20170214155712_v51.8"
17,"4724",16,"98301-20170214155712_v51.8"
-184,"7151",28,"22301-20170214155712_v51.8"
64,"5805",39,"15301-20170214155712_v51.8"
1,"7151",27,"30201-20170214155712_v51.8"
12,"7501",18,"52501-20170214155712_v51.8"
-192,"5914",28,"11503-20170214155712_v51.8"
19,"5079",4,"04801-20170214155712_v51.8"
-5,"8239",10,"22301-20170214155712_v51.8"
-54,"8101",69,"15401-20170214155712_v51.8"
113,"7140",2,"27702-20170214155712_v51.8"
115,"4787",9,"98107-20170214155712_v51.8"
353,"4669",41,"98203-20170214155712_v51.8"
342,"3253",52,"83701-20170214155712_v51.8"
-133,"4198",5,"88201-20170214155712_v51.8"
425,"3128",3,"87501-20170214155712_v51.8"
48,"4789",18,"99101-20170214155712_v51.8"
214,"5511",7,"11303-20170214155712_v51.8"
71,"5851",32,"08701-20170214155712_v51.8"
34,"5763",7,"08701-20170214155712_v51.8"
33,"8543",13,"22101-20170214155712_v51.8"
-7,"7105",35,"22301-20170214155712_v51.8"
-1193,"7177",35,"32201-20170214155712_v51.8"
119,"8433",21,"26701-20170214155712_v51.8"
-29,"8309",31,"24801-20170214155712_v51.8"
-24,"5860",29,"13501-20170214155712_v51.8"
-115,"7105",48,"24801-20170214155712_v51.8"
-56,"3961",32,"97301-20170214155712_v51.8"
64,"4045",11,"96601-20170214155712_v51.8"
156,"4021",20,"97401-20170214155712_v51.8"
53,"3771",12,"95501-20170214155712_v51.8"
-194,"6044",12,"36202-20170214155712_v51.8"
-106,"6997",6,"36901-20170214155712_v51.8"
-104,"4413",6,"37701-20170214155712_v51.8"
-155,"2628",16,"37402-20170214155712_v51.8"
86,"6767",21,"36201-20170214155712_v51.8"
125,"2727",11,"36501-20170214155712_v51.8"
-25,"2143",26,"03301-20170214155712_v51.8"
168,"2818",2,"39501-20170214155712_v51.8"
-27,"4222",3,"10003-20170214155712_v51.8"
-286,"7004",8,"10001-20170214155712_v51.8"
-325,"4229",8,"10002-20170214155712_v51.8"
141,"3490",24,"81312-20170214155712_v51.8"
113,"2185",14,"36801-20170214155712_v51.8"
246,"2875",13,"39102-20170214155712_v51.8"
247,"2875",15,"39302-20170214155712_v51.8"
-622,"2909",14,"39216-20170214155712_v51.8"
236,"2519",16,"37802-20170214155712_v51.8"
-64,"6105",33,"36501-20170214155712_v51.8"
65,"6806",13,"36302-20170214155712_v51.8"
-127,"2629",17,"37202-20170214155712_v51.8"
68,"5584",12,"09001-20170214155712_v51.8"
6,"4935",13,"06001-20170214155712_v51.8"
-85,"2179",37,"36101-20170214155712_v51.8"
-138,"2542",9,"37102-20170214155712_v51.8"
102,"5563",22,"13005-20170214155712_v51.8"
29,"7795",38,"00802-20170214155712_v51.8"
153,"8742",34,"00802-20170214155712_v51.8"
143,"6067",20,"55001-20170214155712_v51.8"
-297,"2127",39,"35202-20170214155712_v51.8"
-170,"6326",11,"35201-20170214155712_v51.8"
8,"2032",29,"35201-20170214155712_v51.8"
79,"2090",17,"35202-20170214155712_v51.8"
165,"6300",15,"55201-20170214155712_v51.8"
285,"6939",13,"50001-20170214155712_v51.8"
20,"2006",12,"30002-20170214155712_v51.8"
132,"1464",2,"30002-20170214155712_v51.8"
188,"8428",9,"30006-20170214155712_v51.8"
33,"6920",45,"38012-20170214155712_v51.8"
-296,"8589",47,"38011-20170214155712_v51.8"
108,"1039",2,"38012-20170214155712_v51.8"
-30,"6541",5,"38011-20170214155712_v51.8"
198,"2008",25,"38012-20170214155712_v51.8"
221,"6345",14,"03102-20170214155712_v51.8"
12,"1039",2,"31301-20170214155712_v51.8"
205,"6626",21,"31301-20170214155712_v51.8"
-216,"6461",23,"31302-20170214155712_v51.8"
20,"2391",10,"31401-20170214155712_v51.8"
-83,"6191",23,"32502-20170214155712_v51.8"
82,"6567",3,"30901-20170214155712_v51.8"
22,"8745",26,"03201-20170214155712_v51.8"
302,"8585",32,"30901-20170214155712_v51.8"
-69,"1355",36,"32502-20170214155712_v51.8"
117,"6364",3,"32502-20170214155712_v51.8"
51,"2063",3,"03101-20170214155712_v51.8"
96,"2063",3,"32501-20170214155712_v51.8"
