"delay","stop.id","stop.sequence","route"
-101,"7081",37,"04801-20170214155712_v51.8"
85,"7086",32,"22301-20170214155712_v51.8"
56,"5906",1,"22301-20170214155712_v51.8"
1051,"7345",30,"76901-20170214155712_v51.8"
147,"3351",34,"91301-20170214155712_v51.8"
-367,"8501",17,"27401-20170214155712_v51.8"
263,"8719",25,"31201-20170214155712_v51.8"
-943,"7147",39,"32201-20170214155712_v51.8"
17,"5854",2,"22401-20170214155712_v51.8"
280,"7105",41,"24301-20170214155712_v51.8"
68,"8727",8,"01101-20170214155712_v51.8"
-24,"5440",22,"14501-20170214155712_v51.8"
-49,"7177",47,"53205-20170214155712_v51.8"
502,"7020",38,"52501-20170214155712_v51.8"
794,"7444",61,"00706-20170214155712_v51.8"
-64,"7405",36,"77101-20170214155712_v51.8"
211,"7757",29,"77101-20170214155712_v51.8"
102,"8420",17,"26702-20170214155712_v51.8"
401,"8435",18,"25801-20170214155712_v51.8"
-117,"7014",4,"24902-20170214155712_v51.8"
176,"8407",32,"25801-20170214155712_v51.8"
480,"7141",38,"27701-20170214155712_v51.8"
240,"8601",37,"29901-20170214155712_v51.8"
-35,"8401",37,"26701-20170214155712_v51.8"
1142,"8931",10,"23301-20170214155712_v51.8"
321,"8924",30,"24902-20170214155712_v51.8"
140,"8449",6,"29901-20170214155712_v51.8"
3,"7170",4,"30202-20170214155712_v51.8"
490,"7177",24,"30201-20170214155712_v51.8"
-259,"8309",9,"24601-20170214155712_v51.8"
253,"8247",17,"39002-20170214155712_v51.8"
224,"8014",17,"00708-20170214155712_v51.8"
220,"8462",44,"23302-20170214155712_v51.8"
54,"8080",58,"00711-20170214155712_v51.8"
183,"8656",27,"29902-20170214155712_v51.8"
209,"4501",4,"98206-20170214155712_v51.8"
579,"3114",41,"85804-20170214155712_v51.8"
-429,"7091",54,"87705-20170214155712_v51.8"
-249,"7795",25,"30202-20170214155712_v51.8"
324,"8200",9,"23302-20170214155712_v51.8"
-51,"8070",22,"32102-20170214155712_v51.8"
221,"7149",34,"62501-20170214155712_v51.8"
75,"7411",30,"65501-20170214155712_v51.8"
1823,"7147",35,"52501-20170214155712_v51.8"
122,"8491",28,"02002-20170214155712_v51.8"
-66,"7417",21,"62501-20170214155712_v51.8"
889,"8203",38,"24805-20170214155712_v51.8"
203,"7309",35,"74501-20170214155712_v51.8"
151,"8517",9,"27401-20170214155712_v51.8"
-78,"8407",32,"25801-20170214155712_v51.8"
-400,"7091",98,"83909-20170214155712_v51.8"
398,"8230",23,"22102-20170214155712_v51.8"
227,"8207",44,"24901-20170214155712_v51.8"
484,"7058",43,"25801-20170214155712_v51.8"
85,"8415",12,"25501-20170214155712_v51.8"
5,"8419",28,"26701-20170214155712_v51.8"
998,"8512",13,"27702-20170214155712_v51.8"
-307,"4710",51,"98204-20170214155712_v51.8"
76,"8121",21,"03003-20170214155712_v51.8"
-28,"7177",3,"88104-20170214155712_v51.8"
68,"4227",1,"89101-20170214155712_v51.8"
106,"8128",18,"03002-20170214155712_v51.8"
-56,"7099",2,"23302-20170214155712_v51.8"
-293,"7089",31,"22301-20170214155712_v51.8"
-850,"1031",46,"32101-20170214155712_v51.8"
95,"8681",9,"26703-20170214155712_v51.8"
-229,"7626",26,"32202-20170214155712_v51.8"
228,"8963",16,"27701-20170214155712_v51.8"
36,"8714",13,"31202-20170214155712_v51.8"
-151,"7059",31,"60601-20170214155712_v51.8"
134,"8203",32,"24301-20170214155712_v51.8"
-196,"5874",45,"22402-20170214155712_v51.8"
233,"8214",15,"22402-20170214155712_v51.8"
391,"8110",10,"08704-20170214155712_v51.8"
45,"1088",33,"22301-20170214155712_v51.8"
433,"8861",37,"22201-20170214155712_v51.8"
47,"1449",2,"22201-20170214155712_v51.8"
675,"5853",32,"13501-20170214155712_v51.8"
620,"7003",80,"75703-20170214155712_v51.8"
203,"7091",47,"86605-20170214155712_v51.8"
-95,"7145",37,"27701-20170214155712_v51.8"
395,"7149",37,"25803-20170214155712_v51.8"
2701,"7140",2,"27402-20170214155712_v51.8"
172,"7089",20,"26705-20170214155712_v51.8"
473,"8508",11,"27402-20170214155712_v51.8"
115,"8433",19,"25803-20170214155712_v51.8"
-83,"8201",9,"22001-20170214155712_v51.8"
-377,"7209",20,"22301-20170214155712_v51.8"
269,"5039",25,"15401-20170214155712_v51.8"
194,"8143",48,"15301-20170214155712_v51.8"
54,"7147",43,"26701-20170214155712_v51.8"
141,"7058",24,"25503-20170214155712_v51.8"
264,"7089",26,"25501-20170214155712_v51.8"
-247,"8301",14,"24601-20170214155712_v51.8"
6,"7128",2,"25502-20170214155712_v51.8"
353,"7168",4,"25502-20170214155712_v51.8"
147,"8066",46,"00708-20170214155712_v51.8"
-46,"7285",26,"25502-20170214155712_v51.8"
570,"7821",16,"00707-20170214155712_v51.8"
359,"1702",27,"25802-20170214155712_v51.8"
-137,"7055",45,"39001-20170214155712_v51.8"
302,"7058",45,"26701-20170214155712_v51.8"
462,"7149",38,"23301-20170214155712_v51.8"
-86,"7089",26,"25501-20170214155712_v51.8"
426,"8519",8,"27401-20170214155712_v51.8"
-216,"7018",9,"88103-20170214155712_v51.8"
-122,"3211",45,"87705-20170214155712_v51.8"
-343,"7147",20,"27401-20170214155712_v51.8"
