"delay","stop.id","stop.sequence","route"
35,"3005",4,"83901-20170214155712_v51.8"
285,"7228",6,"32102-20170214155712_v51.8"
-224,"8722",16,"30202-20170214155712_v51.8"
88,"8171",33,"39002-20170214155712_v51.8"
-367,"8044",33,"01101-20170214155712_v51.8"
-67,"8395",29,"31202-20170214155712_v51.8"
-131,"7058",45,"26701-20170214155712_v51.8"
-29,"7055",45,"39001-20170214155712_v51.8"
-126,"7170",4,"31202-20170214155712_v51.8"
215,"7201",37,"31201-20170214155712_v51.8"
-200,"7227",44,"32101-20170214155712_v51.8"
331,"8416",15,"25802-20170214155712_v51.8"
-28,"8594",17,"25801-20170214155712_v51.8"
-354,"8271",36,"23302-20170214155712_v51.8"
-208,"7089",26,"25501-20170214155712_v51.8"
-9,"5908",1,"24901-20170214155712_v51.8"
39,"8407",16,"25501-20170214155712_v51.8"
-585,"7147",39,"23301-20170214155712_v51.8"
21,"8639",24,"29901-20170214155712_v51.8"
-148,"8413",31,"26701-20170214155712_v51.8"
-447,"5908",58,"24902-20170214155712_v51.8"
201,"7146",5,"23302-20170214155712_v51.8"
-90,"8676",40,"29902-20170214155712_v51.8"
72,"4765",30,"98302-20170214155712_v51.8"
30,"7038",53,"87501-20170214155712_v51.8"
-97,"8001",29,"03002-20170214155712_v51.8"
36,"4501",30,"98401-20170214155712_v51.8"
498,"8596",25,"25502-20170214155712_v51.8"
-166,"7105",55,"24901-20170214155712_v51.8"
92,"7906",74,"75704-20170214155712_v51.8"
150,"7416",19,"62502-20170214155712_v51.8"
177,"7784",17,"60602-20170214155712_v51.8"
305,"7549",7,"59501-20170214155712_v51.8"
-209,"6573",3,"32101-20170214155712_v51.8"
419,"7145",36,"62501-20170214155712_v51.8"
198,"8703",18,"30201-20170214155712_v51.8"
123,"8931",10,"23301-20170214155712_v51.8"
146,"8505",36,"25801-20170214155712_v51.8"
121,"8691",4,"26701-20170214155712_v51.8"
171,"8316",21,"24902-20170214155712_v51.8"
-215,"3551",57,"87901-20170214155712_v51.8"
112,"7315",44,"76701-20170214155712_v51.8"
182,"8044",35,"00708-20170214155712_v51.8"
133,"8144",25,"13502-20170214155712_v51.8"
-451,"4308",44,"22102-20170214155712_v51.8"
280,"5803",14,"22401-20170214155712_v51.8"
405,"5421",40,"15401-20170214155712_v51.8"
290,"5532",50,"11502-20170214155712_v51.8"
62,"7128",2,"25502-20170214155712_v51.8"
75,"7022",3,"24602-20170214155712_v51.8"
-455,"5841",52,"22402-20170214155712_v51.8"
98,"5761",9,"08701-20170214155712_v51.8"
158,"5525",13,"11501-20170214155712_v51.8"
172,"7058",27,"25501-20170214155712_v51.8"
182,"7440",62,"00708-20170214155712_v51.8"
199,"8384",7,"31201-20170214155712_v51.8"
266,"8819",61,"00707-20170214155712_v51.8"
108,"8067",39,"00707-20170214155712_v51.8"
135,"8410",12,"25502-20170214155712_v51.8"
111,"3571",8,"89101-20170214155712_v51.8"
33,"7081",1,"03004-20170214155712_v51.8"
26,"7084",4,"02002-20170214155712_v51.8"
166,"7798",39,"50502-20170214155712_v51.8"
205,"7830",32,"71901-20170214155712_v51.8"
257,"8448",31,"26702-20170214155712_v51.8"
-418,"7500",20,"50502-20170214155712_v51.8"
128,"3323",39,"85803-20170214155712_v51.8"
222,"7017",10,"88104-20170214155712_v51.8"
-231,"7003",66,"71901-20170214155712_v51.8"
-127,"7052",7,"79702-20170214155712_v51.8"
-52,"1072",19,"79702-20170214155712_v51.8"
5,"7061",12,"79702-20170214155712_v51.8"
-199,"7034",18,"79702-20170214155712_v51.8"
-78,"1028",6,"59502-20170214155712_v51.8"
68,"7023",3,"73102-20170214155712_v51.8"
222,"8059",22,"73102-20170214155712_v51.8"
75,"7187",67,"72101-20170214155712_v51.8"
320,"8978",44,"72101-20170214155712_v51.8"
436,"8416",32,"73102-20170214155712_v51.8"
358,"8019",48,"73102-20170214155712_v51.8"
1033,"1049",52,"73102-20170214155712_v51.8"
233,"7203",60,"72101-20170214155712_v51.8"
154,"8863",33,"72101-20170214155712_v51.8"
70,"7108",7,"79801-20170214155712_v51.8"
184,"7214",22,"79902-20170214155712_v51.8"
9,"7196",9,"79902-20170214155712_v51.8"
-18,"7203",25,"79801-20170214155712_v51.8"
8,"7227",17,"79902-20170214155712_v51.8"
57,"7100",4,"79801-20170214155712_v51.8"
-55,"7018",35,"79902-20170214155712_v51.8"
5,"7183",34,"79801-20170214155712_v51.8"
-65,"7201",14,"79902-20170214155712_v51.8"
-139,"1069",19,"79801-20170214155712_v51.8"
-15,"7228",20,"79801-20170214155712_v51.8"
3000,"7193",39,"65501-20170214155712_v51.8"
120,"8535",2,"63501-20170214155712_v51.8"
-107,"7175",26,"60601-20170214155712_v51.8"
176,"7412",18,"65502-20170214155712_v51.8"
-64,"7924",18,"75703-20170214155712_v51.8"
-347,"7813",68,"71902-20170214155712_v51.8"
33,"7972",52,"75703-20170214155712_v51.8"
-86,"1304",53,"01001-20170214155712_v51.8"
-104,"8739",53,"01002-20170214155712_v51.8"
86,"7340",21,"76902-20170214155712_v51.8"
181,"1723",4,"70303-20170214155712_v51.8"
41,"7423",18,"62501-20170214155712_v51.8"
196,"7418",22,"63502-20170214155712_v51.8"
-81,"7049",16,"79702-20170214155712_v51.8"
47,"7623",22,"32101-20170214155712_v51.8"
138,"8427",6,"25501-20170214155712_v51.8"
-46,"4831",17,"98502-20170214155712_v51.8"
189,"3098",5,"87501-20170214155712_v51.8"
97,"4788",20,"98106-20170214155712_v51.8"
301,"3140",37,"87902-20170214155712_v51.8"
-760,"7085",31,"03003-20170214155712_v51.8"
108,"3630",11,"87502-20170214155712_v51.8"
256,"1704",22,"02002-20170214155712_v51.8"
223,"4851",25,"98602-20170214155712_v51.8"
2,"4729",19,"98301-20170214155712_v51.8"
100,"4789",10,"98107-20170214155712_v51.8"
-93,"7216",16,"02001-20170214155712_v51.8"
-12,"4636",31,"98206-20170214155712_v51.8"
237,"3078",58,"85804-20170214155712_v51.8"
1111,"1642",2,"17202-20170214155712_v51.8"
-378,"8115",60,"15301-20170214155712_v51.8"
51,"5333",10,"14901-20170214155712_v51.8"
250,"8204",11,"22202-20170214155712_v51.8"
-16,"5914",37,"11303-20170214155712_v51.8"
223,"5450",34,"15302-20170214155712_v51.8"
-102,"5105",28,"08702-20170214155712_v51.8"
-88,"8241",27,"22201-20170214155712_v51.8"
-472,"8211",38,"22401-20170214155712_v51.8"
37,"5820",3,"14902-20170214155712_v51.8"
426,"7084",3,"04902-20170214155712_v51.8"
74,"8114",12,"15402-20170214155712_v51.8"
-205,"5860",35,"14501-20170214155712_v51.8"
105,"5372",9,"04901-20170214155712_v51.8"
19,"8242",29,"22402-20170214155712_v51.8"
141,"8204",11,"22302-20170214155712_v51.8"
-176,"4569",46,"98203-20170214155712_v51.8"
512,"3255",20,"84301-20170214155712_v51.8"
240,"7622",28,"32102-20170214155712_v51.8"
