"delay","stop.id","stop.sequence","route"
456,"5360",33,"09701-20170214155712_v51.8"
577,"3129",17,"87501-20170214155712_v51.8"
-373,"7147",21,"24601-20170214155712_v51.8"
203,"5860",29,"13503-20170214155712_v51.8"
611,"5803",41,"14901-20170214155712_v51.8"
436,"1088",18,"24001-20170214155712_v51.8"
321,"7854",41,"71901-20170214155712_v51.8"
1162,"4498",21,"05453-20170214155712_v51.8"
400,"3320",17,"86303-20170214155712_v51.8"
-318,"7147",20,"27401-20170214155712_v51.8"
-140,"7003",26,"71505-20170214155712_v51.8"
34,"1327",4,"32201-20170214155712_v51.8"
-380,"7055",31,"30201-20170214155712_v51.8"
121,"8028",23,"01002-20170214155712_v51.8"
32,"7055",1,"30202-20170214155712_v51.8"
373,"8417",27,"25803-20170214155712_v51.8"
-32,"7620",23,"32202-20170214155712_v51.8"
309,"8704",10,"30202-20170214155712_v51.8"
-230,"7149",20,"24601-20170214155712_v51.8"
-78,"5143",29,"17004-20170214155712_v51.8"
593,"7139",1,"26703-20170214155712_v51.8"
-100,"5973",33,"14501-20170214155712_v51.8"
17,"7344",23,"76702-20170214155712_v51.8"
-137,"8501",7,"26707-20170214155712_v51.8"
424,"7115",17,"00501-20170214155712_v51.8"
-15,"7813",68,"71902-20170214155712_v51.8"
64,"1626",2,"13902-20170214155712_v51.8"
120,"7176",5,"31202-20170214155712_v51.8"
36,"7055",45,"31201-20170214155712_v51.8"
13,"7086",51,"24909-20170214155712_v51.8"
2194,"1753",30,"01757-20170214155712_v51.8"
196,"8829",21,"01001-20170214155712_v51.8"
346,"7099",23,"00501-20170214155712_v51.8"
1151,"8614",19,"01053-20170214155712_v51.8"
1149,"1475",19,"09551-20170214155712_v51.8"
365,"7057",26,"26709-20170214155712_v51.8"
-237,"7086",44,"24805-20170214155712_v51.8"
-66,"7058",12,"26707-20170214155712_v51.8"
565,"7151",39,"25801-20170214155712_v51.8"
892,"8313",22,"23301-20170214155712_v51.8"
176,"8356",7,"24909-20170214155712_v51.8"
90,"7151",41,"31201-20170214155712_v51.8"
211,"8928",31,"24902-20170214155712_v51.8"
304,"7151",23,"25501-20170214155712_v51.8"
1159,"8315",21,"24305-20170214155712_v51.8"
60,"8419",10,"25501-20170214155712_v51.8"
129,"7151",23,"25501-20170214155712_v51.8"
539,"7148",6,"24902-20170214155712_v51.8"
825,"8315",27,"24805-20170214155712_v51.8"
94,"7313",75,"75703-20170214155712_v51.8"
1961,"3197",42,"03351-20170214155712_v51.8"
72,"8073",20,"00701-20170214155712_v51.8"
352,"8602",7,"29902-20170214155712_v51.8"
1651,"8700",18,"03051-20170214155712_v51.8"
223,"8738",3,"30201-20170214155712_v51.8"
322,"7132",4,"01555-20170214155712_v51.8"
270,"1407",15,"25801-20170214155712_v51.8"
24,"8629",29,"29901-20170214155712_v51.8"
542,"8607",34,"29901-20170214155712_v51.8"
797,"7209",20,"22301-20170214155712_v51.8"
32,"5912",1,"15404-20170214155712_v51.8"
612,"7059",23,"25809-20170214155712_v51.8"
701,"7763",23,"60502-20170214155712_v51.8"
315,"8054",37,"00706-20170214155712_v51.8"
489,"8452",5,"23301-20170214155712_v51.8"
343,"8701",19,"30201-20170214155712_v51.8"
140,"8301",29,"24301-20170214155712_v51.8"
226,"8184",17,"39001-20170214155712_v51.8"
-47,"8695",2,"26701-20170214155712_v51.8"
262,"8799",66,"00702-20170214155712_v51.8"
308,"8713",14,"30201-20170214155712_v51.8"
116,"4632",33,"98204-20170214155712_v51.8"
46,"7091",61,"85801-20170214155712_v51.8"
-210,"1079",27,"87303-20170214155712_v51.8"
