"delay","stop.id","stop.sequence","route"
-310,"7038",53,"87501-20170214155712_v51.8"
-556,"7083",36,"04801-20170214155712_v51.8"
-295,"7151",28,"22301-20170214155712_v51.8"
441,"5914",20,"17201-20170214155712_v51.8"
840,"7378",19,"76901-20170214155712_v51.8"
326,"3306",29,"91301-20170214155712_v51.8"
-5,"1090",4,"87502-20170214155712_v51.8"
20,"8519",8,"27401-20170214155712_v51.8"
-67,"7811",69,"71902-20170214155712_v51.8"
1049,"7227",5,"88104-20170214155712_v51.8"
-72,"7141",41,"32201-20170214155712_v51.8"
-237,"1090",25,"24601-20170214155712_v51.8"
207,"8470",15,"31201-20170214155712_v51.8"
-1178,"7177",35,"32201-20170214155712_v51.8"
158,"7151",27,"30201-20170214155712_v51.8"
-293,"5841",38,"11304-20170214155712_v51.8"
122,"7149",35,"24301-20170214155712_v51.8"
99,"8591",28,"01102-20170214155712_v51.8"
144,"5339",13,"14501-20170214155712_v51.8"
216,"7250",18,"74502-20170214155712_v51.8"
104,"7607",39,"53205-20170214155712_v51.8"
417,"7145",36,"52501-20170214155712_v51.8"
97,"1626",2,"13902-20170214155712_v51.8"
572,"7028",27,"70301-20170214155712_v51.8"
-74,"1088",24,"24601-20170214155712_v51.8"
289,"8365",57,"24902-20170214155712_v51.8"
668,"8070",46,"00706-20170214155712_v51.8"
973,"1323",67,"71901-20170214155712_v51.8"
289,"7765",25,"77101-20170214155712_v51.8"
129,"7846",15,"77101-20170214155712_v51.8"
55,"7168",4,"26702-20170214155712_v51.8"
335,"8909",6,"25801-20170214155712_v51.8"
3000,"5908",1,"23301-20170214155712_v51.8"
-22,"1090",53,"24909-20170214155712_v51.8"
-617,"8589",41,"31202-20170214155712_v51.8"
256,"8431",20,"25801-20170214155712_v51.8"
251,"7147",36,"27701-20170214155712_v51.8"
402,"8631",28,"29901-20170214155712_v51.8"
39,"7029",41,"25802-20170214155712_v51.8"
166,"8421",27,"26701-20170214155712_v51.8"
1070,"5908",1,"23301-20170214155712_v51.8"
420,"8300",14,"24902-20170214155712_v51.8"
48,"8001",65,"00701-20170214155712_v51.8"
3,"7055",1,"30202-20170214155712_v51.8"
579,"8703",18,"30201-20170214155712_v51.8"
265,"8426",20,"25502-20170214155712_v51.8"
211,"7208",8,"39002-20170214155712_v51.8"
73,"8002",2,"00708-20170214155712_v51.8"
-240,"7055",45,"29901-20170214155712_v51.8"
804,"7398",80,"00706-20170214155712_v51.8"
297,"7086",41,"23301-20170214155712_v51.8"
170,"8922",32,"23302-20170214155712_v51.8"
96,"8821",45,"00711-20170214155712_v51.8"
360,"8606",9,"29902-20170214155712_v51.8"
-167,"4569",54,"98301-20170214155712_v51.8"
644,"3356",24,"85804-20170214155712_v51.8"
-143,"4065",50,"87705-20170214155712_v51.8"
225,"8718",15,"30202-20170214155712_v51.8"
313,"7022",3,"23302-20170214155712_v51.8"
-233,"8854",17,"32102-20170214155712_v51.8"
278,"7201",30,"62501-20170214155712_v51.8"
173,"7565",17,"65501-20170214155712_v51.8"
1681,"7227",33,"52501-20170214155712_v51.8"
465,"8088",19,"02002-20170214155712_v51.8"
5,"7439",10,"62501-20170214155712_v51.8"
1148,"8315",27,"24805-20170214155712_v51.8"
198,"7247",24,"74501-20170214155712_v51.8"
314,"8431",20,"25801-20170214155712_v51.8"
-194,"7037",95,"83909-20170214155712_v51.8"
512,"8212",14,"22102-20170214155712_v51.8"
857,"8265",29,"24901-20170214155712_v51.8"
360,"8501",38,"25801-20170214155712_v51.8"
150,"8441",17,"26701-20170214155712_v51.8"
1164,"7148",4,"27702-20170214155712_v51.8"
-229,"4614",42,"98204-20170214155712_v51.8"
27,"8004",3,"03003-20170214155712_v51.8"
88,"7105",47,"24805-20170214155712_v51.8"
-69,"4459",32,"84302-20170214155712_v51.8"
103,"3589",27,"89102-20170214155712_v51.8"
38,"7212",6,"03002-20170214155712_v51.8"
-277,"7105",26,"24601-20170214155712_v51.8"
-582,"8201",27,"22301-20170214155712_v51.8"
-869,"8615",42,"32101-20170214155712_v51.8"
-1,"7610",17,"32202-20170214155712_v51.8"
477,"8887",3,"27701-20170214155712_v51.8"
-13,"7180",6,"31202-20170214155712_v51.8"
105,"7201",24,"60601-20170214155712_v51.8"
190,"8317",20,"24301-20170214155712_v51.8"
89,"5814",35,"22402-20170214155712_v51.8"
