"delay","stop.id","stop.sequence","route"
5,"8711",15,"30201-20170214155712_v51.8"
-162,"8303",41,"24901-20170214155712_v51.8"
-345,"7175",39,"31201-20170214155712_v51.8"
-34,"3592",23,"89102-20170214155712_v51.8"
42,"8602",7,"29902-20170214155712_v51.8"
194,"8505",38,"26701-20170214155712_v51.8"
-239,"8399",27,"31202-20170214155712_v51.8"
400,"7145",64,"51501-20170214155712_v51.8"
92,"8433",19,"25801-20170214155712_v51.8"
3000,"7345",1,"00709-20170214155712_v51.8"
28,"5814",35,"22302-20170214155712_v51.8"
176,"8288",39,"24902-20170214155712_v51.8"
64,"8410",12,"26702-20170214155712_v51.8"
730,"8418",16,"26702-20170214155712_v51.8"
38,"8516",15,"27402-20170214155712_v51.8"
19,"7136",4,"15302-20170214155712_v51.8"
99,"5166",15,"17002-20170214155712_v51.8"
-643,"7151",43,"22401-20170214155712_v51.8"
-180,"5801",42,"14901-20170214155712_v51.8"
-284,"8451",36,"27702-20170214155712_v51.8"
-283,"5908",43,"24302-20170214155712_v51.8"
501,"5908",58,"24902-20170214155712_v51.8"
-508,"7151",18,"27401-20170214155712_v51.8"
574,"8462",44,"23302-20170214155712_v51.8"
293,"7168",6,"27702-20170214155712_v51.8"
-137,"8708",11,"30202-20170214155712_v51.8"
56,"8422",18,"25802-20170214155712_v51.8"
72,"8527",20,"27701-20170214155712_v51.8"
309,"3144",36,"87902-20170214155712_v51.8"
224,"3143",22,"87501-20170214155712_v51.8"
194,"7036",6,"83902-20170214155712_v51.8"
97,"7261",11,"02002-20170214155712_v51.8"
-8,"7055",1,"30202-20170214155712_v51.8"
30,"3551",53,"85801-20170214155712_v51.8"
-61,"3630",11,"87502-20170214155712_v51.8"
-41,"1067",2,"79702-20170214155712_v51.8"
-250,"7034",18,"79702-20170214155712_v51.8"
-414,"1072",19,"79702-20170214155712_v51.8"
-278,"7050",6,"79702-20170214155712_v51.8"
-19,"7054",8,"79702-20170214155712_v51.8"
-156,"7049",16,"79702-20170214155712_v51.8"
-428,"1061",20,"79702-20170214155712_v51.8"
212,"7144",3,"62502-20170214155712_v51.8"
231,"7216",16,"02001-20170214155712_v51.8"
-75,"7006",71,"72101-20170214155712_v51.8"
1421,"8018",23,"72101-20170214155712_v51.8"
464,"8701",57,"72101-20170214155712_v51.8"
148,"8513",25,"73102-20170214155712_v51.8"
70,"8033",44,"73102-20170214155712_v51.8"
382,"8497",57,"73102-20170214155712_v51.8"
141,"7216",23,"79902-20170214155712_v51.8"
521,"7113",27,"79902-20170214155712_v51.8"
46,"7195",28,"79801-20170214155712_v51.8"
188,"7016",36,"79801-20170214155712_v51.8"
359,"7177",15,"79902-20170214155712_v51.8"
-157,"7018",35,"79902-20170214155712_v51.8"
187,"7217",13,"79801-20170214155712_v51.8"
754,"7016",36,"79801-20170214155712_v51.8"
390,"7183",42,"63501-20170214155712_v51.8"
-169,"7718",32,"63502-20170214155712_v51.8"
124,"7433",13,"62501-20170214155712_v51.8"
372,"7835",38,"71902-20170214155712_v51.8"
41,"7271",7,"74501-20170214155712_v51.8"
-341,"7133",26,"03001-20170214155712_v51.8"
-34,"7844",39,"71901-20170214155712_v51.8"
173,"7605",45,"59501-20170214155712_v51.8"
34,"7941",43,"75602-20170214155712_v51.8"
280,"7333",36,"76901-20170214155712_v51.8"
513,"7306",5,"76702-20170214155712_v51.8"
5,"7948",20,"75601-20170214155712_v51.8"
-6,"7055",1,"39002-20170214155712_v51.8"
-345,"5760",57,"08702-20170214155712_v51.8"
384,"3013",63,"83902-20170214155712_v51.8"
