"delay","stop.id","stop.sequence","route"
-132,"8130",19,"11502-20170214155712_v51.8"
-245,"8203",26,"22301-20170214155712_v51.8"
1175,"1323",51,"76901-20170214155712_v51.8"
155,"4081",17,"89102-20170214155712_v51.8"
-86,"3150",33,"87502-20170214155712_v51.8"
198,"7540",14,"71901-20170214155712_v51.8"
1582,"4225",16,"88104-20170214155712_v51.8"
16,"7059",44,"31201-20170214155712_v51.8"
255,"8016",18,"00708-20170214155712_v51.8"
216,"8241",24,"22401-20170214155712_v51.8"
18,"1497",9,"01102-20170214155712_v51.8"
86,"5426",14,"14501-20170214155712_v51.8"
62,"7501",39,"59501-20170214155712_v51.8"
359,"7419",24,"63501-20170214155712_v51.8"
-71,"8066",19,"32102-20170214155712_v51.8"
-463,"8205",34,"23301-20170214155712_v51.8"
13,"8677",10,"26701-20170214155712_v51.8"
320,"7147",41,"25801-20170214155712_v51.8"
-508,"7029",49,"24902-20170214155712_v51.8"
17,"8711",29,"31201-20170214155712_v51.8"
184,"7064",2,"29902-20170214155712_v51.8"
416,"8406",10,"25802-20170214155712_v51.8"
579,"7089",40,"23301-20170214155712_v51.8"
140,"5908",58,"24902-20170214155712_v51.8"
651,"8603",36,"29901-20170214155712_v51.8"
-69,"7176",5,"30202-20170214155712_v51.8"
-82,"1090",16,"22001-20170214155712_v51.8"
419,"8066",46,"00708-20170214155712_v51.8"
-396,"5093",35,"04901-20170214155712_v51.8"
-114,"7086",23,"24601-20170214155712_v51.8"
112,"8714",13,"31202-20170214155712_v51.8"
-259,"8201",18,"24601-20170214155712_v51.8"
87,"7429",30,"00707-20170214155712_v51.8"
-394,"7147",20,"27401-20170214155712_v51.8"
251,"8286",20,"24901-20170214155712_v51.8"
-355,"7058",24,"25503-20170214155712_v51.8"
56,"8883",9,"29901-20170214155712_v51.8"
298,"4637",5,"98205-20170214155712_v51.8"
19,"3096",12,"87901-20170214155712_v51.8"
156,"4693",8,"98402-20170214155712_v51.8"
54,"8727",8,"30201-20170214155712_v51.8"
