"delay","stop.id","stop.sequence","route"
-456,"1603",14,"32201-20170214155712_v51.8"
99,"8938",11,"29901-20170214155712_v51.8"
-80,"7139",43,"26702-20170214155712_v51.8"
259,"8317",34,"24901-20170214155712_v51.8"
80,"8423",26,"26701-20170214155712_v51.8"
140,"7175",39,"29901-20170214155712_v51.8"
-113,"7610",17,"53206-20170214155712_v51.8"
-251,"7063",28,"30201-20170214155712_v51.8"
-56,"7089",37,"24301-20170214155712_v51.8"
-90,"8453",4,"24301-20170214155712_v51.8"
-314,"8522",17,"27402-20170214155712_v51.8"
-431,"7503",24,"32101-20170214155712_v51.8"
-1261,"7141",48,"32101-20170214155712_v51.8"
206,"3073",17,"87901-20170214155712_v51.8"
-81,"7836",10,"71501-20170214155712_v51.8"
-73,"8087",9,"02001-20170214155712_v51.8"
19,"7055",45,"31201-20170214155712_v51.8"
-156,"4201",6,"88201-20170214155712_v51.8"
-63,"4569",54,"98301-20170214155712_v51.8"
384,"7148",6,"22402-20170214155712_v51.8"
-333,"8101",67,"15301-20170214155712_v51.8"
80,"4709",4,"99201-20170214155712_v51.8"
-69,"8700",9,"31202-20170214155712_v51.8"
87,"7607",30,"39001-20170214155712_v51.8"
2634,"7238",1,"52501-20170214155712_v51.8"
632,"7503",29,"50501-20170214155712_v51.8"
127,"7146",5,"24302-20170214155712_v51.8"
207,"8529",18,"27701-20170214155712_v51.8"
-314,"5288",10,"15404-20170214155712_v51.8"
-109,"8101",33,"04801-20170214155712_v51.8"
-28,"1324",1,"22202-20170214155712_v51.8"
-162,"8130",19,"15302-20170214155712_v51.8"
32,"5764",7,"08501-20170214155712_v51.8"
47,"8451",36,"27702-20170214155712_v51.8"
273,"8405",33,"25801-20170214155712_v51.8"
-60,"4663",43,"99201-20170214155712_v51.8"
14,"8485",26,"02002-20170214155712_v51.8"
-221,"7611",25,"32201-20170214155712_v51.8"
203,"7982",35,"75601-20170214155712_v51.8"
425,"8472",16,"31201-20170214155712_v51.8"
109,"7671",12,"70301-20170214155712_v51.8"
96,"4701",5,"98203-20170214155712_v51.8"
139,"3147",20,"87501-20170214155712_v51.8"
119,"3197",13,"87303-20170214155712_v51.8"
308,"3547",9,"83902-20170214155712_v51.8"
-92,"7051",24,"00501-20170214155712_v51.8"
-244,"7134",8,"79904-20170214155712_v51.8"
26,"7134",2,"79906-20170214155712_v51.8"
-25,"7401",29,"62501-20170214155712_v51.8"
180,"7967",31,"75704-20170214155712_v51.8"
59,"7082",3,"02002-20170214155712_v51.8"
94,"7400",12,"64502-20170214155712_v51.8"
-22,"7547",8,"59501-20170214155712_v51.8"
299,"7842",38,"74503-20170214155712_v51.8"
-35,"8886",7,"03002-20170214155712_v51.8"
362,"7133",24,"02001-20170214155712_v51.8"
19,"3587",3,"89101-20170214155712_v51.8"
-18,"4569",30,"98205-20170214155712_v51.8"
-94,"4622",38,"98204-20170214155712_v51.8"
134,"7038",71,"83701-20170214155712_v51.8"
-54,"3219",3,"88103-20170214155712_v51.8"
662,"3273",43,"87501-20170214155712_v51.8"
157,"4789",21,"98105-20170214155712_v51.8"
-23,"4569",18,"98501-20170214155712_v51.8"
-22,"4647",23,"98301-20170214155712_v51.8"
114,"8539",20,"22401-20170214155712_v51.8"
-7,"5914",37,"11303-20170214155712_v51.8"
-150,"8101",64,"08701-20170214155712_v51.8"
101,"5797",22,"09701-20170214155712_v51.8"
276,"5366",43,"08701-20170214155712_v51.8"
161,"5515",9,"11501-20170214155712_v51.8"
115,"5837",28,"13503-20170214155712_v51.8"
-333,"7105",45,"22101-20170214155712_v51.8"
382,"8225",17,"22301-20170214155712_v51.8"
-57,"8534",31,"22202-20170214155712_v51.8"
-64,"5306",28,"07901-20170214155712_v51.8"
125,"3270",46,"83901-20170214155712_v51.8"
291,"3112",17,"85801-20170214155712_v51.8"
-136,"1775",4,"32101-20170214155712_v51.8"
35,"7795",25,"30202-20170214155712_v51.8"
-125,"8068",45,"00706-20170214155712_v51.8"
-42,"7003",50,"76901-20170214155712_v51.8"
3,"7168",4,"26702-20170214155712_v51.8"
2882,"8355",1,"24801-20170214155712_v51.8"
42,"7534",5,"74503-20170214155712_v51.8"
85,"7081",1,"13502-20170214155712_v51.8"
-218,"7016",12,"79803-20170214155712_v51.8"
105,"7184",3,"79902-20170214155712_v51.8"
530,"5921",33,"15401-20170214155712_v51.8"
134,"8147",48,"13501-20170214155712_v51.8"
-19,"8266",27,"24902-20170214155712_v51.8"
-349,"7147",20,"27401-20170214155712_v51.8"
-252,"7180",17,"88103-20170214155712_v51.8"
10,"1315",6,"88103-20170214155712_v51.8"
111,"3961",32,"97301-20170214155712_v51.8"
166,"4027",17,"97401-20170214155712_v51.8"
256,"4027",17,"97603-20170214155712_v51.8"
-81,"4134",18,"97302-20170214155712_v51.8"
99,"4022",29,"95703-20170214155712_v51.8"
177,"4010",12,"95801-20170214155712_v51.8"
197,"7217",36,"96601-20170214155712_v51.8"
-53,"7036",3,"97402-20170214155712_v51.8"
129,"7071",38,"95501-20170214155712_v51.8"
-238,"3953",30,"95501-20170214155712_v51.8"
10,"6767",21,"36201-20170214155712_v51.8"
120,"6368",3,"36602-20170214155712_v51.8"
-41,"2513",13,"37702-20170214155712_v51.8"
-119,"2724",12,"37102-20170214155712_v51.8"
-55,"2658",10,"37302-20170214155712_v51.8"
203,"2351",15,"36501-20170214155712_v51.8"
32,"2070",11,"36601-20170214155712_v51.8"
10,"6996",19,"36801-20170214155712_v51.8"
-124,"3462",25,"81312-20170214155712_v51.8"
-239,"2445",29,"36101-20170214155712_v51.8"
-139,"6044",12,"36202-20170214155712_v51.8"
-47,"2179",39,"36501-20170214155712_v51.8"
94,"2127",18,"03302-20170214155712_v51.8"
-87,"2143",26,"03301-20170214155712_v51.8"
-140,"2547",12,"39501-20170214155712_v51.8"
-220,"6933",32,"36601-20170214155712_v51.8"
133,"7036",3,"10002-20170214155712_v51.8"
293,"4223",7,"10004-20170214155712_v51.8"
-392,"4065",6,"10003-20170214155712_v51.8"
-170,"7071",9,"10001-20170214155712_v51.8"
177,"3399",16,"81311-20170214155712_v51.8"
50,"2059",23,"36602-20170214155712_v51.8"
319,"2896",15,"39402-20170214155712_v51.8"
91,"2523",3,"36501-20170214155712_v51.8"
-165,"2875",13,"39102-20170214155712_v51.8"
9,"2909",13,"39302-20170214155712_v51.8"
348,"6051",14,"36003-20170214155712_v51.8"
-69,"2628",16,"37301-20170214155712_v51.8"
-46,"2240",8,"36901-20170214155712_v51.8"
197,"6836",11,"36302-20170214155712_v51.8"
68,"2500",15,"37602-20170214155712_v51.8"
-46,"2716",13,"37701-20170214155712_v51.8"
-159,"2628",16,"37402-20170214155712_v51.8"
174,"5096",46,"09001-20170214155712_v51.8"
109,"3972",13,"92003-20170214155712_v51.8"
85,"5853",26,"08001-20170214155712_v51.8"
208,"4862",32,"06001-20170214155712_v51.8"
117,"3687",25,"90503-20170214155712_v51.8"
148,"5582",11,"09001-20170214155712_v51.8"
173,"3242",25,"55504-20170214155712_v51.8"
168,"3527",10,"80304-20170214155712_v51.8"
-82,"6191",6,"36102-20170214155712_v51.8"
-115,"2522",11,"37101-20170214155712_v51.8"
121,"4908",14,"06001-20170214155712_v51.8"
-279,"2717",19,"37202-20170214155712_v51.8"
-137,"5356",51,"13005-20170214155712_v51.8"
-75,"5640",20,"13005-20170214155712_v51.8"
9,"3219",3,"10001-20170214155712_v51.8"
150,"3026",14,"88705-20170214155712_v51.8"
80,"3053",7,"88601-20170214155712_v51.8"
-99,"5622",14,"13004-20170214155712_v51.8"
52,"5559",5,"08101-20170214155712_v51.8"
63,"5781",14,"13002-20170214155712_v51.8"
135,"8969",31,"00906-20170214155712_v51.8"
-78,"8099",61,"00802-20170214155712_v51.8"
141,"1648",8,"19501-20170214155712_v51.8"
164,"8742",34,"00802-20170214155712_v51.8"
28,"1656",4,"19504-20170214155712_v51.8"
1593,"5227",14,"19501-20170214155712_v51.8"
225,"6254",10,"57503-20170214155712_v51.8"
225,"6264",1,"58002-20170214155712_v51.8"
124,"6224",15,"58002-20170214155712_v51.8"
328,"6059",25,"55001-20170214155712_v51.8"
9,"1300",3,"63201-20170214155712_v51.8"
274,"7611",44,"55001-20170214155712_v51.8"
-161,"6191",31,"57503-20170214155712_v51.8"
-190,"2086",22,"35201-20170214155712_v51.8"
-41,"2030",26,"35202-20170214155712_v51.8"
-40,"7525",42,"35201-20170214155712_v51.8"
49,"6136",8,"35202-20170214155712_v51.8"
18,"2034",18,"35301-20170214155712_v51.8"
2962,"1761",1,"35202-20170214155712_v51.8"
131,"6230",11,"50101-20170214155712_v51.8"
213,"6231",21,"50001-20170214155712_v51.8"
84,"2013",4,"50001-20170214155712_v51.8"
-1800,"6150",20,"55201-20170214155712_v51.8"
299,"7513",49,"55201-20170214155712_v51.8"
-22,"6002",5,"58903-20170214155712_v51.8"
134,"6186",17,"55201-20170214155712_v51.8"
83,"6267",10,"55001-20170214155712_v51.8"
239,"7513",43,"50001-20170214155712_v51.8"
94,"1760",28,"50101-20170214155712_v51.8"
276,"2006",2,"30005-20170214155712_v51.8"
-270,"8428",9,"30006-20170214155712_v51.8"
268,"1464",2,"30002-20170214155712_v51.8"
-15,"6541",5,"38011-20170214155712_v51.8"
-62,"1039",2,"38012-20170214155712_v51.8"
349,"2401",24,"38012-20170214155712_v51.8"
-50,"1040",46,"38011-20170214155712_v51.8"
