"delay","stop.id","stop.sequence","route"
94,"8677",10,"26701-20170214155712_v51.8"
255,"5429",36,"15401-20170214155712_v51.8"
158,"4239",19,"83401-20170214155712_v51.8"
36,"3068",6,"83701-20170214155712_v51.8"
211,"8274",17,"24801-20170214155712_v51.8"
197,"2361",15,"36201-20170214155712_v51.8"
0,"2557",14,"37202-20170214155712_v51.8"
-597,"7071",9,"10001-20170214155712_v51.8"
46,"2523",3,"36501-20170214155712_v51.8"
-90,"2008",21,"38011-20170214155712_v51.8"
42,"1189",25,"00301-20170214155712_v51.8"
