"delay","stop.id","stop.sequence","route"
-56,"7085",63,"09701-20170214155712_v51.8"
-5,"4111",48,"87501-20170214155712_v51.8"
258,"8233",13,"22301-20170214155712_v51.8"
188,"5014",7,"17201-20170214155712_v51.8"
829,"7320",11,"76902-20170214155712_v51.8"
109,"3791",8,"91301-20170214155712_v51.8"
376,"8512",13,"27402-20170214155712_v51.8"
341,"7555",48,"71902-20170214155712_v51.8"
-456,"7201",34,"32201-20170214155712_v51.8"
-378,"8205",16,"24601-20170214155712_v51.8"
-155,"8593",55,"01002-20170214155712_v51.8"
-357,"8589",26,"30202-20170214155712_v51.8"
-295,"7631",15,"32201-20170214155712_v51.8"
356,"8709",16,"30201-20170214155712_v51.8"
22,"5279",14,"11304-20170214155712_v51.8"
637,"8317",20,"24301-20170214155712_v51.8"
-158,"7058",42,"26703-20170214155712_v51.8"
321,"8046",2,"01102-20170214155712_v51.8"
-59,"5881",32,"14501-20170214155712_v51.8"
186,"7003",50,"76701-20170214155712_v51.8"
-459,"7085",25,"02001-20170214155712_v51.8"
-6,"7926",19,"53205-20170214155712_v51.8"
481,"8078",14,"02002-20170214155712_v51.8"
210,"7201",30,"52501-20170214155712_v51.8"
76,"1626",2,"13902-20170214155712_v51.8"
364,"7661",18,"70301-20170214155712_v51.8"
117,"8589",41,"31202-20170214155712_v51.8"
-67,"8303",12,"24601-20170214155712_v51.8"
327,"8270",29,"24902-20170214155712_v51.8"
494,"8060",40,"00706-20170214155712_v51.8"
1270,"7854",41,"71901-20170214155712_v51.8"
-69,"7309",35,"74501-20170214155712_v51.8"
-70,"7089",22,"24601-20170214155712_v51.8"
23,"7345",1,"77101-20170214155712_v51.8"
-292,"1061",54,"01001-20170214155712_v51.8"
113,"7851",27,"77102-20170214155712_v51.8"
-254,"7151",36,"25803-20170214155712_v51.8"
-253,"8974",17,"25503-20170214155712_v51.8"
850,"8366",28,"25802-20170214155712_v51.8"
452,"7105",44,"23301-20170214155712_v51.8"
405,"8307",38,"24909-20170214155712_v51.8"
-532,"8732",20,"31202-20170214155712_v51.8"
607,"5908",58,"24902-20170214155712_v51.8"
610,"8515",26,"27701-20170214155712_v51.8"
282,"8681",2,"29901-20170214155712_v51.8"
1037,"7105",29,"24305-20170214155712_v51.8"
307,"8408",11,"25802-20170214155712_v51.8"
92,"8687",6,"26701-20170214155712_v51.8"
-160,"1090",25,"24601-20170214155712_v51.8"
1354,"8285",36,"24902-20170214155712_v51.8"
352,"1053",1,"24902-20170214155712_v51.8"
213,"8827",42,"00701-20170214155712_v51.8"
349,"7151",27,"30201-20170214155712_v51.8"
382,"8581",1,"30201-20170214155712_v51.8"
189,"7058",43,"25801-20170214155712_v51.8"
-113,"7055",45,"29901-20170214155712_v51.8"
17,"7055",1,"39002-20170214155712_v51.8"
1116,"7105",35,"22301-20170214155712_v51.8"
226,"7151",27,"60501-20170214155712_v51.8"
383,"8607",34,"29901-20170214155712_v51.8"
1327,"7424",51,"00706-20170214155712_v51.8"
805,"8303",30,"23301-20170214155712_v51.8"
229,"8200",9,"23302-20170214155712_v51.8"
446,"7151",41,"39001-20170214155712_v51.8"
-597,"7149",42,"26701-20170214155712_v51.8"
230,"1097",25,"00711-20170214155712_v51.8"
508,"7055",31,"30201-20170214155712_v51.8"
-427,"4695",43,"98301-20170214155712_v51.8"
466,"3568",10,"85804-20170214155712_v51.8"
248,"3189",35,"87705-20170214155712_v51.8"
250,"7164",3,"30202-20170214155712_v51.8"
545,"7151",34,"24301-20170214155712_v51.8"
557,"7227",54,"59501-20170214155712_v51.8"
528,"7433",13,"62501-20170214155712_v51.8"
1815,"7615",19,"52501-20170214155712_v51.8"
146,"7082",3,"02002-20170214155712_v51.8"
314,"7426",24,"62502-20170214155712_v51.8"
966,"8287",10,"24805-20170214155712_v51.8"
-309,"7818",57,"59502-20170214155712_v51.8"
596,"7147",43,"26701-20170214155712_v51.8"
607,"3257",82,"83909-20170214155712_v51.8"
767,"7105",45,"22101-20170214155712_v51.8"
744,"8355",8,"24901-20170214155712_v51.8"
826,"8433",19,"25801-20170214155712_v51.8"
291,"7055",45,"31201-20170214155712_v51.8"
134,"7139",43,"26702-20170214155712_v51.8"
668,"7141",22,"27401-20170214155712_v51.8"
-151,"7145",21,"27401-20170214155712_v51.8"
198,"4540",5,"98204-20170214155712_v51.8"
-16,"8130",19,"03002-20170214155712_v51.8"
766,"7086",32,"24803-20170214155712_v51.8"
-30,"8203",38,"24805-20170214155712_v51.8"
145,"3277",3,"84302-20170214155712_v51.8"
-217,"7202",18,"88103-20170214155712_v51.8"
437,"3398",13,"89102-20170214155712_v51.8"
183,"7037",24,"86303-20170214155712_v51.8"
208,"7057",24,"25809-20170214155712_v51.8"
24,"8203",17,"24601-20170214155712_v51.8"
95,"8239",10,"22301-20170214155712_v51.8"
-135,"7501",25,"32101-20170214155712_v51.8"
-53,"8444",29,"26702-20170214155712_v51.8"
249,"7140",2,"32202-20170214155712_v51.8"
-435,"7147",20,"27401-20170214155712_v51.8"
88,"7747",5,"60601-20170214155712_v51.8"
100,"8459",2,"24301-20170214155712_v51.8"
199,"5884",64,"11302-20170214155712_v51.8"
92,"8866",17,"22402-20170214155712_v51.8"
97,"8101",43,"20911-20170214155712_v51.8"
658,"8233",13,"22301-20170214155712_v51.8"
289,"8549",18,"22201-20170214155712_v51.8"
1012,"8866",17,"22202-20170214155712_v51.8"
52,"5766",8,"13501-20170214155712_v51.8"
160,"5298",26,"14901-20170214155712_v51.8"
111,"8205",40,"22401-20170214155712_v51.8"
380,"5777",47,"13502-20170214155712_v51.8"
589,"7964",49,"75703-20170214155712_v51.8"
408,"3253",35,"86605-20170214155712_v51.8"
32,"7151",17,"26705-20170214155712_v51.8"
79,"8531",19,"27701-20170214155712_v51.8"
281,"8597",13,"25803-20170214155712_v51.8"
370,"8500",7,"27402-20170214155712_v51.8"
-516,"7151",23,"25501-20170214155712_v51.8"
667,"7141",22,"27401-20170214155712_v51.8"
499,"1088",48,"22401-20170214155712_v51.8"
1214,"8117",18,"13505-20170214155712_v51.8"
143,"7089",13,"22001-20170214155712_v51.8"
263,"5029",28,"15301-20170214155712_v51.8"
63,"8439",18,"26701-20170214155712_v51.8"
64,"8425",7,"25501-20170214155712_v51.8"
386,"7105",36,"24003-20170214155712_v51.8"
-261,"7151",20,"25503-20170214155712_v51.8"
1120,"7147",22,"25503-20170214155712_v51.8"
82,"8501",38,"25801-20170214155712_v51.8"
666,"8636",18,"29902-20170214155712_v51.8"
-24,"1607",13,"00708-20170214155712_v51.8"
-22,"7089",11,"26707-20170214155712_v51.8"
98,"7105",26,"24601-20170214155712_v51.8"
418,"7141",38,"27701-20170214155712_v51.8"
586,"7147",25,"25501-20170214155712_v51.8"
973,"7818",67,"00702-20170214155712_v51.8"
169,"8411",11,"26705-20170214155712_v51.8"
320,"7615",26,"39001-20170214155712_v51.8"
545,"8433",21,"26701-20170214155712_v51.8"
98,"7175",25,"30201-20170214155712_v51.8"
923,"8925",12,"23301-20170214155712_v51.8"
683,"7024",23,"27401-20170214155712_v51.8"
37,"3212",28,"87502-20170214155712_v51.8"
38,"4228",15,"88201-20170214155712_v51.8"
-914,"3360",29,"85003-20170214155712_v51.8"
164,"3016",6,"87705-20170214155712_v51.8"
118,"7091",52,"87501-20170214155712_v51.8"
1544,"7231",44,"50501-20170214155712_v51.8"
801,"7053",27,"02001-20170214155712_v51.8"
482,"8812",22,"00702-20170214155712_v51.8"
1228,"8837",17,"01001-20170214155712_v51.8"
43,"8713",28,"31201-20170214155712_v51.8"
367,"7036",6,"87902-20170214155712_v51.8"
172,"3048",8,"87501-20170214155712_v51.8"
78,"3465",7,"81301-20170214155712_v51.8"
264,"7164",3,"60602-20170214155712_v51.8"
-102,"1079",64,"87901-20170214155712_v51.8"
48,"7059",13,"79702-20170214155712_v51.8"
226,"7004",4,"79702-20170214155712_v51.8"
-52,"7034",18,"79702-20170214155712_v51.8"
-267,"1061",20,"79702-20170214155712_v51.8"
-111,"7054",8,"79702-20170214155712_v51.8"
